Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	5	to the left of the	87	78	1	g	74, 87, 151
3	3	5	to the right of the	23	114	1	g	8, 23, 121
2	2	5	you got a gold mine	132	14	1	f	119, 132
4	4	4	top of the page	47	58	2	g	0, 32, 47, 57
3	2	4	got a gold mine	132	14	2	f	119, 121, 132
3	3	4	the rift valley right	72	58	2	f	15, 37, 72
2	2	4	my stone slabs are	139	4	1	g	136, 139
2	2	4	of the two rocks	74	2	1	f	73, 74
2	2	4	on its right-hand side	145	2	1	g	144, 145
2	2	4	the other side of	137	24	1	g	114, 137
2	2	4	through the rift valley	167	130	1	g	38, 167
10	6	3	the rift valley	38	153	2	f	15, 37, 38, 40, 44, 50, 52, 54, 72, 167
8	8	3	i've got a	72	144	1	f	13, 72, 81, 99, 105, 121, 127, 156
7	3	3	of the page	29	115	2	g	0, 18, 29, 32, 47, 57, 114
6	3	3	to the right	11	133	1	g	8, 11, 23, 28, 121, 140
5	2	3	to the left	99	78	1	g	74, 87, 99, 139, 151
4	4	3	know what i	169	128	3	g	42, 50, 146, 169
4	4	3	the diamond mine	23	21	2	g	6, 8, 23, 26
4	1	3	the left of	87	82	2	g	70, 74, 87, 151
3	1	3	a gold mine	132	14	2	f	119, 121, 132
3	3	3	directly below it	134	37	1	f	99, 134, 135
3	3	3	from the top	92	77	1	f	91, 92, 167
3	3	3	in between the	103	34	1	g	72, 103, 105
3	3	3	no i've got	122	58	2	f	65, 79, 122
3	3	3	the outlaws' hideout	121	15	1	g	114, 121, 128
3	3	3	the saloon bar	154	10	1	f	151, 154, 160
3	3	3	to avoid that	158	138	2	f	21, 157, 158
3	1	3	you got a	132	36	2	f	97, 119, 132
2	2	3	a diamond mine	81	80	1	g	2, 81
2	2	3	a rift valley	13	2	1	g	12, 13
2	2	3	a saloon bar	127	2	1	g	126, 127
2	2	3	about two inches	156	50	1	f	107, 156
2	2	3	above the noose	143	2	1	g	142, 143
2	2	3	an inch below	25	20	1	g	6, 25
2	2	3	an inch to	23	20	1	g	4, 23
2	2	3	corner of the	93	76	1	g	18, 93
2	2	3	go round the	112	2	1	f	111, 112
2	2	3	go through the	41	4	1	g	38, 41
2	2	3	going to be	123	32	1	g	92, 123
2	2	3	i've got nothing	151	30	1	g	122, 151
2	2	3	i've got that	99	32	1	g	68, 99
2	2	3	right okay right	93	4	1	g	90, 93
2	2	3	right okay so	140	66	1	f	75, 140
2	2	3	straight down to	94	70	1	f	25, 94
