Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	go to the	17	f	28, 44
2	3	i do i	5	f	44, 48
2	3	right i've got	101	f	2, 102
2	3	the abandoned truck	5	f	44, 48
2	3	the remote village	5	f	86, 90
4	2	how far	101	f	8, 32, 42, 108
4	2	right okay	43	f	10, 40, 50, 52
3	2	do i	49	f	0, 44, 48
3	2	right i'm	15	f	76, 82, 90
3	2	the pyramid	9	f	86, 90, 94
3	2	to the	37	f	28, 44, 64
2	2	above the	51	f	32, 82
2	2	do you	21	f	8, 28
2	2	got you	35	f	68, 102
2	2	i go	7	f	44, 50
2	2	i have	13	f	86, 98
2	2	me to	87	f	8, 94
2	2	my left	39	f	4, 42
2	2	right that's	87	f	24, 110
2	2	right to	23	f	42, 64
2	2	so i	7	f	44, 50
31	1	right	109	f	2, 10, 14, 18, 22, 24, 28, 30, 38, 40, 42, 46, 48, 50, 52, 54, 58, 60, 64, 68, 76, 80, 82, 86, 88, 90, 96, 100, 102, 106, 110
12	1	the	83	f	12, 16, 28, 32, 36, 44, 48, 64, 82, 86, 90, 94
8	1	i	99	f	0, 36, 44, 48, 50, 52, 86, 98
5	1	far	101	f	8, 32, 42, 98, 108
5	1	no	61	f	20, 48, 52, 70, 80
5	1	okay	43	f	10, 24, 40, 50, 52
5	1	you	95	f	8, 28, 68, 94, 102
4	1	go	43	f	8, 28, 44, 50
4	1	got	101	f	2, 52, 68, 102
4	1	it	109	f	2, 76, 86, 110
4	1	left	47	f	4, 42, 44, 50
4	1	me	87	f	8, 52, 74, 94
4	1	so	47	f	36, 44, 50, 82
4	1	yes	63	f	10, 26, 66, 72
3	1	have	67	f	32, 86, 98
3	1	i'm	15	f	76, 82, 90
3	1	just	71	f	12, 36, 82
3	1	this	51	f	36, 52, 86
3	1	uh-huh	43	f	62, 92, 104
2	1	ah	87	f	0, 86
2	1	aye	19	f	38, 56
2	1	below	13	f	74, 86
2	1	come	5	f	94, 98
2	1	in	5	f	86, 90
2	1	inches	65	f	22, 86
2	1	is	51	f	36, 86
2	1	mmhmm	7	f	78, 84
2	1	my	39	f	4, 42
2	1	now	63	f	36, 98
2	1	under	19	f	76, 94
2	1	west	3	f	6, 8
2	1	where	37	f	0, 36

