Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	am i going straight	45	f	55, 99
2	3	i'm going down	17	f	87, 103
2	3	of the page	55	f	11, 65
6	2	right okay	117	f	23, 91, 101, 115, 121, 139
4	2	am i	89	f	11, 17, 55, 99
3	2	i'm going	17	f	87, 99, 103
3	2	kind of	101	f	33, 55, 133
3	2	of the	55	f	11, 55, 65
3	2	straight down	113	f	27, 99, 139
3	2	the pine	47	f	41, 43, 87
3	2	to the	135	f	3, 113, 137
3	2	uh-huh right	13	f	101, 105, 113
2	2	a minute	3	f	15, 17
2	2	hold on	3	f	15, 17
2	2	how far	5	f	7, 11
2	2	i don't	31	f	49, 79
2	2	in the	33	f	33, 65
2	2	right up	11	f	41, 51
2	2	sandstone cliffs	15	f	3, 17
2	2	the left	103	f	11, 113
2	2	the right	31	f	3, 33
2	2	towards the	55	f	33, 87
2	2	under the	11	f	17, 27
24	1	right	137	f	3, 9, 13, 17, 23, 27, 29, 33, 37, 41, 43, 51, 85, 87, 91, 95, 97, 101, 105, 113, 115, 121, 137, 139
24	1	uh-huh	141	f	1, 3, 7, 25, 33, 35, 39, 53, 57, 59, 63, 69, 75, 101, 105, 107, 113, 117, 119, 125, 127, 131, 135, 141
13	1	the	135	f	3, 11, 17, 27, 33, 41, 43, 55, 65, 87, 113, 133, 137
12	1	okay	121	f	23, 31, 49, 69, 91, 93, 101, 115, 121, 129, 139, 143
8	1	i	89	f	11, 17, 43, 45, 49, 55, 79, 99
7	1	mmhmm	125	f	21, 71, 77, 83, 111, 121, 145
6	1	and	97	f	43, 55, 67, 99, 103, 139
6	1	down	133	f	7, 27, 87, 99, 103, 139
6	1	no	105	f	5, 15, 19, 73, 89, 109
5	1	a	53	f	15, 17, 33, 49, 67
4	1	yeah	73	f	61, 75, 129, 133
3	1	far	37	f	7, 11, 43
3	1	i'm	17	f	87, 99, 103
3	1	in	55	f	33, 65, 87
2	1	an	21	f	67, 87
2	1	go	97	f	43, 139
2	1	it's	73	f	65, 137
2	1	just	75	f	65, 139
2	1	oh	29	f	47, 75
2	1	round	11	f	103, 113
2	1	wheatfields	7	f	81, 87
2	1	where	25	f	81, 105

