Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	, he wants ,	50	6	1	A	45, 50
2	2	4	I have two .	20	6	1	A	15, 20
2	2	4	then he , he	50	2	1	A	49, 50
8	8	3	, uh ,	28	108	1	A	3, 28, 30, 35, 48, 75, 104, 110
3	3	3	, but it's	86	46	1	A	45, 86, 90
3	3	3	a lot of	37	25	1	M	22, 37, 46
2	2	3	, I have	73	50	1	M	24, 73
2	1	3	, he wants	50	6	1	A	45, 50
2	2	3	and , and	87	18	1	M	70, 87
2	2	3	do something .	50	4	1	A	47, 50
2	2	3	it's not as	100	68	1	A	33, 100
11	9	2	, and	42	87	6	A	1, 3, 11, 13, 17, 33, 42, 43, 50, 70, 87
10	2	2	uh ,	24	108	1	A	3, 24, 28, 30, 35, 48, 75, 104, 106, 110
9	2	2	, uh	48	108	1	A	3, 28, 30, 35, 48, 75, 80, 104, 110
9	8	2	and ,	70	101	6	A	1, 9, 11, 45, 65, 69, 70, 87, 101
9	9	2	know ,	44	100	3	A	1, 13, 39, 44, 61, 63, 65, 73, 100
8	5	2	, but	45	59	1	M	44, 45, 65, 72, 74, 86, 90, 102
8	8	2	I think	36	111	2	A	1, 3, 36, 37, 52, 64, 82, 111
7	7	2	, it's	90	88	6	A	3, 13, 33, 35, 37, 39, 90
7	3	2	I have	20	59	2	A	15, 17, 20, 22, 24, 49, 73
7	7	2	Yes .	38	109	2	A	5, 27, 38, 57, 91, 112, 113
6	5	2	, I	37	88	1	M	24, 37, 47, 73, 85, 111
5	2	2	, he	50	14	4	A	37, 39, 45, 49, 50
4	4	2	Yeah ,	111	82	3	M	30, 80, 104, 111
4	4	2	in the	88	96	2	A	11, 83, 88, 106
3	3	2	, he's	46	32	1	A	17, 46, 48
3	3	2	, right	76	66	2	A	11, 71, 76
3	3	2	I ,	48	37	1	A	37, 48, 73
3	1	2	have two	20	20	2	A	1, 15, 20
3	1	2	he ,	50	12	2	A	39, 49, 50
3	1	2	he wants	50	6	2	A	45, 49, 50
3	1	2	it's not	100	68	2	A	33, 73, 100
3	3	2	just not	36	64	1	A	33, 36, 96
3	3	2	not ,	74	79	1	A	33, 74, 111
3	1	2	not as	36	68	1	A	33, 36, 100
3	3	2	right .	72	16	1	A	61, 72, 76
3	1	2	something .	50	50	2	A	1, 47, 50
3	3	2	temporary .	86	4	2	A	83, 85, 86
3	3	2	that it's	100	27	1	A	85, 100, 111
3	3	2	the same	88	88	2	A	1, 85, 88
3	3	2	well ,	90	90	2	A	1, 47, 90
2	2	2	, family	66	64	1	A	3, 66
2	2	2	, to	50	14	1	A	37, 50
2	2	2	, with	98	56	1	A	43, 98
2	2	2	He ,	98	54	1	A	45, 98
2	2	2	Oh ,	110	104	1	A	7, 110
2	2	2	Right .	81	4	1	M	78, 81
2	2	2	That's true	93	8	1	M	86, 93
2	2	2	They are	88	68	1	A	21, 88
2	2	2	a long	90	8	1	A	83, 90
2	2	2	are a	22	2	1	A	21, 22
2	2	2	can do	37	26	1	M	12, 37
2	2	2	do a	12	2	1	A	11, 12
2	2	2	don't ,	72	8	1	A	65, 72
2	2	2	go fly	50	4	1	A	47, 50
2	2	2	he spends	44	2	1	A	43, 44
2	2	2	to go	50	14	1	A	37, 50
26	10	1	I	20	114	4	A	1, 3, 15, 17, 20, 22, 24, 36, 37, 42, 44, 47, 48, 49, 52, 61, 64, 68, 72, 73, 82, 85, 96, 100, 111, 114
22	12	1	and	42	101	10	A	1, 3, 9, 11, 13, 17, 33, 35, 37, 41, 42, 43, 45, 47, 50, 56, 65, 69, 70, 75, 87, 101
18	17	1	to	36	109	4	A	3, 11, 13, 35, 36, 37, 39, 41, 45, 46, 47, 49, 50, 63, 73, 75, 108, 111
16	8	1	a	8	92	1	A	3, 8, 11, 12, 17, 21, 22, 37, 46, 48, 56, 73, 75, 83, 90, 94
16	15	1	that	22	111	3	A	1, 3, 11, 22, 37, 43, 49, 61, 63, 65, 73, 85, 100, 104, 110, 111
16	11	1	the	74	110	8	A	1, 11, 17, 33, 37, 39, 61, 63, 74, 83, 85, 88, 90, 99, 106, 110
13	3	1	it's	86	109	9	A	3, 13, 33, 35, 37, 39, 45, 73, 85, 86, 90, 100, 111
13	7	1	not	33	104	2	M	8, 30, 33, 36, 48, 61, 73, 74, 75, 96, 100, 108, 111
12	4	1	have	20	92	4	A	1, 3, 15, 17, 20, 22, 24, 37, 49, 60, 73, 92
11	2	1	know	68	100	3	A	1, 13, 39, 44, 61, 63, 65, 68, 73, 96, 100
10	2	1	but	44	90	1	A	13, 44, 45, 65, 72, 74, 85, 86, 90, 102
10	5	1	he	42	50	4	A	1, 37, 39, 41, 42, 43, 44, 45, 49, 50
10	8	1	of	22	94	2	A	1, 3, 22, 37, 46, 65, 75, 83, 87, 94
10	2	1	think	48	111	2	A	1, 3, 36, 37, 48, 52, 61, 64, 82, 111
9	5	1	do	12	59	2	A	3, 11, 12, 13, 37, 47, 49, 50, 61
9	4	1	right	68	75	3	A	11, 35, 61, 68, 69, 71, 72, 76, 85
9	9	1	time	22	85	3	A	1, 3, 13, 22, 37, 43, 56, 83, 85
8	1	1	Yes	38	109	3	A	5, 9, 27, 38, 57, 91, 112, 113
8	4	1	in	88	101	5	A	11, 17, 49, 83, 87, 88, 106, 111
8	8	1	kids	22	85	1	A	1, 22, 24, 33, 37, 39, 60, 85
8	8	1	they	36	92	2	A	1, 35, 36, 58, 60, 63, 65, 92
7	7	1	Well	33	84	1	M	24, 33, 37, 61, 85, 99, 107
7	6	1	as	36	98	2	A	3, 33, 36, 61, 75, 99, 100
6	6	1	And	50	71	2	A	3, 49, 50, 60, 65, 73
6	3	1	are	10	82	1	A	7, 10, 21, 22, 61, 88
6	6	1	be	18	84	1	A	17, 18, 36, 46, 75, 100
6	6	1	family	66	109	4	A	3, 11, 61, 63, 66, 111
6	3	1	just	63	68	1	A	33, 36, 63, 96, 98, 100
6	6	1	so	16	111	2	A	1, 3, 16, 37, 47, 111
6	4	1	with	58	74	2	A	37, 43, 58, 85, 98, 110
5	3	1	Right	78	69	3	A	13, 45, 71, 78, 81
5	1	1	Yeah	97	82	2	M	30, 80, 97, 104, 111
5	4	1	don't	47	29	1	M	44, 47, 48, 65, 72
5	5	1	it	100	26	4	A	75, 83, 85, 99, 100
5	5	1	or	94	94	4	A	1, 3, 13, 47, 94
5	2	1	something	50	50	4	A	1, 13, 47, 49, 50
5	3	1	then	50	50	4	A	1, 11, 13, 49, 50
5	5	1	we	60	83	3	A	3, 11, 13, 60, 85
4	2	1	He	46	60	2	A	39, 45, 46, 98
4	2	1	Oh	78	104	1	A	7, 78, 100, 110
4	1	1	go	99	63	2	A	37, 47, 50, 99
4	4	1	like	114	114	3	A	1, 61, 83, 114
4	4	1	my	37	83	1	M	22, 37, 75, 104
4	1	1	two	20	20	3	A	1, 3, 15, 20
3	3	1	It's	61	71	1	M	14, 61, 84
3	1	1	That's	86	25	1	A	69, 86, 93
3	1	1	They	56	68	1	A	21, 56, 88
3	3	1	You	111	102	2	M	10, 62, 111
3	3	1	about	43	71	1	M	26, 43, 96
3	1	1	can	111	100	1	M	12, 37, 111
3	1	1	he's	48	32	1	A	17, 46, 48
3	3	1	no	33	30	2	M	4, 24, 33
3	3	1	one	74	74	2	A	1, 3, 74
3	3	1	your	111	58	2	M	54, 58, 111
2	2	1	I've	99	6	1	M	94, 99
2	2	1	No	111	36	1	M	76, 111
2	2	1	We	63	52	1	M	12, 63
2	2	1	back	108	46	1	A	63, 108
2	2	1	ever	99	78	1	M	22, 99
2	2	1	families	66	2	1	A	65, 66
2	2	1	girl	94	78	1	A	17, 94
2	2	1	had	63	8	1	M	56, 63
2	2	1	thought	100	100	1	A	1, 100
2	2	1	would	100	100	1	A	1, 100

