ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
2064_txt-base_DialoGPT-speaker_A_M_tsv	107.0	1305.0	177.0	0.135632183908046	0.3969348659003831	0.3052959501557632	1.4023987294334206	1.5601374570446735	4.0
2072_txt-base_DialoGPT-speaker_A_M_tsv	85.0	985.0	102.0	0.10355329949238579	0.36243654822335025	0.24714828897338403	1.4353227218564066	1.5702479338842976	5.0
2107_txt-base_DialoGPT-speaker_A_M_tsv	173.0	1912.0	224.0	0.11715481171548117	0.44717573221757323	0.2962962962962963	1.1306802443846606	1.4064665127020786	4.0
2120_txt-base_DialoGPT-speaker_A_M_tsv	14.0	165.0	9.0	0.05454545454545454	0.07272727272727272	0.11764705882352941	0.9938972639364227	1.3636363636363635	3.0
2149_txt-base_DialoGPT-speaker_A_M_tsv	125.0	1697.0	153.0	0.0901591043017089	0.3535651149086623	0.24019607843137256	1.3569577042964136	1.5088	4.0
2157_txt-base_DialoGPT-speaker_A_M_tsv	82.0	1867.0	134.0	0.07177289769683985	0.3968934118907338	0.19727891156462585	1.118918671020661	1.3810408921933086	4.0
2187_txt-base_DialoGPT-speaker_A_M_tsv	110.0	2082.0	143.0	0.0686839577329491	0.4092219020172911	0.19693654266958424	1.2824905406733977	1.476878612716763	4.0
2220_txt-base_DialoGPT-speaker_A_M_tsv	119.0	1305.0	126.0	0.09655172413793103	0.37471264367816093	0.2075	1.136168309837487	1.3830227743271222	4.0
2231_txt-base_DialoGPT-speaker_A_M_tsv	96.0	885.0	91.0	0.10282485875706214	0.3220338983050847	0.25735294117647056	1.0148301624302827	1.3221884498480243	4.0
2247_txt-base_DialoGPT-speaker_A_M_tsv	57.0	471.0	46.0	0.09766454352441614	0.24628450106157113	0.18333333333333332	1.2235518090249005	1.4645669291338583	3.0
2263_txt-base_DialoGPT-speaker_A_M_tsv	106.0	1051.0	100.0	0.09514747859181731	0.32445290199809707	0.23666666666666666	1.2471668629080832	1.4558011049723756	4.0
2264_txt-base_DialoGPT-speaker_A_M_tsv	58.0	879.0	71.0	0.080773606370876	0.28896473265073946	0.20152091254752852	1.0876285443704448	1.3419117647058822	4.0
2279_txt-base_DialoGPT-speaker_A_M_tsv	136.0	1227.0	136.0	0.11083944580277098	0.36674816625916873	0.25217391304347825	1.2494944665602787	1.4437751004016064	4.0
2287_txt-base_DialoGPT-speaker_A_M_tsv	97.0	1056.0	116.0	0.10984848484848485	0.3740530303030303	0.24271844660194175	1.2048581670692697	1.4238578680203047	4.0
2296_txt-base_DialoGPT-speaker_A_M_tsv	45.0	538.0	43.0	0.07992565055762081	0.25464684014869887	0.16417910447761194	1.340282382355222	1.5	4.0
