,Speaker,Utterance,Unified
5,B,"that was, uh, that was, it came out a couple of years ago and I have just now gotten around to reading it. I have had it a couple years, but, uh,","B|that was, uh, that was, it came out a couple of years ago and I have just now gotten around to reading it. I have had it a couple years, but, uh,"
6,M,"You've, uh, never read it, huh?","M|You've, uh, never read it, huh?"
7,B,"Oh, I do not remember the man's name, he was, used to be a reporter for, uh, I think, the NEW YORK TIMES, or the WASHINGTON POST, one of the two, and he supposedly got this, this, story, uh, I mean this, uh, was contacted by this guy who had these, these memos he wanted to sell, and they were, they were ones that had supposedly been stolen from the, uh, corporate headquarters in, uh, in Los Angeles.","B|Oh, I do not remember the man's name, he was, used to be a reporter for, uh, I think, the NEW YORK TIMES, or the WASHINGTON POST, one of the two, and he supposedly got this, this, story, uh, I mean this, uh, was contacted by this guy who had these, these memos he wanted to sell, and they were, they were ones that had supposedly been stolen from the, uh, corporate headquarters in, uh, in Los Angeles."
8,M,?,M|?
9,B,"They, on I think it was Romain Drive or Romain Street or something, there in Los Angeles, they used to have a, or, I guess they still do, uh, had a, uh, uh, big warehouse kind of thing, which had offices and it was sort of nondescript for a, uh, you know, for the size of the company which, inside was basically a store house of a bunch of stuff he collected, he, he was, uh, a great collector of everything, he, he, he did not, he did not throw anything away and, uh, supposedly this guy had, had been breaking there for he was a, like, you know, burglar, had been breaking there awhile and, uh, And had ended up,","B|They, on I think it was Romain Drive or Romain Street or something, there in Los Angeles, they used to have a, or, I guess they still do, uh, had a, uh, uh, big warehouse kind of thing, which had offices and it was sort of nondescript for a, uh, you know, for the size of the company which, inside was basically a store house of a bunch of stuff he collected, he, he was, uh, a great collector of everything, he, he, he did not, he did not throw anything away and, uh, supposedly this guy had, had been breaking there for he was a, like, you know, burglar, had been breaking there awhile and, uh, And had ended up,"
10,M,Yeah..that.Who,M|Yeah..that.Who
11,B,"he had some accomplices that were kind of suspect, and they, uh, they broke in one, one night and found a bunch of memos that were, uh, supposedly from, from Hughes to, uh, to his main, uh, main assistant back, uh, in the fifties and well, I guess, in the sixties, up until his death.","B|he had some accomplices that were kind of suspect, and they, uh, they broke in one, one night and found a bunch of memos that were, uh, supposedly from, from Hughes to, uh, to his main, uh, main assistant back, uh, in the fifties and well, I guess, in the sixties, up until his death."
12,M,"you,?.yeah,' bout..??,What,manship,manship","M|you,?.yeah,' bout..??,What,manship,manship"
13,B,"So, it's pretty interesting work so,","B|So, it's pretty interesting work so,"
14,M,"3,","M|3,"
15,B,"Yeah, it's a, it's a little, it's a little hard you have to plod through it and, you know, it does not have a real story, or any plot,","B|Yeah, it's a, it's a little, it's a little hard you have to plod through it and, you know, it does not have a real story, or any plot,"
16,M,I,M|I
17,B,you just kind of have to read and understand what is going on.,B|you just kind of have to read and understand what is going on.
18,M,"It's a book, so...","M|It's a book, so..."
19,B,"No, I have not seen it. But it's, but it is, it is real interesting,","B|No, I have not seen it. But it's, but it is, it is real interesting,"
20,M,Have you seen the movie?,M|Have you seen the movie?
21,B,"uh, I also reading, uh, the, uh, it's a, an old, another old book that I happen to have. I am sort of rereading it. It's, uh, a book about, uh, the Bermuda Triangle, but it's, uh, it's about, it's a real good book that a guy, uh, wrote who was, uh, a research librarian, he wrote, uh, sort of debunking many of the, uh, uh, the stories about the, uh, Bermuda Triangle. You know, he, he was thinking many, many of the the myths, many of the myths of the triangle were, uh, actually, could be explained,","B|uh, I also reading, uh, the, uh, it's a, an old, another old book that I happen to have. I am sort of rereading it. It's, uh, a book about, uh, the Bermuda Triangle, but it's, uh, it's about, it's a real good book that a guy, uh, wrote who was, uh, a research librarian, he wrote, uh, sort of debunking many of the, uh, uh, the stories about the, uh, Bermuda Triangle. You know, he, he was thinking many, many of the the myths, many of the myths of the triangle were, uh, actually, could be explained,"
22,M,,M|
23,B,"and, you know. Uh, and the reason I was, picked it back up was in light of all the, uh, Well when they found the, uh, the airplanes on the, in the Atlantic, thinking they were Flight Nineteen. And I don't know if you are familiar with that at all but it's, uh, Flight Nineteen was one of the, uh, was a, a collection of a flight of five Navy adventures at the end of World War Two. Right after World War Two, and they were, they were lost and, uh,","B|and, you know. Uh, and the reason I was, picked it back up was in light of all the, uh, Well when they found the, uh, the airplanes on the, in the Atlantic, thinking they were Flight Nineteen. And I don't know if you are familiar with that at all but it's, uh, Flight Nineteen was one of the, uh, was a, a collection of a flight of five Navy adventures at the end of World War Two. Right after World War Two, and they were, they were lost and, uh,"
24,M,,M|
25,B,"Yeah, they were.","B|Yeah, they were."
26,M,,M|
27,B,"And so, and in the book, you know, even, he wrote this book back in the seventies, and even, and even then he, he had a very good case for the fact they probably just got lost and they ditched in the water. And, uh, because he, he mentions, he, he goes through and brings out points from the Navy's findings and so forth. And, uh, it's probably, you know, real close to what, you know, everyone is thinking, now that, they just got turned around and could not find their way back.","B|And so, and in the book, you know, even, he wrote this book back in the seventies, and even, and even then he, he had a very good case for the fact they probably just got lost and they ditched in the water. And, uh, because he, he mentions, he, he goes through and brings out points from the Navy's findings and so forth. And, uh, it's probably, you know, real close to what, you know, everyone is thinking, now that, they just got turned around and could not find their way back."
28,M,He.,M|He.
29,B,"Uh, no, I have not.","B|Uh, no, I have not."
30,M,"I, I, I've, never.","M|I, I, I've, never."
