,Speaker,Utterance,Unified
5,B,"That's the only way I could really,","B|That's the only way I could really,"
6,M,That sounds funny.,M|That sounds funny.
7,B,Uh-huh.,B|Uh-huh.
8,M,I know,M|I know
9,B,"During the summers, like the, around where I live the, uh, homeless people I mean, they all have like shopping carts and stuff","B|During the summers, like the, around where I live the, uh, homeless people I mean, they all have like shopping carts and stuff"
10,M,What? How?,M|What? How?
11,B,"and they're go around and collect cans and aluminum and stuff,","B|and they're go around and collect cans and aluminum and stuff,"
12,M,"And they have a giant pile of cans and stuff, and a lot of money.","M|And they have a giant pile of cans and stuff, and a lot of money."
13,B,and so we used to just save them up and then they'd come around and we'd give them to them.,B|and so we used to just save them up and then they'd come around and we'd give them to them.
14,M,u dogetipbot 10 doge verify,M|u dogetipbot 10 doge verify
15,B,"But, when, during the winter time I think they, they move south or something","B|But, when, during the winter time I think they, they move south or something"
16,M,"Oh, you mean that they'll be back when winter comes?","M|Oh, you mean that they'll be back when winter comes?"
17,B,"so, I don't do that anymore. And the, the recycling at Georgia Tech, like that, uh, outside the, uh, student center they never empty those things.","B|so, I don't do that anymore. And the, the recycling at Georgia Tech, like that, uh, outside the, uh, student center they never empty those things."
18,M,They come in the winter and leave them in the recycling bin.,M|They come in the winter and leave them in the recycling bin.
19,B,They just overflow.,B|They just overflow.
20,M,What are you talking about?,M|What are you talking about?
21,B,So what's a guy to do?,B|So what's a guy to do?
22,M,A man's gotta do what a man's got to do.,M|A man's gotta do what a man's got to do.
23,B,I asked myself.,B|I asked myself.
24,M,Who are you?,M|Who are you?
25,B,"Really? Huh, oh, yeah, that's true, hadn't thought about that. That is very inconvenient.","B|Really? Huh, oh, yeah, that's true, hadn't thought about that. That is very inconvenient."
26,M,"There are no parking lots in the city center, so parking for people who want to park is very limited.","M|There are no parking lots in the city center, so parking for people who want to park is very limited."
27,B,"Inconvenient, even","B|Inconvenient, even"
28,M,You could always just unload it and park it.,M|You could always just unload it and park it.
29,B,"But, uh, so, you do recycle, don't you?","B|But, uh, so, you do recycle, don't you?"
30,M,"It's not that complicated, just make a little button for the button and drag it up.","M|It's not that complicated, just make a little button for the button and drag it up."
31,B,"Yeah, I'm kind of, I'm kind of bad about it.","B|Yeah, I'm kind of, I'm kind of bad about it."
32,M,"You know, you're right.","M|You know, you're right."
33,B,"If I, if see a, if I see a pile of cans or bottles or something I'll throw it in there","B|If I, if see a, if I see a pile of cans or bottles or something I'll throw it in there"
34,M,"I'd throw it, but I don't think you can throw a.","M|I'd throw it, but I don't think you can throw a."
35,B,"but I don't really, I don't ever take anything.","B|but I don't really, I don't ever take anything."
36,M,"Yeah, but you're not a guy","M|Yeah, but you're not a guy"
37,B,Uh-huh.,B|Uh-huh.
38,M,I'll be in my bunk,M|I'll be in my bunk
39,B,But wait,B|But wait
40,M,And I know the farmer who goes there.,M|And I know the farmer who goes there.
41,B,I've never seen you before Who are you?,B|I've never seen you before Who are you?
42,M,That's a weird way to spell me,M|That's a weird way to spell me
43,B,"Yeah, my name's Bill. Well,","B|Yeah, my name's Bill. Well,"
44,M,I'm sure it was.,M|I'm sure it was.
45,B,Hi.,B|Hi.
46,M,I'm Bill.,M|I'm Bill.
47,B,"Me, too.","B|Me, too."
48,M,Atlanta.Atlanta.A.Atlanta.,M|Atlanta.Atlanta.A.Atlanta.
49,B,"Crazy. Uh, well, is there anything else you'd like to share me about your recycling philosophy, Julie?","B|Crazy. Uh, well, is there anything else you'd like to share me about your recycling philosophy, Julie?"
50,M,I love the smell of old people in the morning.,M|I love the smell of old people in the morning.
51,B,"Do they do like, what about, like, uh, what kind of plastic stuff can you recycle, do you know?","B|Do they do like, what about, like, uh, what kind of plastic stuff can you recycle, do you know?"
52,M,It's a thing.,M|It's a thing.
53,B,Really?,B|Really?
54,M,"They can recycle, and you can get them back.","M|They can recycle, and you can get them back."
55,B,What about like those grocery bags?,B|What about like those grocery bags?
56,M,Not really. I just use it as a temporary storage.,M|Not really. I just use it as a temporary storage.
57,B,Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh.
58,M,"Yeah, you?","M|Yeah, you?"
59,B,They'll ask you whether you want bags or paper or plastic.,B|They'll ask you whether you want bags or paper or plastic.
60,M,"But, what about paper?","M|But, what about paper?"
61,B,uh.,B|uh.
62,M,They do,M|They do
63,B,Those petroleum products are going to kill us.,B|Those petroleum products are going to kill us.
64,M,That's a good point. I wonder if they will be able to bring in the oil from Saudi Arabia?,M|That's a good point. I wonder if they will be able to bring in the oil from Saudi Arabia?
65,B,"The hostile planet, I think, Julie.","B|The hostile planet, I think, Julie."
66,M,Where is it?,M|Where is it?
67,B,"The petroleum pretty much, I mean, those petroleum products I think are the big, uh, you know the great Satan of the recycling.","B|The petroleum pretty much, I mean, those petroleum products I think are the big, uh, you know the great Satan of the recycling."
68,M,He's not a big guy.,M|He's not a big guy.
69,B,Um. Paper just seems so innocuous.,B|Um. Paper just seems so innocuous.
70,M,That's not how you spell'paper '.,M|That's not how you spell'paper '.
71,B,"Paper doesn't seem threatening at all, you know.","B|Paper doesn't seem threatening at all, you know."
72,M,Paper. I know.,M|Paper. I know.
73,B,It comes from trees. How can it be bad?,B|It comes from trees. How can it be bad?
74,M,I'm not sure if this is bad or good.,M|I'm not sure if this is bad or good.
