,Speaker,Utterance,Unified
5,M,I have a lot of stuff you can use.,M|I have a lot of stuff you can use.
6,B,"Yeah, you can't enjoy it. Right.","B|Yeah, you can't enjoy it. Right."
7,M,"I love it, but I'm not sure if I'm going to enjoy it.","M|I love it, but I'm not sure if I'm going to enjoy it."
8,B,"That's, that's what, I like doing things like making lasagna just because I can have it ready and baking in the oven,","B|That's, that's what, I like doing things like making lasagna just because I can have it ready and baking in the oven,"
9,M,"That, and I have a lot of trouble with being a cook.","M|That, and I have a lot of trouble with being a cook."
10,B,"it's,","B|it's,"
11,M,I don't know.But it's,M|I don't know.But it's
12,B,"everybody just says how wonderful it is, and it's it's like, uh, yes,","B|everybody just says how wonderful it is, and it's it's like, uh, yes,"
13,M,I love how it's the most popular cooking show on TV.,M|I love how it's the most popular cooking show on TV.
14,B,I.,B|I.
15,M,Uhhhhh.,M|Uhhhhh.
16,B,That's one of those things I got famous for in college. People would come and say could would you come over and make lasagna for me,B|That's one of those things I got famous for in college. People would come and say could would you come over and make lasagna for me
17,M,It's a small town.,M|It's a small town.
18,B,"It's like, well, I can't really give you a recipe, uh","B|It's like, well, I can't really give you a recipe, uh"
19,M,I think I'll just make lasagne and call it lasagna.,M|I think I'll just make lasagne and call it lasagna.
20,B,I can I can just do it,B|I can I can just do it
21,M,I don't know.,M|I don't know.
22,B,I like doing that kind of stuff.,B|I like doing that kind of stuff.
23,M,You can't just do that.,M|You can't just do that.
24,B,"And it's, it's fun, in fact that's what we had for a Christmas party last week.","B|And it's, it's fun, in fact that's what we had for a Christmas party last week."
25,M,It's fun,M|It's fun
26,B,"We just had a bunch of people over and we had, we did lasagna and garlic bread and, uh, yummy.","B|We just had a bunch of people over and we had, we did lasagna and garlic bread and, uh, yummy."
27,M,I don't know what you're talking about.,M|I don't know what you're talking about.
28,B,"Uh, I do too, in fact","B|Uh, I do too, in fact"
29,M,I do.,M|I do.
30,B,"Oh. Oh, good.","B|Oh. Oh, good."
31,M,"Yes, I am.","M|Yes, I am."
32,B,"Uh, actually one thing we have done quite a bit through the holidays, just because it's a, real easy, is just baked potato dinners.","B|Uh, actually one thing we have done quite a bit through the holidays, just because it's a, real easy, is just baked potato dinners."
33,M,It's just that I'm really tired and it's really hard to sleep.,M|It's just that I'm really tired and it's really hard to sleep.
34,B,"And have, you know, like three or four couples come over, and I'll do the potatoes and you know, like butter and cheese and stuff and have everybody else just bring a couple of toppings, whatever they like","B|And have, you know, like three or four couples come over, and I'll do the potatoes and you know, like butter and cheese and stuff and have everybody else just bring a couple of toppings, whatever they like"
35,M,"Yeah, it's like, a lot of things, I just have to be creative and stuff.","M|Yeah, it's like, a lot of things, I just have to be creative and stuff."
36,B,"and it turns out great, because I mean, you've got like hot sauce and taco meat and barbecue and, you know, bacon and all that good stuff.","B|and it turns out great, because I mean, you've got like hot sauce and taco meat and barbecue and, you know, bacon and all that good stuff."
37,M,We,M|We
38,B,"But it's, it's inexpensive","B|But it's, it's inexpensive"
39,M,I think it's a fun thing.,M|I think it's a fun thing.
40,B,"plus it's real easy on the hostess, because you can just have the potatoes ready, and just have a salad with it, and you got a great dinner.","B|plus it's real easy on the hostess, because you can just have the potatoes ready, and just have a salad with it, and you got a great dinner."
41,M,I've been using it as a cheat day. It's really good.,M|I've been using it as a cheat day. It's really good.
42,B,"It's, it's real easy, I like doing that part.","B|It's, it's real easy, I like doing that part."
43,M,"If you don't mind, can you explain how it's easy?","M|If you don't mind, can you explain how it's easy?"
44,B,"I'm in favor of very little clean up, um, very little planning because we've got three or four couples that we get together with to play games,","B|I'm in favor of very little clean up, um, very little planning because we've got three or four couples that we get together with to play games,"
