,Speaker,Utterance,Unified
5,B,Uh-huh.,B|Uh-huh.
6,M,"Uhhh, did you go to the E O?","M|Uhhh, did you go to the E O?"
7,B,"Uh, I didn't think that was a new revelation.","B|Uh, I didn't think that was a new revelation."
8,M,"Uhhh, uh, I didn't think that the EPUB was a thing yet.","M|Uhhh, uh, I didn't think that the EPUB was a thing yet."
9,B,"Right. So, what what is the E P A recommending now?","B|Right. So, what what is the E P A recommending now?"
10,M,I don't know. I'm just a little confused.,M|I don't know. I'm just a little confused.
11,B,Uh-huh.,B|Uh-huh.
12,M,The E P a is a pretty new proposal.,M|The E P a is a pretty new proposal.
13,B,Yeah.,B|Yeah.
14,M,...,M|...
15,B,"Right. That's a, that's a common problem though. That it seems, that has happened in Dallas as well as New York and I try to recycle all of the newspapers that come to my house and after a while I just quit taking the newspaper because I couldn't recycle it anymore which isn't good for business on the other end either, I suppose.","B|Right. That's a, that's a common problem though. That it seems, that has happened in Dallas as well as New York and I try to recycle all of the newspapers that come to my house and after a while I just quit taking the newspaper because I couldn't recycle it anymore which isn't good for business on the other end either, I suppose."
16,M,.,M|.
17,B,Uh-huh.,B|Uh-huh.
18,M,This is it,M|This is it
19,B,Right.,B|Right.
20,M,I don't,M|I don't
21,B,"Well, that's good.","B|Well, that's good."
22,M,I've had a few people have said that they're not buying it.,M|I've had a few people have said that they're not buying it.
23,B,"Right. There has to be, uh, a reuse for it. I mean, that's why they recycle. The one I think is the most interesting is with the recycled bottles and all that, uh, the industry seems to be doing with the recycled polymers. Uh, everything from, uh, waste baskets to carpet to the no stick, I mean the sticky slide rugs under the carpet","B|Right. There has to be, uh, a reuse for it. I mean, that's why they recycle. The one I think is the most interesting is with the recycled bottles and all that, uh, the industry seems to be doing with the recycled polymers. Uh, everything from, uh, waste baskets to carpet to the no stick, I mean the sticky slide rugs under the carpet"
24,M,,M|
25,B,"and, uh, I think they are even putting it in the roadways these days and they're making clothes now that are recycled. Like the recycled plastic coke bottles and and milk cartons and things like that.","B|and, uh, I think they are even putting it in the roadways these days and they're making clothes now that are recycled. Like the recycled plastic coke bottles and and milk cartons and things like that."
26,M,they are recy recycle,M|they are recy recycle
27,B,Uh-huh.,B|Uh-huh.
28,M,?,M|?
29,B,Oh really.,B|Oh really.
30,M,N,M|N
31,B,Right.,B|Right.
32,M,I was just joking,M|I was just joking
33,B,Huh.,B|Huh.
34,M,Solar panels can't even do that.,M|Solar panels can't even do that.
35,B,"Well, it's carbon so that makes sense, like a carbon fuel of some sort, but what  what about emissions?","B|Well, it's carbon so that makes sense, like a carbon fuel of some sort, but what  what about emissions?"
36,M,But... carbon dioxide emissions are only a problem if you are burning it.,M|But... carbon dioxide emissions are only a problem if you are burning it.
37,B,Oh.,B|Oh.
38,M,I know that. I mean it's just paper.,M|I know that. I mean it's just paper.
39,B,Okay,B|Okay
40,M,I'll burn it.,M|I'll burn it.
41,B,"No. Well it's interesting. I bet that was a good day, at the yeah, conference then.","B|No. Well it's interesting. I bet that was a good day, at the yeah, conference then."
42,M,Yeah. She's a good cook,M|Yeah. She's a good cook
43,B,Did it change anything for you?,B|Did it change anything for you?
44,M,I was just wondering,M|I was just wondering
