f:	it's above the diamond mine
M:	is it above the edge of the diamond?
f:	right
M:	i think i found the diamond vein
f:	where down past the diamond mine
M:	you're right
f:	right
M:	yes i am
f:	okay
M:	you wanna join
f:	right mm
M:	i'm a pretty new player but what's the diamond mining method?
f:	so i'm making a curve round the diamond mine yeah
M:	it's a flat circle
f:	no no no no
M:	i like to build around the diamond it's easier to mine diamonds than diamonds
f:	pass it yeah just slightly
M:	it's not too steep.
f:	yeah right okay right
M:	it's just a straightline
f:	ehm no
M:	you know what?
f:	got a fast running creek and canoes and things
M:	you got anything for me?
f:	what round up the top of it
M:	i mean i dont really know how to do that
f:	right
M:	about 1.5 2 hours
f:	the right-hand side
M:	i thought he was supposed to be the right handed side?
f:	yeah
M:	you're right
f:	yeah
M:	he sighs
f:	so i'm bypassing canoes yeah
M:	the head is the same as the body
f:	oh well maybe you don't have canoe
M:	no i'm not
f:	right okay left-hand side of the apache
M:	left hand side of apache.
f:	ehm no don't have one
M:	do u have canoe?
f:	yeah
M:	yeah but what if you don't want to
f:	over the top okay
M:	i can't tell if you're trolling or not but i'm pretty sure you can't climb a hill on a roof
f:	mmhmm now where which way am i heading down
M:	just like a curve
f:	aye
M:	you see the pole at top right
f:	from the top
M:	in the bottom of the water
f:	and it's on the left well i'm coming from the left to go to above it
M:	the right side of the page is the one with the black stripes.
f:	right
M:	the left
f:	yeah
M:	is this the same one?
f:	no
M:	i'll help you out
f:	no
M:	yes
f:	so i'm going over stone creek
M:	i was there yesterday
f:	well above it anyway on no wait a minute i have got flat rocks
M:	yea you have it it's just not as flat as you think it is.
f:	yeah okay
M:	right me well right
f:	right right
M:	yes but you can't just take the road there it has to be on flat rocks or something.
f:	mmhmm
M:	he shrugs
f:	right right
M:	i'm not sure what you mean by that
f:	mmhmm
M:	right on
f:	yeah right
M:	you mean like right side up?
f:	nope
M:	i think you might be missing something here
f:	mmhmm
M:	left ehm u mean fort
f:	mmhmm
M:	okay are you going to the fort?
f:	yeah
M:	like i said i'm just going to assume it's something
f:	right and then go under the fort
M:	i'm not sure i understand this
f:	i'm under the fort
M:	i'm pretty sure you're under the base not the fort.
f:	mmhmm
M:	now do it with a gun
f:	good
