Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	the remote village	83	3	6	g	80,83	[[80, 83]]
8	2	2	to the	3	41	1	g	0,3,22,24,27,36,40,41	[[0, 3], [22, 24, 27], [24, 27], [36, 40, 41], [40, 41]]
2	0	2	do you	49	1	4	g	48,49	[[48, 49]]
4	0	2	of the	23	5	4	g	22,23,24,27	[[22, 23, 24, 27], [24, 27]]
6	0	2	have the	57	9	4	g	56,57,60,61,64,65	[[56, 57, 60, 61], [60, 61, 64, 65]]
2	0	2	the pyramid	93	3	6	g	90,93	[[90, 93]]
5	1	2	the end	11	35	2	g	8,10,11,40,43	[[8, 10, 11], [10, 11], [40, 43]]
3	1	2	old temple	23	3	2	g	20,22,23	[[20, 22, 23]]
2	0	2	take a	81	1	2	g	80,81	[[80, 81]]
2	0	2	you are	83	1	2	g	82,83	[[82, 83]]
2	0	2	down and	47	1	1	g	46,47	[[46, 47]]
2	0	2	go straight	41	5	1	g	36,41	[[36, 41]]
2	0	2	gone far	95	3	1	g	92,95	[[92, 95]]
2	0	2	i want	81	1	1	g	80,81	[[80, 81]]
2	0	2	just stop	13	1	1	g	12,13	[[12, 13]]
2	0	2	west of	23	1	1	g	22,23	[[22, 23]]
60	14	1	the	3	105	2	g	0,2,3,6,8,9,10,11,16,17,18,20,21,22,23,24,25,26,27,28,30,31,34,36,39,40,41,43,50,53,54,56,57,58,60,61,62,64,65,66,67,68,69,70,72,74,75,79,80,82,83,90,92,93,96,97,100,103,104,105	[[0, 2, 3], [2, 3], [6, 8, 9, 10, 11], [8, 9, 10, 11], [10, 11], [16, 17, 18, 20, 21], [18, 20, 21, 22, 23], [20, 21, 22, 23, 24, 25], [22, 23, 24, 25, 26, 27], [24, 25, 26, 27], [26, 27, 28, 30, 31], [28, 30, 31], [30, 31], [34, 36, 39], [36, 39, 40, 41], [40, 41, 43], [50, 53], [54, 56, 57], [56, 57, 58, 60, 61], [58, 60, 61], [60, 61, 62, 64, 65], [62, 64, 65, 66, 67], [64, 65, 66, 67, 68, 69], [66, 67, 68, 69], [68, 69], [70, 72, 74, 75], [72, 74, 75], [74, 75, 79], [80, 82, 83], [82, 83], [90, 92, 93], [92, 93, 96, 97], [96, 97], [100, 103, 104, 105]]
11	5	1	you	41	47	10	g	38,40,41,44,46,48,49,80,82,83,85	[[38, 40, 41], [40, 41], [44, 46, 48, 49], [46, 48, 49], [48, 49], [80, 82, 83, 85], [82, 83, 85]]
18	6	1	to	3	105	2	g	0,2,3,22,24,27,36,38,40,41,58,62,63,80,81,102,103,105	[[0, 2, 3], [2, 3], [22, 24, 27], [24, 27], [36, 38, 40, 41], [38, 40, 41], [40, 41], [58, 62, 63], [62, 63], [80, 81], [102, 103, 105]]
12	2	1	right	25	55	4	g	22,25,44,45,62,64,67,70,72,75,76,77	[[22, 25], [44, 45], [62, 64, 67], [64, 67], [70, 72, 75], [72, 75, 76, 77], [76, 77]]
9	1	1	and	23	25	1	g	22,23,36,38,39,40,45,46,47	[[22, 23], [36, 38, 39], [38, 39], [40, 45], [46, 47]]
6	0	1	do	47	21	4	g	42,47,48,49,60,63	[[42, 47], [48, 49], [60, 63]]
9	1	1	have	35	35	4	g	30,32,35,56,57,60,61,64,65	[[30, 32, 35], [32, 35], [56, 57, 60, 61], [60, 61, 64, 65], [64, 65]]
4	0	1	of	23	5	6	g	22,23,24,27	[[22, 23, 24, 27], [24, 27]]
6	2	1	that	35	65	3	g	32,34,35,92,96,97	[[32, 34, 35], [34, 35], [92, 96, 97]]
