Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	you turn left	7	3	1	g	4,7	[[4, 7]]
4	0	2	of the	19	173	2	g	18,19,188,191	[[18, 19], [188, 191]]
5	1	2	turn left	7	29	1	g	4,7,28,29,33	[[4, 7], [28, 29, 33]]
2	0	2	you turn	7	3	1	g	4,7	[[4, 7]]
2	0	2	you should	57	5	1	g	52,57	[[52, 57]]
3	1	2	the caravan	19	3	2	g	18,19,21	[[18, 19, 21]]
2	0	2	the lake	185	3	2	g	182,185	[[182, 185]]
3	1	2	the old	43	3	2	g	42,43,45	[[42, 43, 45]]
2	0	2	into the	37	1	1	g	36,37	[[36, 37]]
56	16	1	you	7	215	1	g	4,7,26,27,31,32,33,36,41,46,47,48,51,52,53,57,74,75,79,98,102,103,116,117,119,124,125,138,140,143,145,152,153,155,156,157,158,159,161,178,179,181,183,184,186,187,190,193,198,202,203,205,207,216,217,219	[[4, 7], [26, 27, 31], [32, 33], [36, 41], [46, 47, 48, 51], [48, 51, 52, 53], [52, 53, 57], [74, 75, 79], [98, 102, 103], [102, 103], [116, 117, 119], [124, 125], [138, 140, 143], [140, 143, 145], [152, 153, 155, 156, 157], [156, 157, 158, 159, 161], [158, 159, 161], [178, 179, 181, 183], [184, 186, 187], [186, 187], [190, 193], [198, 202, 203], [202, 203, 205, 207], [216, 217, 219]]
18	4	1	left	7	133	2	g	4,7,9,20,23,25,28,29,30,33,48,50,53,78,81,83,132,137	[[4, 7, 9], [20, 23, 25], [28, 29, 30, 33], [30, 33], [48, 50, 53], [50, 53], [78, 81, 83], [132, 137]]
11	1	1	turn	7	171	1	g	4,7,28,29,33,38,43,142,145,174,175	[[4, 7], [28, 29, 33], [38, 43], [142, 145], [174, 175]]
9	1	1	of	19	183	2	g	18,19,138,140,143,188,191,198,201	[[18, 19], [138, 140, 143], [140, 143], [188, 191], [198, 201]]
3	1	1	okay	177	5	3	g	176,177,181	[[176, 177, 181]]
7	1	1	on	41	41	1	g	40,41,60,65,78,80,81	[[40, 41], [60, 65], [78, 80, 81], [80, 81]]
2	0	1	go	41	5	3	g	36,41	[[36, 41]]
3	1	1	then	7	3	1	g	4,6,7	[[4, 6, 7], [6, 7]]
2	0	1	cottage	143	5	8	g	138,143	[[138, 143]]
4	0	1	have	93	69	1	g	92,93,158,161	[[92, 93], [158, 161]]
3	1	1	should	55	5	2	g	52,55,57	[[52, 55, 57]]
2	0	1	going	13	1	1	g	12,13	[[12, 13]]
5	1	1	abandoned	137	19	4	g	136,137,150,152,155	[[136, 137], [150, 152, 155], [152, 155]]
2	0	1	lake	185	3	4	g	182,185	[[182, 185]]
2	0	1	yes	127	5	3	g	122,127	[[122, 127]]
2	0	1	past	145	1	1	g	144,145	[[144, 145]]
2	0	1	meadow	93	1	1	g	92,93	[[92, 93]]
3	1	1	monument	195	5	1	g	194,195,199	[[194, 195, 199]]
2	0	1	into	37	1	1	g	36,37	[[36, 37]]
