Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	go to the	75	3	1	g	72,75	[[72, 75]]
2	0	2	going to	45	3	2	g	42,45	[[42, 45]]
6	0	2	of the	45	139	2	g	42,45,70,75,178,181	[[42, 45], [70, 75], [178, 181]]
3	1	2	the right	19	5	1	g	16,19,21	[[16, 19, 21]]
2	0	2	to go	37	3	1	g	34,37	[[34, 37]]
3	1	2	boat house	99	5	3	g	98,99,103	[[98, 99, 103]]
54	8	1	the	3	195	1	g	2,3,12,15,16,19,21,22,23,42,43,44,45,49,52,57,60,61,62,63,65,70,72,75,76,79,92,93,98,103,104,105,106,107,108,109,120,123,132,137,152,156,157,158,161,178,179,181,188,189,192,194,195,197	[[2, 3], [12, 15], [16, 19, 21], [22, 23], [42, 43, 44, 45], [44, 45, 49], [52, 57], [60, 61, 62, 63, 65], [62, 63, 65], [70, 72, 75], [72, 75], [76, 79], [92, 93], [98, 103], [104, 105, 106, 107, 108, 109], [106, 107, 108, 109], [108, 109], [120, 123], [132, 137], [152, 156, 157], [156, 157, 158, 161], [158, 161], [178, 179, 181], [188, 189], [192, 194, 195, 197], [194, 195, 197]]
33	5	1	right	19	179	1	g	16,19,21,22,23,24,26,29,31,32,37,52,57,60,61,65,76,79,88,91,93,106,109,118,121,122,123,124,129,146,151,192,195	[[16, 19, 21], [22, 23], [24, 26, 29], [26, 29, 31], [32, 37], [52, 57], [60, 61, 65], [76, 79], [88, 91, 93], [106, 109], [118, 121, 122, 123], [122, 123], [124, 129], [146, 151], [192, 195]]
4	0	1	going	45	111	2	g	42,45,148,153	[[42, 45], [148, 153]]
11	1	1	of	45	155	2	g	42,45,70,75,158,161,178,181,192,194,197	[[42, 45], [70, 75], [158, 161], [178, 181], [192, 194, 197], [194, 197]]
10	2	1	go	37	139	3	g	34,37,38,39,70,72,75,170,171,173	[[34, 37, 38, 39], [38, 39], [70, 72, 75], [72, 75], [170, 171, 173]]
7	1	1	and	45	65	2	g	42,44,45,64,69,104,107	[[42, 44, 45], [44, 45], [64, 69], [104, 107]]
8	0	1	so	19	159	3	g	18,19,104,109,156,161,172,177	[[18, 19], [104, 109], [156, 161], [172, 177]]
4	0	1	that	153	49	1	g	148,153,192,197	[[148, 153], [192, 197]]
2	0	1	then	17	1	2	g	16,17	[[16, 17]]
2	0	1	what	201	5	2	g	196,201	[[196, 201]]
3	1	1	left	115	5	3	g	112,115,117	[[112, 115, 117]]
4	0	1	not	45	141	2	g	44,45,182,185	[[44, 45], [182, 185]]
2	0	1	down	165	5	8	g	160,165	[[160, 165]]
2	0	1	straight	129	1	4	g	128,129	[[128, 129]]
3	1	1	hideout	107	5	2	g	104,107,109	[[104, 107, 109]]
4	2	1	boat	99	7	3	g	96,98,99,103	[[96, 98, 99], [98, 99, 103]]
2	0	1	in	43	5	2	g	38,43	[[38, 43]]
3	1	1	oh	143	3	4	g	142,143,145	[[142, 143, 145]]
2	0	1	at	127	5	3	g	122,127	[[122, 127]]
2	0	1	far	171	1	2	g	170,171	[[170, 171]]
