Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	you have a	25	1	3	g	24,25	[[24, 25]]
2	0	2	do you	115	1	5	g	114,115	[[114, 115]]
4	0	2	have a	25	11	4	g	24,25,34,35	[[24, 25], [34, 35]]
2	0	2	you have	25	1	1	g	24,25	[[24, 25]]
6	2	2	the fort	183	7	4	g	182,183,184,185,187,189	[[182, 183, 184, 185, 187], [184, 185, 187, 189]]
2	0	2	and then	179	3	8	g	176,179	[[176, 179]]
2	0	2	a fast	11	5	1	g	6,11	[[6, 11]]
3	1	2	the flat	133	5	1	g	132,133,137	[[132, 133, 137]]
2	0	2	go south	187	1	2	g	186,187	[[186, 187]]
50	10	1	the	27	163	1	g	26,27,29,50,51,52,53,62,65,67,88,90,93,95,100,101,102,103,110,113,116,117,118,119,121,122,127,128,129,130,131,132,133,137,142,146,147,166,167,168,171,178,180,181,182,183,184,185,187,189	[[26, 27, 29], [50, 51, 52, 53], [52, 53], [62, 65, 67], [88, 90, 93], [90, 93, 95], [100, 101, 102, 103], [102, 103], [110, 113], [116, 117, 118, 119, 121], [118, 119, 121], [122, 127], [128, 129, 130, 131, 132, 133], [130, 131, 132, 133], [132, 133, 137], [142, 146, 147], [146, 147], [166, 167, 168, 171], [168, 171], [178, 180, 181, 182, 183], [180, 181, 182, 183, 184, 185], [182, 183, 184, 185, 187], [184, 185, 187, 189]]
20	2	1	you	9	183	1	g	4,9,12,14,15,24,25,26,28,29,40,45,76,79,114,115,162,167,186,187	[[4, 9], [12, 14, 15], [14, 15], [24, 25, 26, 28, 29], [26, 28, 29], [28, 29], [40, 45], [76, 79], [114, 115], [162, 167], [186, 187]]
19	5	1	right	89	105	12	g	88,89,91,93,94,96,97,101,120,123,144,145,166,167,169,176,177,192,193	[[88, 89, 91, 93], [94, 96, 97], [96, 97, 101], [120, 123], [144, 145], [166, 167, 169], [176, 177], [192, 193]]
22	2	1	and	47	147	1	g	42,47,72,75,90,92,95,118,121,138,139,142,147,174,175,176,179,180,185,186,187,189	[[42, 47], [72, 75], [90, 92, 95], [92, 95], [118, 121], [138, 139], [142, 147], [174, 175, 176, 179], [176, 179], [180, 185], [186, 187, 189]]
10	0	1	have	21	71	1	g	16,21,24,25,34,35,80,85,86,87	[[16, 21], [24, 25], [34, 35], [80, 85], [86, 87]]
12	2	1	go	27	161	2	g	26,27,31,40,45,46,47,50,52,53,186,187	[[26, 27, 31], [40, 45], [46, 47], [50, 52, 53], [52, 53], [186, 187]]
8	0	1	do	61	59	4	g	56,61,94,95,98,101,114,115	[[56, 61], [94, 95], [98, 101], [114, 115]]
6	0	1	then	49	131	1	g	48,49,124,125,176,179	[[48, 49], [124, 125], [176, 179]]
7	1	1	of	53	97	2	g	50,53,92,95,97,142,147	[[50, 53], [92, 95, 97], [142, 147]]
4	0	1	okay	41	61	3	g	40,41,96,101	[[40, 41], [96, 101]]
2	0	1	don't	35	1	2	g	34,35	[[34, 35]]
2	0	1	just	105	5	5	g	100,105	[[100, 105]]
6	2	1	fort	183	7	5	g	182,183,184,185,187,189	[[182, 183, 184, 185, 187], [184, 185, 187, 189]]
2	0	1	south	139	1	5	g	138,139	[[138, 139]]
5	1	1	you're	39	103	1	g	38,39,138,140,141	[[38, 39], [138, 140, 141], [140, 141]]
4	0	1	no	27	115	1	g	26,27,140,141	[[26, 27], [140, 141]]
2	0	1	know	39	5	1	g	34,39	[[34, 39]]
2	0	1	down	105	5	3	g	100,105	[[100, 105]]
2	0	1	pass	65	3	1	g	62,65	[[62, 65]]
3	1	1	fast	9	5	1	g	6,9,11	[[6, 9, 11]]
2	0	1	river	9	5	1	g	4,9	[[4, 9]]
2	0	1	going	141	3	1	g	138,141	[[138, 141]]
3	1	1	bar	147	5	1	g	142,146,147	[[142, 146, 147]]
