Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	and then	87	1	9	g	86,87	[[86, 87]]
5	1	2	to the	81	29	2	g	76,81,100,104,105	[[76, 81], [100, 104, 105]]
5	1	2	the pyramid	87	13	2	g	84,87,94,96,97	[[84, 87], [94, 96, 97], [96, 97]]
3	1	2	do you	33	5	3	g	30,33,35	[[30, 33, 35]]
2	0	2	have a	21	5	1	g	16,21	[[16, 21]]
23	9	1	and	13	101	2	g	12,13,14,19,28,30,31,33,46,48,51,53,76,78,80,81,82,84,86,87,91,108,113	[[12, 13], [14, 19], [28, 30, 31, 33], [30, 31, 33], [46, 48, 51], [48, 51, 53], [76, 78, 80, 81], [78, 80, 81], [80, 81], [82, 84, 86, 87], [84, 86, 87], [86, 87, 91], [108, 113]]
18	4	1	a	15	79	1	g	12,15,16,21,32,33,42,43,56,58,61,76,77,79,81,88,89,91	[[12, 15], [16, 21], [32, 33], [42, 43], [56, 58, 61], [58, 61], [76, 77, 79, 81], [88, 89, 91]]
8	0	1	then	19	73	2	g	14,19,52,53,72,73,86,87	[[14, 19], [52, 53], [72, 73], [86, 87]]
11	1	1	you	33	71	5	g	30,33,35,76,79,84,89,92,95,98,101	[[30, 33, 35], [76, 79], [84, 89], [92, 95], [98, 101]]
7	1	1	to	81	29	5	g	76,81,100,101,103,104,105	[[76, 81], [100, 101, 103, 104, 105]]
10	2	1	go	13	43	2	g	10,13,14,17,19,30,32,33,48,53	[[10, 13], [14, 17, 19], [30, 32, 33], [32, 33], [48, 53]]
6	0	1	just	23	85	3	g	18,23,24,25,98,103	[[18, 23], [24, 25], [98, 103]]
9	1	1	right	19	59	2	g	18,19,21,32,35,54,59,72,77	[[18, 19, 21], [32, 35], [54, 59], [72, 77]]
6	0	1	have	21	73	1	g	16,21,36,41,84,89	[[16, 21], [36, 41], [84, 89]]
6	0	1	you're	31	59	1	g	28,31,70,71,84,87	[[28, 31], [70, 71], [84, 87]]
4	0	1	do	33	5	3	g	30,33,34,35	[[30, 33, 34, 35], [34, 35]]
2	0	1	in	33	5	1	g	28,33	[[28, 33]]
2	0	1	inches	33	1	1	g	32,33	[[32, 33]]
2	0	1	down	87	5	1	g	82,87	[[82, 87]]
2	0	1	it	51	3	1	g	48,51	[[48, 51]]
