Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
6	0	3	, uh ,	45	95	4	A	42,45,50,53,136,137	[[42, 45], [50, 53], [136, 137]]
3	1	3	, you know	51	3	5	A	48,50,51	[[48, 50, 51]]
2	0	3	i mean ,	79	3	2	A	76,79	[[76, 79]]
2	0	3	, i have	179	1	1	A	178,179	[[178, 179]]
2	0	3	i would have	103	5	1	A	98,103	[[98, 103]]
2	0	3	you know ?	33	5	1	A	28,33	[[28, 33]]
20	6	2	, i	67	125	7	A	62,66,67,71,92,94,95,98,102,103,120,125,170,174,175,178,179,183,184,187	[[62, 66, 67], [66, 67, 71], [92, 94, 95], [94, 95], [98, 102, 103], [102, 103], [120, 125], [170, 174, 175], [174, 175, 178, 179], [178, 179, 183], [184, 187]]
8	0	2	, uh	45	95	4	A	42,45,50,53,64,67,136,137	[[42, 45], [50, 53], [64, 67], [136, 137]]
9	1	2	well ,	23	99	1	A	20,23,92,94,97,98,103,116,119	[[20, 23], [92, 94, 97], [94, 97], [98, 103], [116, 119]]
4	0	2	yeah ,	53	123	3	A	52,53,174,175	[[52, 53], [174, 175]]
5	1	2	you know	33	23	2	A	28,33,48,50,51	[[28, 33], [48, 50, 51], [50, 51]]
3	1	2	, you	51	3	6	A	48,50,51	[[48, 50, 51], [50, 51]]
2	0	2	know ,	125	5	9	A	120,125	[[120, 125]]
4	0	2	i don't	95	31	2	A	94,95,122,125	[[94, 95], [122, 125]]
2	0	2	i mean	79	3	2	A	76,79	[[76, 79]]
2	0	2	, but	5	1	1	A	4,5	[[4, 5]]
2	0	2	. well	173	5	4	A	168,173	[[168, 173]]
2	0	2	i have	179	1	1	A	178,179	[[178, 179]]
2	0	2	the same	163	1	1	A	162,163	[[162, 163]]
2	0	2	to ,	79	3	1	A	76,79	[[76, 79]]
2	0	2	to do	103	5	2	A	98,103	[[98, 103]]
2	0	2	i do	71	3	1	A	68,71	[[68, 71]]
2	0	2	, have	45	3	1	A	42,45	[[42, 45]]
18	2	1	the	61	123	2	A	56,61,66,69,76,77,88,91,98,103,136,139,160,162,163,167,178,179	[[56, 61], [66, 69], [76, 77], [88, 91], [98, 103], [136, 139], [160, 162, 163], [162, 163, 167], [178, 179]]
25	5	1	you	33	163	1	A	28,33,42,45,48,50,51,62,65,76,78,79,82,84,87,89,130,133,135,152,155,168,169,188,191	[[28, 33], [42, 45], [48, 50, 51], [50, 51], [62, 65], [76, 78, 79], [78, 79], [82, 84, 87], [84, 87, 89], [130, 133, 135], [152, 155], [168, 169], [188, 191]]
7	1	1	and	81	113	1	A	76,78,81,136,139,188,189	[[76, 78, 81], [78, 81], [136, 139], [188, 189]]
7	1	1	yeah	53	123	8	A	52,53,132,134,137,174,175	[[52, 53], [132, 134, 137], [134, 137], [174, 175]]
18	2	1	it	27	107	2	A	22,27,28,31,42,47,52,55,80,82,85,87,90,91,100,103,128,129	[[22, 27], [28, 31], [42, 47], [52, 55], [80, 82, 85], [82, 85, 87], [90, 91], [100, 103], [128, 129]]
17	3	1	know	33	147	2	A	28,33,48,50,51,82,84,87,120,125,128,131,152,153,155,174,175	[[28, 33], [48, 50, 51], [50, 51], [82, 84, 87], [84, 87], [120, 125], [128, 131], [152, 153, 155], [174, 175]]
12	2	1	well	23	153	1	A	20,23,92,94,97,98,103,116,119,168,170,173	[[20, 23], [92, 94, 97], [94, 97], [98, 103], [116, 119], [168, 170, 173]]
4	0	1	in	139	41	4	A	136,139,176,177	[[136, 139], [176, 177]]
6	0	1	have	45	137	1	A	42,45,98,103,178,179	[[42, 45], [98, 103], [178, 179]]
4	0	1	so	93	31	1	A	92,93,120,123	[[92, 93], [120, 123]]
4	0	1	they	5	121	1	A	4,5,122,125	[[4, 5], [122, 125]]
7	1	1	do	71	35	4	A	68,71,73,92,93,98,103	[[68, 71, 73], [92, 93], [98, 103]]
4	0	1	think	37	99	2	A	34,37,128,133	[[34, 37], [128, 133]]
3	1	1	it's	151	5	2	A	146,148,151	[[146, 148, 151], [148, 151]]
2	0	1	but	5	1	1	A	4,5	[[4, 5]]
2	0	1	just	125	5	4	A	120,125	[[120, 125]]
2	0	1	right	159	1	3	A	158,159	[[158, 159]]
4	0	1	because	77	55	3	A	76,77,128,131	[[76, 77], [128, 131]]
2	0	1	about	95	3	6	A	92,95	[[92, 95]]
2	0	1	thing	167	5	5	A	162,167	[[162, 167]]
2	0	1	would	103	5	3	A	98,103	[[98, 103]]
2	0	1	been	149	1	3	A	148,149	[[148, 149]]
2	0	1	got	23	1	1	A	22,23	[[22, 23]]
2	0	1	nice	81	1	2	A	80,81	[[80, 81]]
2	0	1	talking	95	5	1	A	90,95	[[90, 95]]
