Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	, i don't	107	5	2	A	102,107	[[102, 107]]
2	0	3	a good idea	111	3	1	A	108,111	[[108, 111]]
2	0	3	i'm not sure	101	1	1	A	100,101	[[100, 101]]
6	2	2	, i	59	53	1	A	54,58,59,102,104,107	[[54, 58, 59], [58, 59], [102, 104, 107], [104, 107]]
3	1	2	know ,	67	5	4	A	62,64,67	[[62, 64, 67], [64, 67]]
2	0	2	, you	63	1	7	A	62,63	[[62, 63]]
2	0	2	, um	7	5	1	A	2,7	[[2, 7]]
19	3	1	i	37	73	1	A	34,36,37,46,49,50,51,52,53,54,58,59,62,65,67,102,103,104,107	[[34, 36, 37], [36, 37], [46, 49, 50, 51], [50, 51, 52, 53], [52, 53], [54, 58, 59], [58, 59], [62, 65, 67], [102, 103, 104, 107], [104, 107]]
14	2	1	you	3	107	1	A	2,3,5,22,23,34,37,62,63,64,65,67,104,109	[[2, 3, 5], [22, 23], [34, 37], [62, 63, 64, 65, 67], [64, 65, 67], [104, 109]]
2	0	1	and	111	3	1	A	108,111	[[108, 111]]
10	2	1	know	51	53	4	A	50,51,62,64,67,78,80,83,102,103	[[50, 51], [62, 64, 67], [64, 67], [78, 80, 83], [80, 83], [102, 103]]
11	1	1	the	3	83	1	A	2,3,34,37,56,59,60,61,82,83,85	[[2, 3], [34, 37], [56, 59, 60, 61], [60, 61], [82, 83, 85]]
4	0	1	of	53	9	5	A	50,53,56,59	[[50, 53], [56, 59]]
3	1	1	oh	99	3	8	A	96,98,99	[[96, 98, 99]]
2	0	1	good	111	3	1	A	108,111	[[108, 111]]
2	0	1	in	53	1	5	A	52,53	[[52, 53]]
2	0	1	some	97	5	1	A	92,97	[[92, 97]]
2	0	1	about	27	5	1	A	22,27	[[22, 27]]
2	0	1	at	81	3	4	A	78,81	[[78, 81]]
2	0	1	um	7	5	1	A	2,7	[[2, 7]]
3	1	1	them	63	3	3	A	60,62,63	[[60, 62, 63]]
2	0	1	because	59	5	2	A	54,59	[[54, 59]]
