Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
4	0	3	, uh ,	33	17	3	A	28,33,44,45	[[28, 33], [44, 45]]
6	0	2	uh ,	33	17	4	A	28,33,34,35,44,45	[[28, 33], [34, 35], [44, 45]]
4	0	2	, i	33	17	5	A	28,33,44,45	[[28, 33], [44, 45]]
2	0	2	oh ,	5	5	1	A	0,5	[[0, 5]]
2	0	2	a lot	35	1	2	A	34,35	[[34, 35]]
2	0	2	mean they	39	3	1	A	36,39	[[36, 39]]
13	5	1	i	3	47	2	A	0,2,3,7,28,32,33,34,36,37,44,45,47	[[0, 2, 3], [2, 3, 7], [28, 32, 33], [32, 33, 34, 36, 37], [34, 36, 37], [36, 37], [44, 45, 47]]
9	1	1	you	21	39	4	A	18,20,21,34,39,42,43,52,57	[[18, 20, 21], [20, 21], [34, 39], [42, 43], [52, 57]]
7	1	1	the	19	21	3	A	18,19,28,29,34,36,39	[[18, 19], [28, 29], [34, 36, 39], [36, 39]]
7	1	1	a	29	21	2	A	28,29,31,34,35,44,49	[[28, 29, 31], [34, 35], [44, 49]]
4	0	1	that	1	3	1	A	0,1,2,3	[[0, 1, 2, 3], [2, 3]]
2	0	1	and	51	1	9	A	50,51	[[50, 51]]
4	0	1	of	31	29	3	A	28,31,52,57	[[28, 31], [52, 57]]
4	0	1	oh	5	53	1	A	0,5,52,53	[[0, 5], [52, 53]]
3	1	1	that's	49	5	3	A	48,49,53	[[48, 49, 53]]
2	0	1	it's	29	1	1	A	28,29	[[28, 29]]
2	0	1	mean	39	3	2	A	36,39	[[36, 39]]
2	0	1	in	35	1	4	A	34,35	[[34, 35]]
2	0	1	just	5	5	1	A	0,5	[[0, 5]]
2	0	1	lot	35	1	2	A	34,35	[[34, 35]]
2	0	1	bad	29	5	1	A	24,29	[[24, 29]]
2	0	1	they	39	3	1	A	36,39	[[36, 39]]
2	0	1	different	49	5	2	A	44,49	[[44, 49]]
2	0	1	you're	5	1	1	A	4,5	[[4, 5]]
2	0	1	t	39	5	1	A	34,39	[[34, 39]]
