Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	, uh ,	5	5	1	A	0,5	[[0, 5]]
2	0	2	in the	29	3	1	A	26,29	[[26, 29]]
2	0	2	. i	71	1	3	A	70,71	[[70, 71]]
2	0	2	yeah ,	81	5	3	A	76,81	[[76, 81]]
4	2	1	are	29	5	2	A	26,28,29,31	[[26, 28, 29, 31], [28, 29, 31]]
3	1	1	and	29	5	4	A	24,28,29	[[24, 28, 29], [28, 29]]
2	0	1	right	49	1	4	A	48,49	[[48, 49]]
2	0	1	yeah	81	5	6	A	76,81	[[76, 81]]
2	0	1	so	1	1	1	A	0,1	[[0, 1]]
3	1	1	about	51	5	1	A	46,50,51	[[46, 50, 51]]
2	0	1	even	37	3	1	A	34,37	[[34, 37]]
