Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	yeah , i	19	5	1	A	14,19	[[14, 19]]
2	0	3	i think ,	17	1	1	A	16,17	[[16, 17]]
4	2	2	, i	17	5	3	A	14,16,17,19	[[14, 16, 17, 19], [16, 17, 19]]
6	2	2	i think	17	25	2	A	14,16,17,21,38,39	[[14, 16, 17], [16, 17, 21], [38, 39]]
2	0	2	yeah ,	19	5	2	A	14,19	[[14, 19]]
2	0	2	have a	19	5	1	A	14,19	[[14, 19]]
2	0	2	, it	37	5	1	A	32,37	[[32, 37]]
12	2	1	you	13	63	2	A	8,13,30,33,44,46,47,52,53,55,66,71	[[8, 13], [30, 33], [44, 46, 47], [46, 47], [52, 53, 55], [66, 71]]
11	3	1	think	9	43	1	A	6,9,14,16,17,21,38,39,46,47,49	[[6, 9], [14, 16, 17], [16, 17, 21], [38, 39], [46, 47, 49]]
2	0	1	that	65	1	2	A	64,65	[[64, 65]]
5	1	1	have	19	41	3	A	14,16,19,54,55	[[14, 16, 19], [16, 19], [54, 55]]
3	1	1	to	61	5	4	A	56,58,61	[[56, 58, 61]]
2	0	1	yeah	19	5	3	A	14,19	[[14, 19]]
4	0	1	it	7	31	1	A	6,7,32,37	[[6, 7], [32, 37]]
6	0	1	of	21	41	1	A	20,21,38,43,56,61	[[20, 21], [38, 43], [56, 61]]
2	0	1	not	7	1	1	A	6,7	[[6, 7]]
2	0	1	for	33	3	1	A	30,33	[[30, 33]]
3	1	1	in	17	5	3	A	14,17,19	[[14, 17, 19]]
2	0	1	get	61	5	2	A	56,61	[[56, 61]]
2	0	1	people	61	5	3	A	56,61	[[56, 61]]
2	0	1	all	21	5	1	A	16,21	[[16, 21]]
2	0	1	don't	9	3	1	A	6,9	[[6, 9]]
2	0	1	been	39	1	2	A	38,39	[[38, 39]]
