Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	, you	77	3	10	A	74,77	[[74, 77]]
2	0	2	uh ,	59	3	7	A	56,59	[[56, 59]]
2	0	2	, they	67	5	4	A	62,67	[[62, 67]]
20	4	1	you	7	97	1	A	6,7,8,11,28,29,38,39,43,44,49,62,65,74,75,77,79,98,101,103	[[6, 7, 8, 11], [8, 11], [28, 29], [38, 39, 43], [44, 49], [62, 65], [74, 75, 77, 79], [98, 101, 103]]
16	2	1	the	23	87	1	A	18,23,26,31,44,45,60,62,63,67,78,79,82,85,102,105	[[18, 23], [26, 31], [44, 45], [60, 62, 63], [62, 63, 67], [78, 79], [82, 85], [102, 105]]
9	1	1	in	45	53	4	A	44,45,52,55,62,63,67,94,97	[[44, 45], [52, 55], [62, 63, 67], [94, 97]]
6	0	1	of	55	49	3	A	52,55,62,65,100,101	[[52, 55], [62, 65], [100, 101]]
4	0	1	know	33	53	5	A	32,33,82,85	[[32, 33], [82, 85]]
9	1	1	have	9	63	1	A	6,9,11,44,47,62,63,66,69	[[6, 9, 11], [44, 47], [62, 63], [66, 69]]
4	0	1	yeah	13	93	1	A	12,13,104,105	[[12, 13], [104, 105]]
5	1	1	to	83	23	4	A	82,83,85,102,105	[[82, 83, 85], [102, 105]]
2	0	1	uh	59	3	7	A	56,59	[[56, 59]]
4	2	1	it's	61	5	3	A	60,61,63,65	[[60, 61, 63, 65]]
4	0	1	they	67	35	6	A	62,67,94,97	[[62, 67], [94, 97]]
2	0	1	think	55	3	3	A	52,55	[[52, 55]]
2	0	1	like	65	5	3	A	60,65	[[60, 65]]
3	1	1	do	7	5	1	A	6,7,11	[[6, 7, 11]]
2	0	1	is	85	3	1	A	82,85	[[82, 85]]
2	0	1	my	33	1	1	A	32,33	[[32, 33]]
2	0	1	not	49	5	3	A	44,49	[[44, 49]]
4	0	1	be	57	31	2	A	52,57,82,83	[[52, 57], [82, 83]]
4	0	1	no	67	23	3	A	62,67,82,85	[[62, 67], [82, 85]]
2	0	1	with	83	1	1	A	82,83	[[82, 83]]
2	0	1	could	65	3	2	A	62,65	[[62, 65]]
2	0	1	go	67	5	2	A	62,67	[[62, 67]]
2	0	1	all	45	1	2	A	44,45	[[44, 45]]
