Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	2	you know	45	3	4	A	42,45	[[42, 45]]
2	0	2	, i	57	3	3	A	54,57	[[54, 57]]
7	1	1	i	5	59	1	A	4,5,54,57,59,60,63	[[4, 5], [54, 57, 59], [60, 63]]
9	1	1	the	7	51	1	A	4,7,8,13,42,44,45,54,55	[[4, 7], [8, 13], [42, 44, 45], [44, 45], [54, 55]]
2	0	1	it	57	3	2	A	54,57	[[54, 57]]
2	0	1	know	45	3	6	A	42,45	[[42, 45]]
2	0	1	is	13	5	2	A	8,13	[[8, 13]]
2	0	1	to	49	5	4	A	44,49	[[44, 49]]
2	0	1	in	21	1	2	A	20,21	[[20, 21]]
2	0	1	of	5	1	1	A	4,5	[[4, 5]]
2	0	1	this	13	5	1	A	8,13	[[8, 13]]
2	0	1	i'll	55	1	1	A	54,55	[[54, 55]]
