Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns	Span Lists
2	0	3	, i was	31	5	1	A	26,31	[[26, 31]]
4	0	2	, and	11	69	3	A	10,11,76,79	[[10, 11], [76, 79]]
5	1	2	, i	25	7	2	A	24,25,26,30,31	[[24, 25], [26, 30, 31], [30, 31]]
2	0	2	well ,	51	1	2	A	50,51	[[50, 51]]
2	0	2	, but	19	1	1	A	18,19	[[18, 19]]
2	0	2	of a	21	3	1	A	18,21	[[18, 21]]
22	4	1	i	5	93	1	A	2,5,18,19,21,24,25,26,29,30,31,54,55,82,83,84,85,87,89,90,93,95	[[2, 5], [18, 19, 21], [24, 25, 26, 29], [26, 29, 30, 31], [30, 31], [54, 55], [82, 83, 84, 85, 87], [84, 85, 87, 89], [90, 93, 95]]
13	3	1	the	7	77	1	A	2,7,26,30,31,33,62,64,67,68,71,78,79	[[2, 7], [26, 30, 31], [30, 31, 33], [62, 64, 67], [64, 67], [68, 71], [78, 79]]
6	2	1	and	11	71	3	A	10,11,76,78,79,81	[[10, 11], [76, 78, 79, 81]]
7	1	1	a	21	37	1	A	18,21,48,50,53,54,55	[[18, 21], [48, 50, 53], [50, 53, 54, 55], [54, 55]]
4	0	1	to	67	33	4	A	62,67,90,95	[[62, 67], [90, 95]]
11	1	1	of	21	53	2	A	18,21,44,47,50,54,55,56,61,70,71	[[18, 21], [44, 47], [50, 54, 55], [54, 55], [56, 61], [70, 71]]
4	0	1	that	77	13	3	A	76,77,86,89	[[76, 77], [86, 89]]
6	2	1	they	7	27	2	A	2,4,7,24,26,29	[[2, 4, 7], [4, 7], [24, 26, 29], [26, 29]]
4	0	1	was	25	7	2	A	24,25,26,31	[[24, 25], [26, 31]]
4	0	1	but	19	49	1	A	18,19,64,67	[[18, 19], [64, 67]]
2	0	1	well	51	1	2	A	50,51	[[50, 51]]
2	0	1	we	81	3	3	A	78,81	[[78, 81]]
2	0	1	i've	55	1	1	A	54,55	[[54, 55]]
2	0	1	think	19	1	1	A	18,19	[[18, 19]]
2	0	1	what	91	1	1	A	90,91	[[90, 91]]
2	0	1	has	79	3	2	A	76,79	[[76, 79]]
2	0	1	you're	51	1	2	A	50,51	[[50, 51]]
2	0	1	us	79	3	1	A	76,79	[[76, 79]]
