Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	and , uh ,	43	51	1	M	4, 43, 54
5	2	3	, uh ,	43	51	3	M	4, 18, 34, 43, 54
4	4	3	Well , I	41	19	2	M	28, 30, 41, 46
4	1	3	and , uh	43	51	2	M	4, 34, 43, 54
3	3	3	, um ,	11	8	2	M	4, 8, 11
3	3	3	Oh , really	19	20	1	M	12, 19, 31
2	2	3	, we have	25	8	1	M	18, 25
2	2	3	I mean ,	40	12	1	A	29, 40
2	2	3	that , that	40	24	1	A	17, 40
10	6	2	, I	13	45	2	M	4, 8, 13, 23, 28, 30, 41, 42, 46, 48
9	6	2	Oh ,	5	54	1	M	0, 5, 12, 19, 29, 31, 35, 50, 53
7	3	2	Well ,	28	49	2	A	3, 11, 28, 30, 41, 46, 51
7	7	2	know ,	8	37	1	A	7, 8, 23, 25, 29, 41, 43
7	7	2	know .	30	37	5	A	9, 21, 23, 25, 29, 30, 45
6	6	2	, and	13	51	1	M	4, 13, 23, 32, 43, 54
6	6	2	Yeah .	15	40	1	M	10, 15, 33, 43, 44, 49
6	2	2	and ,	11	51	1	M	4, 11, 32, 34, 43, 54
5	5	2	, it	9	47	1	M	8, 9, 23, 51, 54
5	5	2	, they	29	42	1	M	4, 29, 34, 43, 45
5	3	2	, uh	43	51	3	M	4, 18, 34, 43, 54
4	4	2	, we	18	17	2	A	9, 11, 18, 25
4	4	2	a little	23	39	1	M	16, 23, 47, 54
4	4	2	a real	32	32	2	A	7, 23, 32, 38
4	4	2	so .	27	15	1	M	22, 27, 29, 36
3	2	2	, that	40	24	2	A	17, 35, 40
3	3	2	, that's	17	39	1	M	2, 17, 40
3	3	2	I do	47	7	1	M	42, 47, 48
3	3	2	I guess	16	11	1	A	13, 16, 23
3	3	2	do .	42	36	1	A	13, 42, 48
3	3	2	it ,	45	47	1	M	8, 45, 54
3	3	2	to you	52	5	1	A	51, 52, 55
2	2	2	, no	9	10	1	M	0, 9
2	2	2	, to	23	20	1	M	4, 23
2	2	2	, yeah	45	8	1	M	38, 45
2	2	2	And ,	43	10	1	M	34, 43
2	2	2	I just	25	18	1	M	8, 25
2	2	2	is really	54	42	1	A	13, 54
2	2	2	moved them	4	2	1	A	3, 4
2	2	2	one ,	25	22	1	M	4, 25
2	2	2	that because	45	38	1	M	8, 45
2	2	2	that's really	28	12	1	A	17, 28
2	2	2	them ,	25	22	1	M	4, 25
2	2	2	there ,	25	22	1	M	4, 25
2	2	2	there .	54	46	1	A	9, 54
2	2	2	they moved	4	2	1	A	3, 4
2	2	2	to a	7	4	1	M	4, 7
2	2	2	too .	52	24	1	A	29, 52
2	2	2	was good	52	2	1	A	51, 52
22	9	1	I	9	52	2	M	4, 8, 9, 11, 13, 16, 21, 23, 25, 28, 29, 30, 32, 40, 41, 42, 43, 45, 46, 47, 48, 55
14	8	1	Yeah	15	48	4	M	2, 4, 8, 10, 15, 32, 33, 38, 39, 42, 43, 44, 48, 49
14	11	1	you	52	49	12	A	7, 9, 11, 17, 23, 25, 29, 41, 43, 45, 47, 51, 52, 55
13	7	1	really	7	50	1	M	6, 7, 11, 12, 13, 17, 19, 23, 28, 31, 53, 54, 55
13	11	1	to	7	52	2	M	4, 6, 7, 8, 11, 16, 23, 29, 43, 45, 51, 52, 55
12	5	1	a	25	52	1	M	4, 7, 16, 23, 25, 32, 38, 43, 46, 47, 54, 55
12	3	1	know	9	39	1	A	7, 8, 9, 17, 21, 23, 25, 29, 30, 41, 43, 45
12	8	1	that	9	50	2	M	6, 8, 9, 11, 13, 17, 29, 35, 40, 43, 45, 55
11	2	1	Oh	7	55	1	M	0, 5, 7, 12, 19, 29, 31, 35, 50, 53, 54
11	5	1	and	11	51	2	M	4, 8, 11, 13, 23, 25, 29, 32, 34, 43, 54
11	7	1	do	42	45	5	A	11, 13, 23, 29, 41, 42, 45, 47, 48, 53, 55
10	6	1	it	8	49	1	A	7, 8, 9, 17, 23, 37, 45, 51, 54, 55
10	10	1	of	54	45	8	A	11, 17, 23, 25, 37, 41, 43, 45, 54, 55
9	4	1	they	4	55	2	A	1, 3, 4, 29, 34, 43, 45, 53, 55
8	8	1	the	7	42	1	M	4, 7, 9, 13, 23, 29, 43, 45
7	5	1	have	4	52	1	A	3, 4, 7, 18, 25, 47, 54
7	4	1	there	9	51	1	M	4, 9, 11, 17, 25, 43, 54
7	5	1	was	52	30	6	A	23, 41, 43, 45, 49, 51, 52
7	5	1	we	18	19	4	A	7, 9, 11, 13, 18, 23, 25
6	5	1	And	34	37	3	A	9, 17, 29, 34, 43, 45
6	4	1	good	38	28	2	A	25, 35, 38, 45, 51, 52
6	5	1	is	54	48	5	A	7, 9, 13, 23, 43, 54
6	6	1	it's	11	51	2	M	4, 8, 11, 32, 38, 54
6	6	1	just	25	44	2	M	4, 8, 25, 40, 43, 47
6	2	1	so	22	37	1	A	9, 22, 27, 29, 36, 45
6	2	1	that's	43	45	1	M	2, 17, 28, 40, 43, 46
6	3	1	them	9	41	1	A	3, 4, 9, 11, 25, 43
5	1	1	real	34	32	2	A	7, 23, 32, 34, 38
5	5	1	think	11	43	2	M	4, 8, 11, 28, 46
4	2	1	one	43	44	1	M	4, 25, 43, 47
4	4	1	recycling	4	43	1	A	1, 4, 9, 43
4	4	1	they're	7	26	2	M	4, 6, 7, 29
3	3	1	about	17	36	1	M	8, 17, 43
3	1	1	because	8	39	1	A	7, 8, 45
3	3	1	for	41	14	1	M	32, 41, 45
3	3	1	got	25	28	1	M	16, 25, 43
3	3	1	place	9	14	1	M	4, 9, 17
3	1	1	yeah	54	17	1	M	38, 45, 54
2	2	1	I've	25	18	1	M	8, 25
2	2	1	It	55	4	1	M	52, 55
2	2	1	different	23	20	1	M	4, 23
2	2	1	down	54	26	1	A	29, 54
2	2	1	great	46	38	1	A	9, 46
2	2	1	had	43	36	1	M	8, 43
2	2	1	other	17	14	1	M	4, 17
2	2	1	were	34	28	1	A	7, 34

