ID	S1	S2	S1/Initiated Expression (IE_S1)	S1/Expression Repetition (ER_S1)	S1/tokens (%)	S2/Initiated Expression (IE_S2)	S2/Expression Repetition (ER_S2)	S2/tokens (%)	Voc. Overlap S1	Voc. Overlap S2	SR/S1/ELS	SR/S1/EV	SR/S1/ER	SR/S1/ENTR	SR/S1/L	SR/S1/LMAX	SR/S2/ELS	SR/S2/EV	SR/S2/ER	SR/S2/ENTR	SR/S2/L	SR/S2/LMAX
2064_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.5463414634146342	0.4466824644549763	0.514320536258379	0.45365853658536587	0.5407779171894604	0.48567946374162096	0.4015748031496063	0.51	159.0	0.17706013363028952	0.6848552338530067	1.5726182585486008	1.7289473684210526	4.0	149.0	0.17529411764705882	0.7423529411764705	2.0973694480924268	2.21021021021021	6.0
2072_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.7083333333333334	0.27705627705627706	0.6676300578034682	0.2916666666666667	0.4405797101449275	0.33236994219653176	0.2549019607843137	0.46017699115044247	128.0	0.17391304347826086	0.7105978260869565	1.670632303019336	1.777027027027027	4.0	49.0	0.12661498708010335	0.5555555555555556	1.8043135633783738	1.9824561403508771	6.0
2107_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.52	0.41225860621326615	0.5884387351778656	0.48	0.48259303721488594	0.4115612648221344	0.33421052631578946	0.5772727272727273	225.0	0.176056338028169	0.6870109546165885	1.40217407802315	1.529711375212224	6.0	156.0	0.16974972796517954	0.6866158868335147	1.8640500576321761	2.0029498525073746	5.0
2120_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.88	0.1015625	0.5844748858447488	0.12	0.4725274725274725	0.4155251141552511	0.3076923076923077	0.4	19.0	0.14074074074074075	0.4222222222222222	1.5517855455904404	1.65625	4.0	11.0	0.11224489795918367	0.3673469387755102	1.3366664819166874	1.55	3.0
2149_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.7222222222222222	0.29407176287051484	0.7704326923076923	0.2777777777777778	0.680628272251309	0.22956730769230768	0.2275449101796407	0.7238095238095238	255.0	0.1895910780669145	0.7672862453531598	1.8318484309348864	1.870307167235495	7.0	65.0	0.1463963963963964	0.6418918918918919	1.7825267198417811	1.9625	5.0
2157_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.5270935960591133	0.45494095711622123	0.7829683698296837	0.4729064039408867	0.5246636771300448	0.2170316301703163	0.2794871794871795	0.7124183006535948	292.0	0.17696969696969697	0.8012121212121213	1.607010718626096	1.7191780821917808	6.0	83.0	0.1704312114989733	0.6365503080082136	1.8666228923045356	2.0176470588235293	5.0
2187_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.6349206349206349	0.3062037564029596	0.8299480396787907	0.36507936507936506	0.4111111111111111	0.17005196032120926	0.1658653846153846	0.6160714285714286	358.0	0.19757174392935983	0.8057395143487859	1.8244213088209986	1.9046454767726162	6.0	51.0	0.12289156626506025	0.563855421686747	1.725891512579493	2.0521739130434784	6.0
2220_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.44	0.43425414364640885	0.5451807228915663	0.56	0.48874172185430464	0.45481927710843373	0.30606060606060603	0.5401069518716578	162.0	0.16787564766839377	0.6590673575129534	1.230025800540823	1.4351851851851851	4.0	147.0	0.18058968058968058	0.7321867321867321	1.9871701065286385	2.2039473684210527	6.0
2231_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.40458015267175573	0.484	0.4420866489832007	0.5954198473282443	0.4326465927099842	0.5579133510167993	0.4606741573033708	0.4385026737967914	83.0	0.15145985401459855	0.6259124087591241	1.778050419217194	1.876923076923077	5.0	120.0	0.17673048600883653	0.6907216494845361	1.8602490362752617	1.9473684210526316	5.0
2247_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.43478260869565216	0.3517915309446254	0.48043818466353677	0.5652173913043478	0.3192771084337349	0.5195618153364632	0.3515625	0.3488372093023256	40.0	0.11904761904761904	0.49107142857142855	1.55757041126609	1.7096774193548387	5.0	55.0	0.1527777777777778	0.5805555555555556	1.8141578949093429	1.8938053097345133	5.0
