Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	, uh ,	6	6	1	M	1, 6
2	2	2	, and	11	12	1	A	0, 11
2	2	2	, if	5	6	1	A	0, 5
5	5	1	a	5	12	1	A	0, 5, 6, 7, 11
4	2	1	and	1	12	1	A	0, 1, 10, 11
4	4	1	for	5	12	1	A	0, 5, 6, 11
4	4	1	i	13	14	3	A	0, 6, 10, 13
4	4	1	to	5	13	1	A	0, 5, 7, 12
4	4	1	you	7	13	1	A	0, 7, 9, 12
3	3	1	don't	7	4	1	A	6, 7, 9
2	2	1	he	11	6	1	A	6, 11
2	2	1	is	3	4	1	A	0, 3
2	2	1	it	6	6	1	M	1, 6
2	2	1	not	7	2	1	A	6, 7
2	2	1	they	9	4	1	A	6, 9
2	2	1	think	9	10	1	A	0, 9

