Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	, uh ,	7	M	29, 35
2	3	a good idea	17	M	23, 39
3	2	, uh	35	M	1, 29, 35
2	2	, so	13	M	9, 21
2	2	... i	29	M	11, 39
2	2	it's a	3	M	21, 23
2	2	uh ,	7	M	29, 35
8	1	a	37	M	3, 7, 17, 21, 23, 33, 37, 39
6	1	i	37	M	3, 11, 17, 27, 29, 39
5	1	it's	19	M	5, 7, 13, 21, 23
5	1	that	31	M	1, 3, 21, 29, 31
3	1	they	21	M	9, 17, 29
2	1	about	9	M	9, 17
2	1	are	9	M	29, 37
2	1	do	3	M	31, 33
2	1	i'm	5	M	31, 35
2	1	not	31	M	5, 35
2	1	of	33	M	5, 37
2	1	oh	19	M	21, 39
2	1	out	5	M	9, 13
2	1	people	33	M	5, 37
2	1	that's	23	M	17, 39
2	1	the	25	M	5, 29

