ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
2064-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	107.0	1068.0	95.0	0.08895131086142322	0.3848314606741573	0.1977715877437326	0.7938456346123761	1.213302752293578	5.0
2072-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	85.0	693.0	70.0	0.10101010101010101	0.32611832611832614	0.22440944881889763	0.7985797612011201	1.211320754716981	3.0
2107-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	173.0	1748.0	160.0	0.09153318077803203	0.40503432494279173	0.20612244897959184	1.0056120693539397	1.3067226890756303	4.0
2120-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	14.0	186.0	15.0	0.08064516129032258	0.16666666666666666	0.1553398058252427	-0.0	1.0	1.0
2149-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	125.0	1224.0	105.0	0.0857843137254902	0.34395424836601307	0.18489583333333334	0.8572781684545808	1.2375	3.0
2157-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	82.0	906.0	71.0	0.07836644591611479	0.3333333333333333	0.17378048780487804	0.7684743748996008	1.1993670886075949	3.0
2187-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	110.0	1129.0	95.0	0.0841452612931798	0.35783879539415414	0.193717277486911	0.6440624286758297	1.1564625850340136	3.0
2220-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	119.0	1455.0	130.0	0.08934707903780069	0.4144329896907217	0.20794392523364486	0.9625225683080133	1.281303602058319	4.0
2231-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	96.0	1305.0	93.0	0.07126436781609195	0.3693486590038314	0.17114914425427874	0.6955410659924277	1.1717791411042944	3.0
2247-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	57.0	674.0	61.0	0.09050445103857567	0.2878338278931751	0.18532818532818532	0.7103952650342911	1.1784232365145229	3.0
2263-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	106.0	1288.0	101.0	0.07841614906832298	0.3695652173913043	0.181360201511335	0.7742897760415186	1.2078431372549019	3.0
2264-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	58.0	830.0	55.0	0.06626506024096386	0.27590361445783135	0.15302491103202848	0.6317843948750506	1.1491935483870968	3.0
2279-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	136.0	1664.0	130.0	0.078125	0.4104567307692308	0.1797520661157025	0.9440313018117393	1.2890995260663507	3.0
2287-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	97.0	1053.0	89.0	0.08452041785375118	0.3513770180436847	0.18857142857142858	0.824803990034127	1.2241813602015112	3.0
2296-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	45.0	440.0	39.0	0.08863636363636364	0.25681818181818183	0.1956521739130435	0.6478578210852532	1.161764705882353	4.0
2314-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	79.0	881.0	75.0	0.0851305334846765	0.28376844494892167	0.18867924528301888	0.7916819381950608	1.2135922330097086	4.0
2349-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	86.0	881.0	83.0	0.094211123723042	0.3779795686719637	0.20125786163522014	0.8648867250017371	1.2443820224719102	3.0
2353-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	119.0	999.0	93.0	0.09309309309309309	0.3863863863863864	0.21341463414634146	0.8464815460759993	1.2313253012048193	3.0
