Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	i think i	22	8	1	M	15, 22
2	2	3	i think they're	2	2	1	M	1, 2
6	3	2	i think	1	57	1	A	0, 1, 2, 15, 22, 56
4	4	2	you know	35	55	1	A	2, 35, 54, 56
3	3	2	i don't	33	32	2	A	2, 10, 33
3	3	2	i was	56	22	2	M	35, 37, 56
3	3	2	i'm not	56	52	2	M	5, 39, 56
3	3	2	it .	29	55	1	A	2, 29, 56
3	3	2	that .	55	56	2	A	0, 36, 55
2	2	2	do .	5	6	1	A	0, 5
2	2	2	i didn't	55	54	1	A	2, 55
2	2	2	i like	49	50	1	A	0, 49
2	2	2	i mean	22	12	1	M	11, 22
2	2	2	in the	23	24	1	A	0, 23
2	2	2	no .	53	16	1	A	38, 53
2	2	2	not sure	56	30	1	M	27, 56
2	2	2	you think	40	32	1	M	9, 40
21	12	1	i	1	57	1	A	0, 1, 2, 10, 11, 15, 19, 22, 23, 25, 33, 35, 36, 37, 41, 45, 47, 49, 51, 55, 56
12	8	1	you	7	55	1	A	2, 7, 9, 10, 11, 22, 29, 35, 40, 52, 54, 56
11	9	1	that	31	57	4	A	0, 2, 6, 22, 31, 36, 46, 49, 54, 55, 56
8	8	1	a	21	46	3	A	0, 2, 10, 21, 22, 36, 39, 45
8	1	1	think	2	57	1	A	0, 1, 2, 9, 15, 22, 40, 56
8	8	1	yeah	33	39	5	A	0, 8, 20, 22, 32, 33, 34, 38
7	7	1	but	29	55	3	A	2, 6, 22, 29, 39, 54, 56
7	6	1	it	29	55	3	A	2, 6, 22, 29, 30, 36, 56
7	7	1	of	29	53	4	A	2, 4, 18, 22, 29, 30, 54
7	6	1	the	15	57	2	A	0, 2, 15, 23, 29, 49, 56
6	6	1	have	15	57	2	A	0, 2, 15, 22, 29, 56
6	4	1	in	25	57	1	A	0, 23, 25, 42, 52, 56
6	2	1	know	35	55	2	A	2, 10, 35, 51, 54, 56
6	6	1	to	5	30	2	A	0, 2, 5, 6, 22, 29
6	6	1	uh	2	56	1	M	1, 2, 4, 22, 41, 56
5	5	1	and	45	55	3	A	0, 2, 36, 45, 54
5	3	1	do	9	57	1	A	0, 5, 9, 35, 56
5	3	1	i'm	22	52	2	M	5, 21, 22, 39, 56
5	5	1	it's	13	57	2	A	0, 2, 13, 52, 56
5	2	1	not	18	52	1	M	5, 18, 27, 39, 56
5	5	1	that's	33	31	2	A	10, 22, 33, 37, 40
4	1	1	don't	54	53	2	A	2, 10, 33, 54
4	4	1	is	17	32	1	A	0, 17, 30, 31
4	4	1	one	17	28	2	A	2, 6, 17, 29
4	2	1	sure	46	52	2	M	5, 27, 46, 56
4	3	1	was	36	22	1	M	35, 36, 37, 56
4	4	1	what	46	42	3	M	5, 9, 37, 46
3	1	1	like	56	57	1	A	0, 49, 56
3	3	1	so	41	35	1	A	14, 41, 48
3	1	1	they're	3	3	1	M	1, 2, 3
3	3	1	which	48	24	1	M	29, 48, 52
2	2	1	can	41	20	1	A	22, 41
2	2	1	he	45	24	1	A	22, 45
2	2	1	here	14	14	1	M	1, 14
2	2	1	oh	55	32	1	A	24, 55
2	2	1	right	2	2	1	M	1, 2
2	2	1	she	35	30	1	A	6, 35
2	2	1	where	31	10	1	A	22, 31
2	2	1	with	49	28	1	A	22, 49

