ID	S1	S2	S1/Initiated Expression (IE_S1)	S1/Expression Repetition (ER_S1)	S1/tokens (%)	S2/Initiated Expression (IE_S2)	S2/Expression Repetition (ER_S2)	S2/tokens (%)	Voc. Overlap S1	Voc. Overlap S2	SR/S1/ELS	SR/S1/EV	SR/S1/ER	SR/S1/ENTR	SR/S1/L	SR/S1/LMAX	SR/S2/ELS	SR/S2/EV	SR/S2/ER	SR/S2/ENTR	SR/S2/L	SR/S2/LMAX
2064-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.6105263157894737	0.3491204330175913	0.6919475655430711	0.3894736842105263	0.46504559270516715	0.3080524344569288	0.25448028673835127	0.47019867549668876	125.0	0.15762925598991173	0.6532156368221942	1.0121718970063736	1.3194444444444444	5.0	51.0	0.13350785340314136	0.47643979057591623	0.5818055236161183	1.1390728476821192	2.0
2072-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.6285714285714286	0.23953488372093024	0.6204906204906205	0.37142857142857144	0.467680608365019	0.3795093795093795	0.30158730158730157	0.4672131147540984	68.0	0.14376321353065538	0.5687103594080338	1.1183480258107943	1.3595505617977528	4.0	42.0	0.1377049180327869	0.4721311475409836	0.9930591856671711	1.3271028037383177	3.0
2107-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.46875	0.40363349131121645	0.7242562929061785	0.53125	0.4087136929460581	0.2757437070938215	0.24634146341463414	0.5580110497237569	197.0	0.14560236511456023	0.6600147819660015	1.1553413277206526	1.3968804159445407	4.0	75.0	0.13204225352112675	0.5070422535211268	1.1409201840796979	1.3773584905660377	4.0
2120-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.8666666666666667	0.07258064516129033	0.6666666666666666	0.13333333333333333	0.3548387096774194	0.3333333333333333	0.21333333333333335	0.36363636363636365	17.0	0.1297709923664122	0.3816793893129771	0.5225593745369408	1.1176470588235294	2.0	7.0	0.10144927536231885	0.2753623188405797	0.5665095065529053	1.1333333333333333	2.0
2149-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.580952380952381	0.31022727272727274	0.7189542483660131	0.41904761904761906	0.43023255813953487	0.28104575163398693	0.22468354430379747	0.5107913669064749	147.0	0.15588547189819724	0.6680805938494168	1.084468978241778	1.347926267281106	4.0	59.0	0.14532019704433496	0.5369458128078818	1.0092296100778062	1.3312101910828025	6.0
2157-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.6901408450704225	0.2786144578313253	0.7328918322295805	0.30985915492957744	0.4834710743801653	0.2671081677704194	0.20802919708029197	0.5135135135135135	106.0	0.150354609929078	0.6198581560283688	0.9457865388714691	1.2796052631578947	3.0	36.0	0.127208480565371	0.46996466431095407	0.9976267918964659	1.3043478260869565	3.0
2187-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.5368421052631579	0.32222222222222224	0.7174490699734278	0.4631578947368421	0.4482758620689655	0.28255093002657217	0.22839506172839505	0.5606060606060606	122.0	0.14104046242774568	0.6289017341040463	1.039519400661136	1.3286908077994428	4.0	53.0	0.14171122994652408	0.5	1.1320366891647644	1.3834586466165413	3.0
2220-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.4846153846153846	0.41424554826616683	0.7333333333333333	0.5153846153846153	0.41494845360824745	0.26666666666666666	0.24929971988795518	0.55625	173.0	0.15350488021295475	0.6858917480035492	1.1276283940747325	1.380281690140845	4.0	68.0	0.15212527964205816	0.5078299776286354	1.2794419244908748	1.4838709677419355	3.0
2231-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.4946236559139785	0.3717328170377541	0.7915708812260537	0.5053763440860215	0.3602941176470588	0.20842911877394635	0.19943019943019943	0.546875	158.0	0.1461609620721554	0.6577243293246994	1.1616145486232192	1.3991130820399114	4.0	43.0	0.134375	0.4375	0.9762160221922185	1.3076923076923077	4.0
2247-scrambled_txt-base_DialoGPT-speaker_A_M_tsv	A	M	0.7704918032786885	0.21875	0.712166172106825	0.22950819672131148	0.4587628865979381	0.2878338278931751	0.23300970873786409	0.4752475247524752	80.0	0.15717092337917485	0.6031434184675835	1.02533514228689	1.3192488262910798	3.0	27.0	0.12162162162162163	0.3963963963963964	0.6665783579949205	1.173913043478261	2.0
