,Word,Count
0,right,716
1,okay,240
2,uh,191
3,huh,178
4,'s,175
5,left,174
6,'re,154
7,yeah,152
8,got,142
9,'ve,115
10,mmhmm,109
11,n't,99
12,going,97
13,'m,78
14,straight,74
15,line,68
16,hand,67
17,like,66
18,come,66
19,round,64
20,pine,57
21,underneath,55
22,past,50
23,bit,48
24,want,47
25,inches,46
26,sort,45
27,curve,44
28,page,44
29,yes,42
30,know,42
31,ehm,41
32,turn,40
33,map,39
34,cottage,38
35,oh,38
36,hideout,37
37,south,37
38,aye,37
39,inch,34
40,draw,33
41,forest,33
42,bay,32
43,creek,32
44,old,30
45,'ll,30
46,fort,30
47,concealed,29
48,abandoned,29
49,stone,29
50,eh,27
51,far,25
52,til,24
53,north,24
54,lake,23
55,ravine,23
56,west,22
57,mean,22
58,rocks,22
59,pole,21
60,crane,21
61,level,21
62,diamond,21
63,stop,20
64,valley,20
65,mm,20
66,rift,20
67,mountain,20
68,grove,20
69,way,20
70,half,19
71,end,19
72,remote,19
73,village,19
74,pyramid,19
75,directly,18
76,edge,18
77,pebbled,18
78,shore,18
79,boat,18
80,house,18
81,avoid,17
82,pass,17
83,tree,17
84,start,16
85,gold,16
86,cattle,16
87,carved,16
88,near,16
89,coming,15
90,fast,15
91,stones,15
92,wooden,15
93,city,15
94,bakery,15
95,slightly,15
96,ah,14
97,corner,14
98,paper,14
99,er,14
100,heading,13
101,east,13
102,finish,13
103,rocket,13
104,follow,13
105,buffalo,13
106,centimetres,13
107,forge,13
108,wee,13
109,truck,13
110,white,12
111,cross,12
112,wheatfields,12
113,cliffs,12
114,beneath,12
115,kind,12
116,flat,12
117,u,12
118,graveyard,12
119,walled,12
120,maybe,11
121,temple,11
122,away,11
123,camp,11
124,'cause,11
125,footbridge,11
126,centimetre,11
127,um,11
128,fine,10
129,bar,10
130,warehouse,10
131,fenced,10
132,thing,10
133,imagine,9
134,rock,9
135,rapids,9
136,rope,9
137,coast,9
138,c,9
139,burnt,9
140,finished,9
141,middle,9
142,vertically,9
143,angle,9
144,lighthouse,9
145,drawing,8
146,diagonal,8
147,pillars,8
148,fallen,8
149,desert,8
150,river,8
151,avalanche,8
152,flowing,8
153,sorry,8
154,manned,8
155,reach,8
156,saloon,8
157,country,8
158,stream,8
159,moment,8
160,alright,8
161,meadow,8
162,ranch,8
163,wrong,8
164,apache,8
165,indian,8
166,bridge,8
167,farm,7
168,banana,7
169,halfway,7
170,actually,7
171,think,7
172,erm,7
173,totem,7
174,direction,7
175,trout,7
176,wait,7
177,outlaws,7
178,midpoint,7
179,mill,7
180,park,7
181,great,7
182,running,7
183,good,7
184,caravan,7
185,slabs,7
186,flagship,7
187,point,7
188,antelopes,7
189,hang,7
190,waterfall,7
191,water,6
192,noose,6
