Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	, uh , we	55	M	11, 65
2	4	, we've got ,	89	M	11, 99
2	4	, you know ,	39	M	61, 99
2	4	and , uh ,	27	M	39, 65
2	4	that , that ,	13	M	39, 51
4	3	and , uh	63	M	3, 11, 39, 65
2	3	!! remind me	15	M	37, 51
2	3	, and i	17	M	51, 67
2	3	, i would	7	M	61, 67
2	3	, that is	11	M	11, 21
2	3	, uh .	5	M	3, 7
2	3	, we have	89	M	11, 99
2	3	i'm not sure	29	M	71, 99
2	3	to go to	7	M	61, 67
2	3	you too .	3	M	101, 103
11	2	yeah .	79	M	17, 29, 31, 33, 45, 47, 49, 79, 91, 93, 95
9	2	uh ,	85	M	1, 5, 11, 39, 49, 65, 71, 81, 85
6	2	, uh	63	M	3, 5, 7, 11, 39, 65
6	2	oh ,	61	M	9, 25, 43, 57, 67, 69
6	2	uh-huh .	85	M	13, 15, 23, 63, 73, 97
4	2	, i	67	M	1, 51, 61, 67
4	2	oh .	69	M	19, 59, 83, 87
4	2	uh-hue .	63	M	27, 75, 77, 89
3	2	, and	17	M	51, 65, 67
3	2	, we	89	M	11, 65, 99
3	2	, you	41	M	61, 99, 101
3	2	and i	17	M	51, 61, 67
3	2	yeah ,	89	M	11, 67, 99
2	2	, because	47	M	5, 51
2	2	, so	29	M	11, 39
2	2	, that's	15	M	11, 25
2	2	, yeah	19	M	49, 67
2	2	a real	99	M	1, 99
2	2	and a	55	M	11, 65
2	2	but ,	93	M	7, 99
2	2	i would	7	M	61, 67
2	2	is a	79	M	21, 99
2	2	like to	57	M	11, 67
2	2	neat .	13	M	57, 69
2	2	on a	11	M	1, 11
2	2	right .	3	M	53, 55
2	2	to do	41	M	11, 51
2	2	we've got	89	M	11, 99
6	1	a	99	M	1, 11, 21, 51, 65, 99
6	1	to	89	M	11, 51, 61, 65, 67, 99
6	1	you	43	M	61, 71, 85, 99, 101, 103
5	1	so	41	M	11, 21, 35, 39, 51
4	1	have	89	M	11, 51, 71, 99
4	1	i	67	M	1, 51, 61, 67
3	1	do	75	M	11, 51, 85
3	1	nice	101	M	1, 25, 101
3	1	of	75	M	11, 51, 85
3	1	we	89	M	11, 65, 99
2	1	for	45	M	21, 65
2	1	got	89	M	11, 99
2	1	how	43	M	57, 99
2	1	on	11	M	1, 11
2	1	really	19	M	25, 43
2	1	the	11	M	61, 71
2	1	there	55	M	11, 65
2	1	we've	89	M	11, 99
2	1	what	75	M	11, 85

