Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	the top of the line hotels	3	A	119, 121
2	5	keep everyone else away from	3	A	45, 47
2	4	a little bit less	95	A	13, 107
2	4	about a thousand dollars	3	A	107, 109
2	4	and a couple of	69	A	43, 111
2	4	in some of the	17	A	27, 43
5	3	a little bit	99	A	9, 13, 61, 103, 107
3	3	. it was	95	A	17, 27, 111
3	3	i went to	37	A	73, 75, 109
3	3	some of the	27	A	17, 27, 43
2	3	. yeah .	85	A	1, 85
2	3	a car and	113	A	15, 127
2	3	a lot of	59	A	15, 73
2	3	a thousand dollars	3	A	107, 109
2	3	and so i	31	A	75, 105
2	3	and we were	45	A	7, 51
2	3	because i was	17	A	93, 109
2	3	by myself in	7	A	93, 99
2	3	i don't remember	71	A	19, 89
2	3	like wildlife it's	3	A	67, 69
2	3	no actually i	49	A	59, 107
2	3	stay in the	3	A	119, 121
2	3	to go .	115	A	11, 125
2	3	was about a	103	A	5, 107
2	3	you know in	25	A	9, 33
6	2	a little	101	A	9, 13, 61, 103, 107, 109
6	2	and so	97	A	9, 11, 61, 75, 79, 105
6	2	of the	105	A	17, 27, 43, 65, 119, 121
6	2	yeah .	127	A	1, 27, 39, 85, 101, 127
5	2	i didn't	93	A	27, 77, 81, 93, 119
5	2	it was	95	A	17, 27, 43, 107, 111
5	2	to go	117	A	9, 11, 61, 109, 125
4	2	a car	113	A	15, 93, 107, 127
4	2	about a	105	A	5, 13, 107, 109
4	2	and a	123	A	5, 43, 111, 127
4	2	and i	111	A	9, 99, 109, 119
4	2	and they	113	A	9, 43, 45, 121
4	2	and we	45	A	7, 9, 33, 51
4	2	and you	93	A	29, 49, 53, 121
4	2	i don't	89	A	19, 89, 91, 107
4	2	in the	103	A	19, 93, 119, 121
4	2	it would	117	A	11, 27, 93, 127
4	2	that was	121	A	5, 65, 69, 125
4	2	uh-huh .	93	A	21, 37, 97, 113
4	2	you know	113	A	9, 33, 105, 121
3	2	a guide	25	A	103, 107, 127
3	2	a thousand	9	A	107, 109, 115
3	2	actually i	49	A	59, 77, 107
3	2	and it	119	A	9, 11, 127
3	2	and then	57	A	73, 75, 129
3	2	because i	17	A	93, 103, 109
3	2	been to	55	A	9, 59, 63
3	2	but it	41	A	69, 103, 109
3	2	but uh	15	A	81, 93, 95
3	2	by myself	13	A	93, 99, 105
3	2	i think	35	A	93, 109, 127
3	2	i was	17	A	93, 99, 109
3	2	if you	17	A	53, 67, 69
3	2	it's a	101	A	9, 67, 109
3	2	sort of	49	A	73, 109, 121
3	2	too .	39	A	61, 93, 99
