ID	S1	S2	S1/Initiated Expression (IE_S1)	S1/Expression Repetition (ER_S1)	S1/tokens (%)	S2/Initiated Expression (IE_S2)	S2/Expression Repetition (ER_S2)	S2/tokens (%)	Voc. Overlap S1	Voc. Overlap S2	SR/S1/ELS	SR/S1/EV	SR/S1/ER	SR/S1/ENTR	SR/S1/L	SR/S1/LMAX	SR/S2/ELS	SR/S2/EV	SR/S2/ER	SR/S2/ENTR	SR/S2/L	SR/S2/LMAX
2064_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.5260663507109005	0.47511848341232227	0.514320536258379	0.47393364928909953	0.560853199498118	0.48567946374162096	0.41422594142259417	0.5238095238095238	162.0	0.18040089086859687	0.7037861915367484	1.5774130164861289	1.7583547557840618	4.0	151.0	0.1776470588235294	0.7541176470588236	2.118768703770014	2.235820895522388	6.0
2072_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.7040816326530612	0.3203463203463203	0.6676300578034682	0.29591836734693877	0.48695652173913045	0.33236994219653176	0.2694300518134715	0.5098039215686274	130.0	0.1766304347826087	0.7255434782608695	1.7378121254040655	1.8305084745762712	5.0	49.0	0.12661498708010335	0.5943152454780362	1.840999437160197	2.0	6.0
2107_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.5248868778280543	0.4374475230898405	0.5884387351778656	0.4751131221719457	0.5126050420168067	0.4115612648221344	0.33618233618233617	0.5728155339805825	226.0	0.17683881064162754	0.7089201877934272	1.4314873869285165	1.5564784053156147	7.0	158.0	0.1719260065288357	0.6996735582154516	1.8940276981567417	2.0379008746355685	5.0
2120_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.9333333333333333	0.109375	0.5844748858447488	0.06666666666666667	0.5274725274725275	0.4155251141552511	0.36666666666666664	0.4489795918367347	22.0	0.16296296296296298	0.4740740740740741	1.5054722525065793	1.6216216216216217	4.0	12.0	0.12244897959183673	0.37755102040816324	1.342019217819521	1.5909090909090908	3.0
2149_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.7204968944099379	0.31903276131045244	0.7704326923076923	0.2795031055900621	0.680628272251309	0.22956730769230768	0.23202614379084968	0.7319587628865979	254.0	0.18884758364312268	0.7843866171003717	1.8443867797878313	1.887205387205387	7.0	65.0	0.1463963963963964	0.6621621621621622	1.8256979616187525	2.006172839506173	5.0
2157_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.5145631067961165	0.4692355500310752	0.7829683698296837	0.4854368932038835	0.5448430493273543	0.2170316301703163	0.2841225626740947	0.7183098591549296	301.0	0.18242424242424243	0.8193939393939393	1.6194371828527627	1.734228187919463	6.0	89.0	0.18275154004106775	0.6673511293634496	1.8777347824525854	2.0282485875706215	5.0
2187_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.6412213740458015	0.3454752418895845	0.8299480396787907	0.35877862595419846	0.4361111111111111	0.17005196032120926	0.1717171717171717	0.6355140186915887	362.0	0.1997792494481236	0.8140176600441501	1.8404742724544585	1.923913043478261	6.0	51.0	0.12289156626506025	0.5734939759036145	1.713756567223652	2.0252100840336134	6.0
2220_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.4375	0.4419889502762431	0.5451807228915663	0.5625	0.5059602649006623	0.45481927710843373	0.3116883116883117	0.5454545454545454	169.0	0.17512953367875647	0.6849740932642487	1.2893981282322935	1.4840909090909091	4.0	149.0	0.18304668304668303	0.742014742014742	2.007360524890625	2.221498371335505	6.0
2231_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.39097744360902253	0.514	0.4420866489832007	0.6090225563909775	0.44849445324881143	0.5579133510167993	0.4906832298136646	0.4388888888888889	92.0	0.1678832116788321	0.6697080291970803	1.7891750877780874	1.8846153846153846	5.0	122.0	0.1796759941089838	0.7010309278350515	1.8849674064220199	1.9925093632958801	5.0
2247_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.44871794871794873	0.36807817589576547	0.48043818466353677	0.5512820512820513	0.3373493975903614	0.5195618153364632	0.3821138211382114	0.3884297520661157	42.0	0.125	0.5327380952380952	1.5437839145729004	1.7525773195876289	5.0	58.0	0.16111111111111112	0.6	1.8043097241196215	1.8728813559322033	5.0
2263_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.38461538461538464	0.5169014084507042	0.5819672131147541	0.6153846153846154	0.3607843137254902	0.4180327868852459	0.375	0.4936708860759494	130.0	0.17038007863695936	0.6972477064220184	1.6153760959348202	1.7739938080495357	5.0	91.0	0.16163410301953818	0.6305506216696269	1.865717221384984	2.0307692307692307	6.0
2264_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.4105263157894737	0.3706293706293706	0.7244174265450861	0.5894736842105263	0.3860294117647059	0.2755825734549139	0.27184466019417475	0.6588235294117647	130.0	0.17473118279569894	0.7244623655913979	1.4536565087222582	1.6038338658146964	4.0	52.0	0.17275747508305647	0.6744186046511628	1.9973674873637712	2.2058823529411766	5.0
2279_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.6363636363636364	0.42319277108433734	0.38898652606912715	0.36363636363636365	0.5627996164908916	0.6110134739308729	0.5097087378640777	0.4525862068965517	130.0	0.17759562841530055	0.6912568306010929	1.5225433571097255	1.6446540880503144	5.0	215.0	0.1935193519351935	0.765976597659766	1.999186059757861	2.1054945054945056	7.0
2287_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.5	0.43434343434343436	0.5313059033989267	0.5	0.5458015267175572	0.46869409660107336	0.32160804020100503	0.5	100.0	0.15552099533437014	0.6827371695178849	1.3859238342581994	1.5403508771929824	4.0	97.0	0.16958041958041958	0.7097902097902098	1.97507666306436	2.2392344497607657	5.0
2296_txt-finetuned_DialoGPT-speaker_A_tsv	A	M	0.5462962962962963	0.4033816425120773	0.4015518913676043	0.4537037037037037	0.21393841166936792	0.5984481086323957	0.43670886075949367	0.2804878048780488	70.0	0.16055045871559634	0.6009174311926605	1.4393993979812012	1.5833333333333333	4.0	49.0	0.0765625	0.2625	1.258611916329658	1.439252336448598	4.0
