Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	didn't want to	83	74	1	M	10, 83
2	2	3	going to be	94	36	1	A	59, 94
2	2	3	going to happen	61	18	1	M	44, 61
2	2	3	oh yeah .	80	44	1	A	37, 80
2	2	3	part of the	17	16	1	M	2, 17
2	2	3	want to be	83	74	1	M	10, 83
21	19	2	yeah .	18	81	2	A	5, 11, 18, 21, 23, 29, 37, 40, 46, 47, 52, 53, 58, 60, 62, 63, 69, 73, 80, 82, 85
17	17	2	uh-huh .	16	85	1	A	9, 16, 21, 28, 29, 31, 33, 35, 39, 41, 43, 55, 65, 71, 77, 88, 93
7	7	2	i think	13	71	1	M	8, 13, 39, 47, 58, 70, 78
6	2	2	to be	47	85	1	M	10, 47, 59, 72, 83, 94
5	5	2	and and	72	33	3	A	51, 57, 59, 72, 83
5	2	2	going to	59	57	2	M	38, 44, 59, 61, 94
5	3	2	of the	47	57	1	M	2, 17, 47, 51, 58
5	5	2	she was	85	82	4	M	4, 8, 10, 36, 85
5	5	2	you know	44	71	1	A	17, 44, 58, 59, 87
4	4	2	able to	49	37	1	M	36, 49, 51, 72
3	3	2	a lot	30	80	1	A	13, 30, 92
3	3	2	it was	2	22	1	A	1, 2, 22
3	3	2	kind of	24	45	1	A	7, 24, 51
3	1	2	want to	25	74	1	M	10, 25, 83
2	2	2	. she	83	74	1	M	10, 83
2	2	2	a burden	81	72	1	M	10, 81
2	2	2	and it's	66	10	1	A	57, 66
2	2	2	and so	15	12	1	M	4, 15
2	2	2	back to	32	16	1	A	17, 32
2	2	2	if you	70	24	1	A	47, 70
2	2	2	in favor	8	2	1	A	7, 8
2	2	2	make that	59	30	1	M	30, 59
2	2	2	of it	26	20	1	A	7, 26
2	2	2	that's a	78	42	1	A	37, 78
2	2	2	to do	72	12	1	A	61, 72
2	2	2	to make	59	30	1	M	30, 59
2	2	2	to take	51	14	1	M	38, 51
2	2	2	to to	81	10	1	M	72, 81
2	2	2	um .	12	10	1	A	3, 12
2	2	2	was pretty	4	4	1	A	1, 4
2	2	2	was she	10	4	1	A	7, 10
2	2	2	you .	83	46	1	M	38, 83
2	2	2	you all	92	64	1	A	29, 92
30	24	1	and	15	92	4	M	0, 4, 10, 12, 15, 25, 27, 32, 34, 36, 38, 39, 42, 44, 47, 49, 51, 57, 58, 59, 61, 64, 66, 70, 72, 73, 78, 83, 89, 91
24	4	1	yeah	5	94	1	M	2, 5, 11, 18, 21, 23, 26, 29, 37, 40, 46, 47, 52, 53, 58, 60, 62, 63, 69, 73, 80, 82, 85, 95
21	8	1	to	10	88	1	A	7, 10, 17, 24, 25, 30, 32, 36, 38, 44, 47, 49, 51, 59, 61, 72, 81, 83, 87, 89, 94
18	12	1	a	2	92	1	A	1, 2, 10, 13, 22, 29, 30, 37, 44, 51, 58, 66, 70, 78, 81, 83, 85, 92
18	14	1	i	13	78	2	M	6, 8, 13, 20, 22, 24, 25, 26, 39, 44, 47, 51, 54, 58, 70, 76, 78, 83
17	16	1	that	7	90	2	M	2, 4, 7, 13, 17, 25, 30, 44, 47, 51, 54, 57, 58, 59, 61, 83, 91
16	13	1	it	7	92	1	A	1, 2, 7, 10, 19, 22, 26, 38, 39, 59, 70, 74, 75, 83, 91, 92
14	8	1	of	8	72	1	M	2, 7, 8, 13, 17, 24, 26, 29, 44, 47, 51, 58, 61, 73
14	12	1	so	4	94	1	A	1, 4, 6, 7, 13, 15, 22, 24, 29, 47, 51, 54, 91, 94
13	11	1	in	29	88	1	A	7, 8, 29, 44, 47, 49, 51, 57, 61, 83, 85, 87, 94
13	12	1	the	17	82	1	M	2, 17, 24, 25, 39, 47, 51, 57, 58, 59, 61, 73, 83
13	4	1	you	44	76	2	A	17, 29, 38, 44, 47, 57, 58, 59, 70, 72, 83, 87, 92
10	8	1	it's	22	85	1	A	7, 22, 51, 57, 58, 59, 66, 75, 87, 91
10	6	1	she	7	84	2	M	2, 4, 7, 8, 10, 24, 32, 36, 83, 85
10	2	1	was	2	85	1	A	1, 2, 4, 7, 8, 10, 22, 36, 47, 85
9	4	1	know	20	73	1	A	17, 20, 26, 44, 58, 59, 76, 87, 89
9	9	1	really	78	77	6	A	15, 19, 51, 59, 73, 75, 78, 89, 91
8	1	1	think	15	71	1	M	8, 13, 15, 39, 47, 58, 70, 78
7	1	1	be	70	85	1	M	10, 47, 59, 70, 72, 83, 94
7	7	1	well	30	76	1	A	17, 30, 57, 79, 83, 85, 92
6	1	1	going	89	57	2	M	38, 44, 59, 61, 89, 94
6	4	1	that's	58	67	2	A	17, 37, 58, 61, 78, 83
5	3	1	all	54	64	2	A	29, 51, 54, 91, 92
5	5	1	family	7	80	1	M	2, 7, 29, 70, 81
5	5	1	much	10	51	1	A	1, 10, 15, 47, 51
5	3	1	oh	80	50	3	A	37, 51, 75, 80, 86
5	5	1	they're	30	37	1	A	15, 30, 38, 49, 51
4	4	1	are	44	86	1	A	7, 44, 57, 92
4	4	1	but	58	81	2	A	7, 47, 58, 87
4	2	1	do	72	48	3	A	25, 51, 61, 72
4	4	1	don't	26	35	2	A	13, 25, 26, 47
4	4	1	have	47	40	1	M	44, 47, 70, 83
4	4	1	home	38	59	1	A	27, 38, 51, 85
4	4	1	like	47	49	1	M	44, 47, 54, 92
4	1	1	lot	30	80	2	A	13, 29, 30, 92
4	2	1	make	47	32	1	M	30, 47, 59, 61
4	4	1	not	54	53	2	A	15, 27, 54, 67
4	4	1	on	59	88	1	M	2, 59, 79, 89
4	2	1	um	8	30	1	A	3, 8, 12, 32
4	1	1	want	72	74	1	M	10, 25, 72, 83
4	4	1	we	92	10	3	A	83, 87, 89, 92
4	4	1	with	13	61	1	M	10, 13, 61, 70
3	3	1	about	47	80	1	M	4, 47, 83
3	1	1	back	36	20	1	A	17, 32, 36
3	3	1	because	87	56	2	M	32, 56, 87
3	3	1	decision	2	61	1	A	1, 2, 61
3	3	1	her	87	54	1	M	36, 87, 89
3	3	1	i've	47	34	1	M	26, 47, 59
