Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	i haven't been on	14	14	1	M	1, 14
2	2	4	i would i would	61	14	1	A	48, 61
2	2	4	nice talking with you	101	2	1	A	100, 101
2	2	4	the united states .	71	10	1	A	62, 71
3	1	3	i haven't been	62	62	1	M	1, 14, 62
3	3	3	love to go	68	32	1	M	61, 68, 92
2	2	3	a little uh	26	16	1	M	11, 26
2	2	3	for a while	86	22	1	M	65, 86
2	2	3	really nice .	48	24	1	M	25, 48
2	2	3	you know i	61	36	1	A	26, 61
12	12	2	yeah .	38	79	4	M	17, 29, 31, 33, 38, 45, 47, 49, 79, 91, 93, 95
7	7	2	. i	16	66	1	M	1, 16, 26, 46, 48, 62, 66
7	7	2	kind of	14	68	1	M	11, 14, 16, 52, 54, 76, 78
7	5	2	nice .	25	65	3	A	6, 10, 22, 25, 48, 66, 70
7	7	2	uh-huh .	36	85	3	M	13, 15, 23, 36, 63, 73, 97
6	6	2	a lot	51	41	4	A	16, 18, 46, 50, 51, 56
6	6	2	oh .	20	69	1	M	19, 20, 59, 64, 83, 87
6	4	2	to go	61	75	2	A	18, 28, 61, 67, 68, 92
6	4	2	you know	61	74	4	A	26, 30, 40, 50, 61, 99
5	5	2	and then	65	63	2	A	30, 42, 65, 78, 92
5	5	2	and uh	14	63	2	M	3, 11, 14, 39, 65
5	5	2	right .	53	91	2	A	4, 36, 53, 55, 94
4	3	2	a little	14	36	1	M	11, 14, 26, 46
4	4	2	and i	58	17	1	M	51, 58, 61, 67
4	4	2	have to	51	51	2	A	18, 28, 51, 68
4	2	2	i would	61	20	2	A	48, 52, 61, 67
4	4	2	in the	71	58	3	A	14, 18, 26, 71
4	4	2	to have	99	74	3	A	26, 68, 86, 99
3	3	2	a nice	1	13	1	A	0, 1, 12
3	3	2	a real	26	99	1	M	1, 26, 99
3	1	2	a while	65	73	1	A	14, 65, 86
3	3	2	and a	46	55	1	M	11, 46, 65
3	1	2	for a	65	41	1	A	46, 65, 86
3	3	2	go to	61	54	1	A	14, 61, 67
3	3	2	have a	68	92	1	M	11, 68, 102
3	1	2	i haven't	62	62	1	M	1, 14, 62
3	3	2	i was	51	26	2	A	26, 44, 51
3	1	2	love to	68	32	1	M	61, 68, 92
3	3	2	okay .	85	103	1	A	2, 85, 104
3	3	2	on a	18	18	2	M	1, 11, 18
3	1	2	really nice	30	24	1	M	25, 30, 48
3	3	2	so we	78	76	1	M	11, 78, 86
3	3	2	uh we	26	55	1	M	11, 26, 65
