Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	Yeah , yeah .	3	M	35, 37
4	3	, uh .	15	M	25, 29, 31, 39
2	3	But , uh	3	M	31, 33
2	3	for , uh	27	M	1, 27
8	2	, uh	43	M	1, 25, 27, 29, 31, 33, 39, 43
4	2	Yeah ,	23	M	17, 35, 37, 39
3	2	, I	31	M	9, 33, 39
2	2	Uh ,	9	M	19, 27
2	2	Yeah .	5	M	7, 11
5	1	and	41	M	1, 25, 27, 33, 41
4	1	I	31	M	9, 13, 33, 39
3	1	But	21	M	13, 31, 33
3	1	a	29	M	13, 27, 41
3	1	to	17	M	17, 27, 33
2	1	but	3	M	27, 29
2	1	for	27	M	1, 27
2	1	he's	3	M	41, 43
2	1	know	7	M	33, 39

