Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	, you know , I	37	14	1	B	24, 37
6	5	4	, you know ,	37	21	4	B	18, 22, 24, 26, 37, 38
2	2	4	, uh , I	20	18	1	M	3, 20
2	2	4	, uh , you're	37	22	1	B	16, 37
7	2	3	, you know	37	23	4	B	18, 22, 24, 26, 37, 38, 40
6	1	3	you know ,	37	21	4	B	18, 22, 24, 26, 37, 38
5	5	3	, I think	20	35	1	M	3, 20, 24, 35, 37
5	1	3	, uh ,	24	35	1	M	3, 16, 20, 24, 37
4	4	3	And , uh	24	35	2	M	9, 13, 24, 43
10	4	2	, uh	16	41	5	M	3, 7, 9, 11, 13, 16, 20, 24, 37, 43
9	2	2	you know	37	27	5	B	18, 20, 22, 24, 26, 37, 38, 40, 44
8	5	2	, I	20	39	2	M	3, 5, 20, 24, 34, 35, 37, 41
8	2	2	, you	31	23	4	B	18, 22, 24, 26, 31, 37, 38, 40
7	2	2	I think	16	35	1	M	3, 16, 20, 24, 35, 36, 37
7	7	2	Right .	15	33	2	B	10, 12, 15, 23, 25, 33, 42
6	6	2	know .	41	25	4	B	20, 26, 32, 40, 41, 44
5	5	2	. I	8	34	1	M	3, 8, 26, 31, 36
5	5	2	a ,	16	29	2	M	3, 5, 16, 28, 31
5	5	2	that ,	22	35	1	M	3, 22, 26, 36, 37
4	4	2	, they	31	14	3	B	18, 20, 24, 31
3	3	2	, and	16	16	1	M	3, 16, 18
3	3	2	, that's	40	38	2	M	3, 29, 40
3	3	2	Uh ,	37	28	2	B	10, 28, 37
3	3	2	ten people	31	4	2	B	28, 30, 31
2	2	2	, the	37	8	1	B	30, 37
2	2	2	. What	41	22	1	B	20, 41
2	2	2	I don't	41	16	1	B	26, 41
2	2	2	I mean	31	8	1	B	24, 31
2	2	2	I was	20	18	1	M	3, 20
2	2	2	I work	5	6	1	B	0, 5
2	2	2	be better	36	2	1	M	35, 36
2	2	2	do you	41	14	1	B	28, 41
2	2	2	have a	44	14	1	M	31, 44
2	2	2	in a	31	4	1	B	28, 31
2	2	2	it would	36	2	1	M	35, 36
2	2	2	that .	35	12	1	B	24, 35
2	2	2	the ,	37	8	1	B	30, 37
14	3	1	I	3	42	1	B	0, 3, 5, 8, 16, 20, 24, 26, 31, 34, 35, 36, 37, 41
12	1	1	know	37	27	7	B	18, 20, 22, 24, 26, 32, 36, 37, 38, 40, 41, 44
12	9	1	that	3	43	1	B	2, 3, 20, 22, 24, 26, 28, 32, 35, 36, 37, 44
12	2	1	you	31	27	6	B	18, 20, 22, 24, 26, 28, 31, 37, 38, 40, 41, 44
10	10	1	the	37	43	8	B	2, 14, 20, 24, 26, 28, 30, 36, 37, 44
9	8	1	a	3	45	1	B	0, 3, 5, 16, 24, 26, 28, 31, 44
8	6	1	and	14	36	1	M	3, 14, 16, 18, 26, 36, 37, 38
8	6	1	it	35	45	4	B	0, 14, 16, 18, 35, 36, 38, 44
8	5	1	people	31	32	7	B	0, 18, 20, 24, 26, 28, 30, 31
8	1	1	think	41	39	1	M	3, 16, 20, 24, 35, 36, 37, 41
8	8	1	to	37	27	5	B	18, 20, 24, 28, 36, 37, 38, 44
7	7	1	Well	14	40	1	M	5, 14, 28, 29, 31, 41, 44
7	7	1	for	20	36	2	M	3, 5, 20, 24, 28, 36, 38
6	2	1	And	20	37	3	M	7, 9, 13, 20, 24, 43
6	4	1	do	41	22	5	B	20, 24, 28, 34, 36, 41
6	4	1	in	31	32	5	B	0, 16, 18, 24, 28, 31
5	3	1	be	35	21	3	B	16, 24, 26, 35, 36
5	3	1	have	3	45	1	B	0, 3, 31, 37, 44
5	5	1	they	31	19	3	B	18, 20, 24, 31, 36
4	2	1	What	41	38	3	B	4, 20, 30, 41
4	4	1	about	4	28	1	M	3, 4, 20, 30
4	2	1	don't	41	27	2	B	18, 26, 41, 44
4	4	1	job	37	15	2	B	24, 36, 37, 38
4	4	1	really	31	27	1	B	18, 31, 36, 44
4	2	1	that's	3	39	1	B	2, 3, 29, 40
4	4	1	well	37	28	2	B	18, 30, 37, 45
4	2	1	work	3	31	1	B	0, 3, 5, 30
3	1	1	better	35	13	1	B	24, 35, 36
3	3	1	so	7	8	2	B	0, 2, 7
3	3	1	true	16	27	1	M	3, 16, 29
3	1	1	was	30	28	1	M	3, 20, 30
3	1	1	would	44	10	1	M	35, 36, 44
3	2	1	you're	37	22	2	B	16, 28, 37
2	2	1	probably	14	12	1	M	3, 14
2	2	1	problems	37	2	1	B	36, 37
2	2	1	security	37	24	1	B	14, 37
2	2	1	some	24	22	1	M	3, 24
2	2	1	than	35	12	1	B	24, 35

