Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	, I , I was	28	14	1	M	15, 28
4	2	4	, I , I	28	28	3	M	1, 15, 25, 28
3	3	4	in , uh ,	52	46	2	M	7, 51, 52
2	2	4	, I think ,	62	62	1	M	1, 62
2	2	4	I just , I	34	10	1	M	25, 34
2	2	4	and , uh ,	11	12	1	B	0, 11
2	2	4	was , uh ,	52	44	1	M	9, 52
11	5	3	, uh ,	28	65	1	B	0, 7, 9, 11, 28, 30, 46, 50, 51, 52, 64
4	4	3	, well ,	62	22	2	M	47, 51, 62, 68
4	1	3	I , I	28	28	3	M	1, 15, 25, 28
3	1	3	, I think	62	62	2	M	1, 47, 62
3	3	3	, yeah ,	26	40	1	M	5, 26, 44
3	3	3	I don't know	28	28	1	M	25, 28, 52
3	1	3	I just ,	28	10	1	M	25, 28, 34
3	3	3	Yeah , it	48	38	1	M	19, 48, 56
3	1	3	just , I	28	10	1	M	25, 28, 34
2	2	3	, and I	69	42	1	B	28, 69
2	2	3	, and then	44	36	1	M	9, 44
2	2	3	, is that	55	36	1	B	20, 55
2	2	3	, you can	17	18	1	B	0, 17
2	2	3	talking to you	70	2	1	M	69, 70
16	7	2	, uh	1	65	1	B	0, 1, 7, 9, 11, 13, 15, 28, 30, 46, 47, 50, 51, 52, 55, 64
11	9	2	, and	9	70	2	B	0, 4, 9, 17, 20, 28, 42, 44, 56, 64, 69
10	10	2	Oh ,	21	59	2	B	10, 16, 21, 24, 26, 37, 44, 54, 60, 68
9	3	2	, I	28	66	3	M	1, 15, 25, 28, 34, 44, 47, 62, 66
9	6	2	Yeah ,	19	65	1	B	4, 19, 29, 43, 48, 56, 58, 62, 68
8	8	2	Yeah .	35	56	1	B	12, 35, 39, 41, 45, 48, 53, 67
7	7	2	, but	5	55	1	B	0, 5, 28, 30, 34, 36, 54
7	6	2	, you	17	63	1	B	0, 17, 28, 38, 44, 50, 62
7	7	2	that ,	26	41	1	M	15, 26, 29, 30, 40, 47, 55
6	3	2	, it	9	57	1	B	0, 9, 19, 28, 48, 56
6	2	2	I ,	26	51	3	M	1, 15, 25, 26, 28, 51
6	6	2	have to	1	43	1	B	0, 1, 20, 34, 38, 42
6	3	2	just ,	25	49	1	B	2, 25, 28, 34, 38, 50
5	5	2	, it's	34	61	1	M	9, 34, 36, 62, 69
5	5	2	. I	34	64	1	M	1, 34, 52, 56, 64
5	5	2	in the	38	58	1	M	7, 38, 52, 62, 64
5	5	2	know ,	25	51	1	B	0, 25, 28, 44, 50
5	5	2	we have	1	35	1	B	0, 1, 5, 30, 34
5	2	2	yeah ,	33	40	1	M	5, 26, 33, 34, 44
4	4	2	, that	52	27	2	M	29, 43, 52, 55
4	1	2	, yeah	58	54	1	M	5, 26, 44, 58
4	2	2	I think	56	62	2	M	1, 47, 56, 62
4	4	2	Uh-huh .	57	42	1	B	22, 57, 59, 63
4	4	2	and the	17	61	1	B	4, 17, 50, 64
4	2	2	and then	20	36	1	M	9, 20, 23, 44
4	4	2	have a	5	66	1	B	4, 5, 20, 69
4	4	2	it's just	36	28	1	M	17, 36, 38, 44
4	4	2	to be	9	39	1	B	0, 9, 23, 38
3	3	2	, I'm	44	51	1	M	1, 44, 51
3	3	2	, a	28	48	1	M	5, 28, 52
3	3	2	, my	26	32	1	M	21, 26, 52
3	3	2	, the	50	41	1	M	11, 50, 51
3	3	2	, they	33	34	1	B	28, 33, 61
3	3	2	, we	5	31	1	B	4, 5, 34
3	1	2	I was	52	38	1	M	15, 28, 52
3	3	2	So ,	25	49	1	B	2, 25, 50
3	1	2	and ,	17	18	1	B	0, 11, 17
3	1	2	and I	51	42	1	B	28, 51, 69
3	3	2	it ,	9	45	1	B	0, 9, 44
3	3	2	it just	48	42	1	M	9, 48, 50
3	1	2	to you	69	3	1	B	68, 69, 70
2	2	2	, too	30	26	1	M	5, 30
2	2	2	I've lived	51	24	1	B	28, 51
2	2	2	It was	50	42	1	M	9, 50
2	2	2	been wonderful	34	18	1	M	17, 34
2	2	2	job .	44	40	1	M	5, 44
2	2	2	like to	56	32	1	M	25, 56
2	2	2	now ,	55	52	1	B	4, 55
2	2	2	on the	64	40	1	M	25, 64
2	2	2	part of	64	14	1	M	51, 64
2	2	2	see the	34	18	1	M	17, 34
2	2	2	to get	62	60	1	M	3, 62
2	2	2	too much	30	6	1	M	25, 30
2	1	2	was ,	52	44	1	M	9, 52
2	2	2	when you	3	4	1	B	0, 3
2	2	2	would be	56	28	1	M	29, 56
2	2	2	you do	6	4	1	M	3, 6
2	2	2	you have	69	70	1	B	0, 69
22	13	1	and	20	70	2	B	0, 4, 9, 11, 17, 20, 23, 28, 30, 32, 34, 38, 40, 42, 44, 50, 51, 52, 56, 62, 64, 69
21	10	1	to	1	71	1	B	0, 1, 3, 4, 9, 20, 23, 25, 34, 38, 42, 44, 52, 54, 56, 62, 64, 66, 68, 69, 70
20	10	1	I	20	69	2	M	1, 15, 20, 25, 26, 28, 30, 34, 38, 44, 46, 47, 50, 51, 52, 56, 62, 64, 66, 69
20	15	1	the	4	64	1	M	1, 4, 7, 11, 17, 20, 25, 28, 34, 36, 38, 42, 44, 50, 51, 52, 55, 56, 62, 64
19	13	1	that	18	66	2	M	1, 15, 18, 20, 26, 28, 29, 30, 32, 34, 40, 43, 46, 47, 52, 54, 55, 64, 66
15	12	1	a	5	70	2	B	0, 4, 5, 9, 11, 20, 26, 28, 29, 32, 44, 48, 52, 56, 69
15	6	1	just	9	63	2	B	2, 4, 9, 15, 17, 25, 28, 34, 36, 38, 44, 46, 48, 50, 64
15	6	1	you	3	71	1	B	0, 3, 6, 17, 20, 28, 32, 38, 42, 44, 50, 62, 68, 69, 70
