Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	and about three quarters of the way up	3	f	94, 96
2	8	right of where i am at the moment	51	f	34, 84
3	6	about three quarters of the way	19	f	94, 96, 112
2	6	three quarters of the way along	23	f	112, 134
2	5	at the top of the	53	f	60, 112
2	5	cross over the rope bridge	3	f	28, 30
2	5	on the left of what	3	f	10, 12
2	5	the left-hand side of the	75	f	20, 94
3	4	of the way up	73	f	24, 94, 96
2	4	almost at the top	13	f	100, 112
2	4	the page and about	75	f	22, 96
2	4	to the right of	51	f	84, 134
4	3	about three quarters	29	f	84, 94, 96, 112
4	3	side of the	109	f	20, 30, 94, 128
3	3	at the moment	51	f	34, 56, 84
3	3	do i move	61	f	68, 92, 128
3	3	so that i'm	83	f	10, 18, 92
3	3	the left of	9	f	10, 12, 18
3	3	the page and	75	f	22, 84, 96
3	3	the rope bridge	29	f	28, 30, 56
2	3	a banana tree	7	f	4, 10
2	3	i have a	93	f	4, 96
2	3	i move up	63	f	30, 92
2	3	i'm at the	37	f	20, 56
2	3	i'm on the	85	f	10, 94
2	3	left of the	5	f	18, 22
2	3	of the gazelles	7	f	128, 134
2	3	of the map	3	f	2, 4
2	3	of the page	91	f	22, 112
2	3	okay so i'm	63	f	28, 90
2	3	okay that's fine	9	f	64, 72
2	3	so i move	13	f	18, 30
2	3	the banana tree	9	f	12, 20
2	3	the fallen pillars	17	f	56, 72
2	3	the missionary camp	3	f	16, 18
2	3	the ruined city	3	f	92, 94
2	3	up on the	73	f	12, 84
2	3	up the page	35	f	60, 94
13	2	of the	133	f	2, 4, 18, 20, 22, 24, 30, 60, 94, 96, 112, 128, 134
8	2	at the	93	f	20, 30, 34, 56, 60, 84, 100, 112
4	2	do i	113	f	16, 68, 92, 128
4	2	so i'm	63	f	28, 30, 60, 90
4	2	so that	83	f	10, 12, 18, 92
4	2	straight up	71	f	28, 58, 60, 98
4	2	to the	117	f	18, 84, 128, 134
3	2	i am	101	f	34, 84, 134
3	2	i do	63	f	16, 48, 78
3	2	i have	93	f	4, 10, 96
3	2	i'm at	93	f	20, 56, 112
3	2	i'm now	43	f	30, 60, 72
3	2	okay so	71	f	28, 90, 98
3	2	over the	83	f	28, 30, 110
3	2	ruined city	11	f	84, 92, 94
3	2	the left-hand	109	f	20, 94, 128
3	2	up and	107	f	28, 30, 134
2	2	halfway along	25	f	72, 96
2	2	halfway up	75	f	60, 134
2	2	i'm i'm	5	f	90, 94
2	2	i'm moving	75	f	16, 90
2	2	is about	13	f	84, 96
2	2	now i'm	75	f	20, 94
2	2	right now	3	f	92, 94
2	2	right so	27	f	30, 56
2	2	the waterfall	5	f	56, 60
2	2	uh-huh okay	27	f	72, 98
2	2	uh-huh yeah	49	f	32, 80
2	2	yeah okay	27	f	64, 90
2	2	yeah yeah	31	f	86, 116
24	1	the	133	f	2, 4, 10, 12, 16, 18, 20, 22, 24, 28, 30, 34, 56, 60, 72, 84, 92, 94, 96, 100, 110, 112, 128, 134
20	1	yeah	129	f	8, 32, 34, 42, 46, 48, 54, 60, 64, 76, 80, 82, 86, 88, 90, 116, 118, 120, 126, 136
16	1	i	131	f	4, 10, 12, 16, 18, 30, 34, 48, 68, 78, 84, 92, 96, 128, 132, 134
15	1	okay	125	f	14, 20, 28, 62, 64, 68, 72, 74, 90, 94, 98, 106, 112, 122, 138
13	1	and	129	f	6, 22, 28, 30, 56, 68, 84, 94, 96, 112, 120, 124, 134
13	1	so	125	f	10, 12, 18, 28, 30, 56, 60, 90, 92, 98, 110, 128, 134
13	1	up	123	f	12, 22, 24, 28, 30, 58, 60, 84, 92, 94, 96, 98, 134
11	1	uh-huh	83	f	26, 32, 36, 40, 52, 66, 72, 80, 86, 98, 108
9	1	right	105	f	30, 34, 56, 84, 90, 92, 94, 132, 134
8	1	at	93	f	20, 30, 34, 56, 60, 84, 100, 112
7	1	about	93	f	20, 22, 24, 84, 94, 96, 112
7	1	along	117	f	18, 68, 72, 96, 112, 132, 134
7	1	fine	75	f	64, 70, 72, 102, 130, 132, 138
7	1	move	111	f	18, 30, 68, 92, 98, 120, 128
7	1	now	91	f	4, 20, 30, 60, 72, 92, 94
5	1	left	17	f	6, 10, 12, 18, 22
5	1	straight	97	f	28, 58, 60, 98, 124
5	1	to	117	f	18, 84, 98, 128, 134
4	1	a	129	f	4, 10, 96, 132
4	1	ehm	119	f	16, 60, 112, 134
4	1	no	71	f	44, 50, 96, 114
4	1	on	85	f	10, 12, 84, 94
4	1	where	69	f	16, 34, 46, 84
3	1	almost	91	f	22, 100, 112
3	1	camp	17	f	2, 16, 18
3	1	down	119	f	6, 18, 124
3	1	is	85	f	12, 84, 96
3	1	map	11	f	2, 4, 12
3	1	or	127	f	2, 12, 128
3	1	that's	69	f	64, 72, 132
2	1	actually	87	f	28, 114
2	1	go	93	f	18, 110
2	1	i've	21	f	114, 134
2	1	just	15	f	84, 98
2	1	mm	57	f	48, 104
2	1	mountain	11	f	110, 120
2	1	oh	87	f	46, 132
2	1	slightly	51	f	84, 134
2	1	steps	71	f	44, 114
2	1	um	11	f	84, 94
2	1	which	51	f	46, 96

