Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	the boat house is	96	8	1	M	89, 96
8	8	3	to the left	14	184	1	M	3, 14, 26, 34, 74, 119, 178, 186
8	8	3	to the right	181	195	6	f	0, 14, 24, 84, 94, 104, 181, 194
4	4	3	side of the	71	159	1	f	32, 71, 75, 190
4	2	3	the boat house	94	61	1	M	89, 94, 96, 149
3	1	3	boat house is	144	56	1	M	89, 96, 144
3	3	3	i end up	75	8	2	f	68, 74, 75
3	3	3	the top of	95	71	1	f	76, 95, 146
2	2	3	boat house but	145	4	1	f	142, 145
2	2	3	up to the	95	22	1	f	74, 95
21	5	2	to the	31	198	1	f	0, 3, 14, 24, 26, 31, 34, 41, 68, 74, 84, 94, 95, 104, 119, 131, 178, 181, 186, 194, 197
14	10	2	of the	32	160	1	M	31, 32, 64, 65, 70, 71, 74, 75, 84, 94, 95, 97, 120, 190
12	4	2	the left	14	186	2	M	1, 3, 14, 26, 34, 71, 74, 85, 116, 119, 178, 186
11	3	2	the right	27	195	3	f	0, 14, 24, 27, 75, 84, 94, 104, 117, 181, 194
9	9	2	of it	37	161	3	f	26, 28, 34, 37, 76, 79, 146, 178, 186
8	1	2	boat house	147	61	1	M	89, 94, 96, 142, 144, 145, 147, 149
6	2	2	side of	71	166	2	f	28, 32, 71, 75, 190, 193
5	1	2	the boat	97	61	1	M	89, 94, 96, 97, 149
5	5	2	the bottom	64	84	1	M	37, 64, 70, 89, 120
5	2	2	the top	95	115	2	f	32, 76, 95, 121, 146
4	4	2	and then	15	15	1	f	14, 15, 19, 28
4	4	2	how far	5	174	1	f	2, 5, 8, 175
4	4	2	i don't	97	104	1	f	70, 97, 113, 173
4	4	2	i go	53	46	3	f	8, 24, 28, 53
4	4	2	the pine	39	33	1	f	38, 39, 64, 70
4	4	2	you mean	118	90	3	M	29, 87, 107, 118
3	3	2	a curve	157	132	1	f	72, 157, 203
3	3	2	below it	61	83	1	f	22, 61, 104
3	3	2	bottom right	110	74	2	M	37, 89, 110
3	3	2	but i	70	40	1	M	43, 70, 82
3	3	2	it's not	137	94	1	f	72, 137, 165
3	3	2	the other	142	89	1	M	109, 142, 197
3	3	2	the ravine	26	8	1	M	25, 26, 32
3	3	2	you got	38	152	1	M	31, 38, 182
2	2	2	above it	58	24	1	M	35, 58
2	2	2	an avalanche	61	4	1	f	58, 61
2	2	2	bit of	152	80	1	M	73, 152
2	2	2	corner of	120	32	1	M	89, 120
2	2	2	don't know	144	32	1	M	113, 144
2	2	2	go up	155	128	1	f	28, 155
2	2	2	hit anything	83	2	1	f	82, 83
2	2	2	i just	63	54	1	f	10, 63
2	2	2	i will	136	90	1	M	47, 136
2	2	2	i'm going	181	62	1	f	120, 181
2	2	2	i've got	147	90	1	f	58, 147
2	2	2	in a	136	92	1	M	45, 136
2	2	2	of a	73	2	1	f	72, 73
2	2	2	right so	27	4	1	f	24, 27
2	2	2	so i	47	24	1	f	24, 47
2	2	2	the bay	198	68	1	M	131, 198
2	2	2	the the	197	78	1	f	120, 197
2	2	2	where you're	136	16	1	M	121, 136
2	2	2	you go	202	192	1	M	11, 202
72	36	1	the	6	204	1	f	0, 1, 3, 6, 8, 9, 14, 24, 25, 26, 27, 28, 31, 32, 34, 37, 38, 39, 41, 57, 63, 64, 65, 66, 68, 70, 71, 74, 75, 76, 77, 84, 85, 87, 89, 94, 95, 96, 97, 101, 104, 105, 109, 111, 116, 117, 118, 119, 120, 121, 127, 131, 137, 141, 142, 146, 148, 149, 151, 152, 161, 168, 173, 178, 181, 184, 186, 190, 194, 197, 198, 203
42	28	1	right	17	195	5	f	0, 2, 8, 14, 16, 17, 19, 24, 27, 37, 42, 53, 54, 61, 74, 75, 76, 84, 89, 94, 96, 101, 104, 110, 117, 120, 121, 122, 123, 146, 147, 158, 162, 163, 165, 167, 179, 181, 182, 192, 193, 194
34	20	1	i	8	178	1	M	7, 8, 10, 24, 27, 28, 29, 37, 41, 43, 47, 49, 53, 61, 63, 68, 69, 70, 74, 75, 82, 85, 87, 97, 106, 113, 115, 127, 136, 141, 144, 150, 173, 184
33	14	1	to	27	198	1	f	0, 3, 14, 24, 26, 27, 31, 34, 41, 47, 68, 74, 79, 84, 94, 95, 104, 111, 119, 127, 131, 137, 145, 147, 173, 175, 178, 181, 185, 186, 191, 194, 197
32	5	1	of	96	169	2	f	26, 28, 31, 32, 34, 37, 64, 65, 70, 71, 72, 73, 74, 75, 76, 79, 84, 89, 94, 95, 96, 97, 120, 146, 148, 152, 161, 178, 186, 190, 193, 194
25	12	1	it	9	179	1	f	8, 9, 10, 11, 22, 26, 28, 34, 35, 37, 52, 58, 61, 64, 67, 76, 79, 93, 96, 104, 143, 146, 170, 178, 186
24	15	1	you	6	198	1	M	5, 6, 9, 11, 29, 31, 37, 38, 83, 87, 93, 97, 107, 118, 127, 137, 139, 144, 155, 167, 171, 175, 182, 202
21	16	1	a	13	192	1	f	12, 13, 25, 45, 47, 65, 72, 73, 79, 105, 106, 111, 115, 136, 137, 139, 157, 165, 191, 197, 203
18	7	1	left	14	186	2	M	1, 3, 14, 26, 34, 51, 53, 71, 74, 85, 88, 91, 116, 119, 159, 163, 178, 186
16	9	1	go	8	198	1	M	5, 8, 10, 11, 24, 28, 35, 37, 41, 53, 70, 131, 147, 155, 175, 202
15	11	1	and	14	188	1	M	1, 14, 15, 19, 28, 65, 74, 94, 97, 104, 109, 148, 152, 163, 188
