Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	the other end of the block	3	M	135, 137
2	4	i think i'm gonna	31	M	125, 155
2	4	i think you mean	69	M	91, 159
2	4	on the right hand	125	M	17, 141
2	4	the one with the	13	M	89, 101
2	4	the top of the	5	M	67, 71
3	3	end of the	25	M	113, 135, 137
2	3	a little more	69	M	57, 125
2	3	a stone creek	3	M	97, 99
2	3	do you have	71	M	5, 75
2	3	down to the	35	M	113, 147
2	3	i have a	45	M	53, 97
2	3	i think i	53	M	45, 97
2	3	i think it's	29	M	109, 137
2	3	i'm in the	61	M	55, 115
2	3	i've got a	61	M	7, 67
2	3	just to the	53	M	85, 137
2	3	of the rock	19	M	67, 85
2	3	so you can	3	M	111, 113
2	3	the rock and	35	M	67, 101
2	3	to the bottom	107	M	41, 147
2	3	to the right	29	M	85, 113
2	3	to trade ?	59	M	61, 119
2	3	you can get	95	M	17, 111
2	3	you have a	53	M	75, 127
2	3	you know you're	53	M	43, 95
11	2	of the	147	M	1, 19, 55, 67, 71, 73, 85, 113, 135, 137, 147
10	2	to the	141	M	7, 17, 41, 81, 85, 91, 93, 113, 137, 147
5	2	on the	125	M	17, 71, 89, 135, 141
4	2	a stone	43	M	97, 99, 105, 139
4	2	do you	159	M	5, 61, 75, 163
4	2	in the	65	M	51, 55, 101, 115
4	2	the other	65	M	73, 109, 135, 137
4	2	you can	97	M	17, 93, 111, 113
3	2	bar ?	29	M	123, 127, 151
3	2	going to	97	M	37, 41, 133
3	2	got a	117	M	7, 67, 123
3	2	i have	95	M	3, 53, 97
3	2	i was	113	M	21, 55, 133
3	2	i've got	61	M	7, 11, 67
3	2	is the	73	M	79, 139, 151
3	2	so you	71	M	43, 111, 113
3	2	the best	61	M	79, 131, 139
3	2	the bottom	107	M	41, 101, 147
3	2	the rift	19	M	37, 51, 55
3	2	the rock	35	M	67, 85, 101
3	2	the top	47	M	67, 71, 113
3	2	to get	95	M	37, 73, 131
3	2	yeah i	135	M	21, 59, 155
3	2	you mean	79	M	81, 91, 159
3	2	you're not	125	M	37, 39, 161
2	2	a few	27	M	63, 89
2	2	and go	69	M	25, 93
2	2	and the	13	M	89, 101
2	2	and then	83	M	29, 111
2	2	at the	29	M	85, 113
2	2	can you	121	M	1, 121
2	2	do that	33	M	33, 65
2	2	for a	49	M	91, 139
2	2	get it	115	M	17, 131
2	2	go right	3	M	25, 27
2	2	go to	13	M	17, 29
2	2	have to	31	M	65, 95
2	2	i don't	127	M	13, 139
2	2	it's right	3	M	99, 101
2	2	it's the	27	M	83, 109
2	2	its a	87	M	57, 143
2	2	know what	9	M	13, 21
2	2	rift valley	3	M	53, 55
2	2	right ?	15	M	81, 95
2	2	than that	69	M	57, 125
2	2	the hill	29	M	71, 99
2	2	the ocean	7	M	147, 153
2	2	the water	17	M	63, 79
2	2	theres a	25	M	89, 113
2	2	to do	69	M	65, 133
2	2	to page	3	M	27, 29
2	2	try to	83	M	73, 155
2	2	up to	49	M	45, 93
2	2	what's the	27	M	105, 131
2	2	white water	3	M	75, 77
2	2	you got	71	M	49, 119
2	2	you're right	23	M	43, 65
41	1	the	153	M	1, 5, 7, 17, 19, 31, 35, 37, 41, 51, 55, 63, 67, 69, 71, 73, 77, 79, 81, 83, 85, 89, 91, 93, 99, 101, 105, 109, 111, 113, 115, 131, 133, 135, 137, 139, 141, 147, 149, 151, 153
22	1	to	149	M	7, 17, 27, 29, 37, 41, 45, 61, 65, 73, 81, 85, 91, 93, 95, 113, 119, 131, 133, 137, 147, 155
