Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	side of the	53	16	1	f	38, 53
7	7	2	the diamond	1	16	1	f	0, 1, 3, 4, 11, 12, 15
4	2	2	of the	38	53	1	M	1, 38, 51, 53
4	4	2	the fort	86	7	1	M	83, 86, 88, 89
3	1	2	side of	39	16	1	f	38, 39, 53
3	3	2	under the	89	4	2	f	86, 88, 89
2	2	2	a curve	47	36	1	f	12, 47
2	2	2	above the	1	2	1	f	0, 1
2	2	2	flat rocks	69	6	1	f	64, 69
2	2	2	have canoe	41	6	1	f	36, 41
2	2	2	the left	55	4	1	f	52, 55
2	2	2	you don't	43	8	1	f	36, 43
25	11	1	the	24	90	1	f	0, 1, 3, 4, 11, 12, 15, 24, 28, 29, 35, 38, 44, 49, 50, 51, 52, 53, 55, 57, 69, 83, 86, 88, 89
19	19	1	right	5	85	1	f	2, 5, 6, 10, 18, 26, 29, 31, 38, 49, 53, 54, 67, 68, 72, 75, 76, 77, 86
12	12	1	yeah	43	73	7	f	12, 16, 18, 30, 32, 34, 42, 43, 56, 66, 76, 84
12	10	1	you	36	75	3	M	9, 21, 23, 36, 43, 45, 59, 65, 69, 73, 79, 83
9	7	1	a	12	81	1	M	11, 12, 13, 19, 22, 45, 47, 64, 91
8	8	1	i	46	77	4	M	3, 7, 25, 45, 46, 63, 64, 79
8	8	1	it	16	91	1	M	1, 16, 24, 52, 64, 65, 69, 91
8	8	1	to	52	71	4	M	15, 25, 29, 43, 52, 69, 83, 85
7	7	1	i'm	37	77	2	f	12, 34, 37, 45, 52, 62, 88
7	7	1	no	37	51	2	f	14, 20, 37, 40, 58, 60, 64
6	6	1	just	19	70	1	f	16, 19, 47, 65, 69, 85
6	1	1	of	24	53	1	M	1, 24, 38, 39, 51, 53
6	6	1	okay	83	76	5	f	8, 18, 38, 44, 66, 83
6	3	1	side	29	50	1	f	28, 29, 38, 39, 53, 77
5	1	1	fort	86	9	2	M	81, 83, 86, 88, 89
5	3	1	have	41	30	2	f	36, 40, 41, 64, 65
5	5	1	it's	15	86	1	f	0, 15, 52, 65, 85
5	5	1	on	52	31	1	M	45, 52, 64, 69, 75
4	2	1	above	52	65	1	f	0, 1, 52, 64
4	2	1	flat	64	57	1	M	13, 64, 65, 69
4	4	1	mine	15	16	3	f	0, 4, 12, 15
4	4	1	top	49	27	2	f	24, 44, 49, 50
4	4	1	well	67	32	3	f	36, 52, 64, 67
4	4	1	what	24	53	1	M	21, 24, 43, 73
3	1	1	don't	43	8	2	f	36, 40, 43
3	3	1	ehm	81	62	2	f	20, 40, 81
3	3	1	going	83	24	1	f	62, 83, 85
3	3	1	got	23	43	1	f	22, 23, 64
3	1	1	left	81	30	1	f	52, 55, 81
3	3	1	one	53	18	1	f	40, 53, 57
2	2	1	am	46	40	1	M	7, 46
2	2	1	apache	39	2	1	f	38, 39
2	2	1	now	91	46	1	f	46, 91
2	2	1	up	77	54	1	f	24, 77

