Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	and left as far away as	7	M	33, 39
2	4	have a good idea	79	M	57, 135
2	4	it was the right	7	M	127, 133
3	3	I'm not sure	91	M	29, 111, 119
2	3	i am not	23	M	69, 91
2	3	i think i	13	M	57, 69
2	3	in the middle	49	M	61, 109
2	3	the right of	107	M	11, 117
2	3	to the forge	7	M	37, 43
2	3	to the right	115	M	3, 117
5	2	to the	115	M	3, 37, 43, 87, 117
4	2	i am	87	M	15, 69, 91, 101
4	2	of the	105	M	11, 17, 109, 115
4	2	where the	131	M	5, 67, 115, 135
3	2	, and	25	M	109, 117, 133
3	2	I think	101	M	35, 45, 135
3	2	do you	89	M	49, 85, 137
3	2	going to	59	M	69, 89, 127
3	2	have a	87	M	49, 57, 135
3	2	i can	27	M	39, 47, 65
3	2	i think	13	M	57, 67, 69
3	2	just go	55	M	45, 87, 99
3	2	the lighthouse	7	M	133, 135, 139
3	2	the pine	57	M	31, 45, 87
2	2	, i	15	M	127, 141
2	2	I'm just	33	M	89, 121
2	2	are you	73	M	11, 83
2	2	bay ,	51	M	67, 117
2	2	be a	21	M	93, 113
2	2	for the	95	M	19, 113
2	2	get it	25	M	23, 47
2	2	go up	35	M	3, 37
2	2	got a	13	M	105, 117
2	2	have to	71	M	43, 113
2	2	i dont	43	M	23, 65
2	2	if you	77	M	43, 119
2	2	it was	7	M	127, 133
2	2	not a	65	M	27, 91
2	2	right and	37	M	3, 39
2	2	say it	7	M	121, 127
2	2	the bay	51	M	67, 117
2	2	the cliffs	21	M	1, 21
2	2	to be	85	M	29, 113
2	2	to go	71	M	43, 113
2	2	well I	51	M	3, 53
2	2	with the	11	M	35, 45
2	2	you are	41	M	13, 53
2	2	you don't	3	M	113, 115
2	2	you go	7	M	37, 43
2	2	you have	49	M	1, 49
2	2	you mean	45	M	79, 123
29	1	the	139	M	1, 3, 5, 11, 17, 19, 21, 31, 35, 37, 43, 45, 61, 67, 87, 93, 103, 107, 109, 111, 113, 115, 117, 123, 127, 133, 135, 137, 139
17	1	you	137	M	1, 11, 13, 35, 37, 41, 43, 49, 53, 79, 83, 85, 113, 115, 119, 123, 137
16	1	a	133	M	3, 7, 27, 47, 49, 51, 57, 69, 79, 91, 93, 105, 109, 113, 117, 135
15	1	i	127	M	15, 23, 31, 39, 43, 47, 55, 57, 65, 67, 69, 91, 101, 127, 141
12	1	to	125	M	3, 29, 35, 37, 41, 43, 69, 87, 89, 113, 117, 127
10	1	and	131	M	3, 33, 39, 47, 87, 95, 109, 117, 121, 133
9	1	go	119	M	3, 37, 39, 43, 45, 87, 99, 113, 121
9	1	right	131	M	3, 11, 13, 25, 39, 109, 117, 127, 133
8	1	have	135	M	1, 43, 49, 57, 69, 105, 113, 135
8	1	is	131	M	5, 17, 41, 61, 115, 117, 129, 135
8	1	it	111	M	23, 41, 47, 65, 111, 121, 127, 133
8	1	just	95	M	27, 45, 47, 65, 87, 89, 99, 121
7	1	I	137	M	3, 17, 35, 45, 53, 135, 139
7	1	not	93	M	27, 29, 69, 77, 91, 111, 119
7	1	of	125	M	11, 17, 109, 115, 117, 127, 135
6	1	I'm	93	M	29, 89, 95, 111, 119, 121
6	1	up	133	M	1, 3, 5, 37, 95, 133
5	1	are	73	M	11, 13, 19, 53, 83
5	1	down	109	M	3, 63, 87, 95, 111
5	1	then	101	M	25, 27, 47, 93, 125
5	1	what	113	M	17, 29, 41, 119, 129
5	1	where	133	M	5, 67, 115, 135, 137
4	1	be	85	M	29, 41, 93, 113
4	1	can	101	M	39, 47, 65, 139
4	1	do	91	M	49, 85, 137, 139
4	1	far	53	M	11, 33, 39, 63
4	1	going	59	M	69, 89, 95, 127
4	1	got	87	M	31, 105, 107, 117
4	1	sure	91	M	29, 75, 111, 119
4	1	u	51	M	55, 73, 99, 105
3	1	as	79	M	33, 39, 111
3	1	bay	51	M	67, 113, 117
3	1	but	71	M	41, 93, 111
3	1	cliffs	21	M	1, 19, 21
3	1	for	95	M	19, 29, 113
3	1	forge	11	M	37, 43, 47
3	1	how	73	M	11, 65, 83
3	1	if	93	M	27, 43, 119
3	1	in	57	M	61, 109, 117
3	1	know	55	M	65, 115, 119
3	1	line	101	M	17, 111, 117
3	1	mean	81	M	43, 79, 123
3	1	now	49	M	53, 89, 101
3	1	say	63	M	65, 121, 127
3	1	that	123	M	7, 33, 129
3	1	well	51	M	3, 27, 53
3	1	you're	93	M	27, 51, 119
2	1	about	31	M	81, 111
2	1	bakery	5	M	103, 107
2	1	i'll	53	M	45, 97
2	1	i'm	21	M	55, 75
2	1	it's	3	M	109, 111
2	1	like	33	M	79, 111
2	1	need	51	M	35, 85
2	1	okay	43	M	83, 125
2	1	so	5	M	47, 51
2	1	stop	9	M	89, 97
2	1	tree	37	M	51, 87
2	1	uh	13	M	59, 71
2	1	was	7	M	127, 133
2	1	way	23	M	111, 133
2	1	wheat	23	M	87, 109
2	1	yeah	67	M	31, 97
2	1	yes	101	M	41, 141

