Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	5	at the top of the	60	92	1	M	21, 60, 112
2	2	5	the other side of the	30	18	1	M	13, 30
2	2	4	the right of the	134	100	1	M	35, 134
5	3	3	side of the	20	116	1	M	13, 20, 30, 94, 128
4	1	3	at the top	100	92	1	M	21, 60, 100, 112
4	4	3	the rope bridge	29	29	1	f	28, 29, 30, 56
3	3	3	i have a	127	124	2	f	4, 96, 127
3	3	3	of the map	13	12	2	f	2, 4, 13
3	1	3	the right of	84	100	1	M	35, 84, 134
2	2	3	go over the	110	38	1	M	73, 110
2	2	3	how far along	71	4	1	f	68, 71
2	2	3	so do i	128	122	1	M	7, 128
22	14	2	of the	13	134	2	f	2, 4, 13, 18, 20, 21, 22, 24, 30, 35, 53, 55, 57, 60, 61, 94, 96, 112, 117, 128, 134, 135
11	7	2	at the	21	116	1	f	20, 21, 30, 34, 56, 60, 61, 84, 100, 112, 135
7	7	2	to the	18	128	1	M	7, 18, 31, 84, 89, 128, 134
6	3	2	i have	51	124	2	f	4, 10, 51, 59, 96, 127
6	6	2	on the	13	85	2	f	10, 12, 13, 33, 84, 94
6	1	2	side of	129	117	1	M	13, 20, 30, 94, 128, 129
5	3	2	do i	16	122	1	M	7, 16, 68, 92, 128
5	5	2	straight up	123	96	4	f	28, 58, 60, 98, 123
5	1	2	the rope	33	29	1	f	28, 29, 30, 33, 56
4	4	2	fallen pillars	56	24	2	M	49, 51, 56, 72
4	4	2	i'm at	21	93	1	f	20, 21, 56, 112
4	2	2	over the	73	83	2	f	28, 30, 73, 110
4	1	2	right of	35	101	1	f	34, 35, 84, 134
4	4	2	the fallen	56	21	1	M	53, 56, 72, 73
3	3	2	and the	59	6	1	f	56, 59, 61
3	3	2	cross over	31	4	2	f	28, 30, 31
3	3	2	right now	92	54	1	M	41, 92, 94
2	2	2	a bit	132	52	1	M	81, 132
2	2	2	city is	89	6	1	f	84, 89
2	2	2	i see	137	6	1	f	132, 137
2	2	2	lost steps	114	68	1	M	47, 114
2	2	2	move straight	101	4	1	f	98, 101
2	2	2	no i	96	22	1	M	75, 96
2	2	2	oh yeah	83	38	1	f	46, 83
2	2	2	so ehm	135	2	1	f	134, 135
2	2	2	straight down	124	24	1	M	101, 124
2	2	2	that's a	132	56	1	M	77, 132
2	2	2	the camp	7	6	1	f	2, 7
2	2	2	the mountain	117	8	1	f	110, 117
2	2	2	to move	98	18	1	M	81, 98
2	2	2	what i	87	78	1	f	10, 87
2	2	2	with the	92	68	1	M	25, 92
2	2	2	yeah it's	111	78	1	f	34, 111
47	19	1	the	2	135	1	M	1, 2, 4, 7, 10, 12, 13, 16, 18, 20, 21, 22, 24, 25, 28, 29, 30, 31, 33, 34, 35, 45, 47, 53, 55, 56, 57, 59, 60, 61, 72, 73, 84, 89, 91, 92, 93, 94, 96, 100, 110, 112, 117, 119, 128, 134, 135
30	16	1	i	12	134	1	f	4, 7, 10, 12, 16, 18, 21, 30, 31, 34, 48, 51, 57, 59, 68, 71, 73, 75, 78, 84, 87, 92, 96, 127, 128, 132, 133, 134, 135, 137
