Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	you see the carved wooden pole	9	g	39, 47
2	4	a nice big curve	45	g	45, 89
2	4	past the diamond mine	3	g	15, 17
2	4	you need to be	13	g	49, 61
4	3	you see the	19	g	39, 41, 47, 57
3	3	over the top	59	g	25, 43, 83
3	3	the diamond mine	9	g	9, 15, 17
3	3	you want to	57	g	11, 23, 67
2	3	and then just	13	g	33, 45
2	3	curve underneath the	67	g	9, 75
2	3	do you see	39	g	39, 77
2	3	down the left-hand	11	g	33, 43
2	3	of the paper	5	g	71, 75
2	3	right head down	43	g	33, 75
2	3	side of the	15	g	75, 89
2	3	the left-hand side	57	g	33, 89
2	3	the walled city	3	g	41, 43
2	3	to end up	19	g	49, 67
2	3	to the right	9	g	61, 69
2	3	you need to	13	g	49, 61
6	2	you see	41	g	39, 41, 47, 57, 77, 79
5	2	and then	75	g	9, 23, 33, 45, 83
5	2	see the	35	g	39, 41, 47, 57, 73
4	2	down the	49	g	27, 33, 43, 75
4	2	of the	47	g	43, 71, 75, 89
4	2	the top	59	g	25, 43, 49, 83
4	2	want to	79	g	11, 23, 67, 89
3	2	at the	75	g	7, 47, 81
3	2	right you're	25	g	57, 65, 81
3	2	stone creek	11	g	55, 61, 65
3	2	the buffalo	9	g	73, 75, 81
3	2	the fort	9	g	81, 83, 89
3	2	the right	15	g	61, 69, 75
3	2	to be	39	g	23, 49, 61
2	2	a curve	7	g	9, 15
2	2	a wee	65	g	17, 81
2	2	along past	41	g	17, 57
2	2	apache camp	13	g	31, 43
2	2	down about	43	g	3, 45
2	2	flat rocks	9	g	57, 65
2	2	from the	23	g	49, 71
2	2	going up	43	g	23, 65
2	2	heading along	15	g	43, 57
2	2	heading to	13	g	69, 81
2	2	just curve	57	g	33, 89
2	2	just like	29	g	17, 45
2	2	keep heading	27	g	43, 69
2	2	like just	3	g	15, 17
2	2	right you	25	g	65, 89
2	2	sort of	33	g	23, 55
2	2	two inches	3	g	49, 51
2	2	up the	79	g	11, 89
2	2	you're going	19	g	65, 83
23	1	the	83	g	7, 9, 11, 15, 17, 23, 25, 27, 33, 39, 41, 43, 47, 49, 57, 61, 69, 71, 73, 75, 81, 83, 89
17	1	right	89	g	1, 11, 21, 23, 29, 33, 43, 57, 61, 65, 69, 73, 75, 79, 81, 87, 89
17	1	you	87	g	3, 11, 19, 23, 39, 41, 43, 47, 49, 57, 61, 65, 67, 77, 79, 87, 89
11	1	and	83	g	9, 23, 27, 33, 43, 45, 65, 75, 81, 83, 91
11	1	just	83	g	7, 11, 15, 17, 33, 43, 45, 57, 65, 85, 89
10	1	a	81	g	9, 15, 17, 19, 45, 61, 69, 77, 81, 89
9	1	see	49	g	31, 39, 41, 47, 55, 57, 73, 77, 79
8	1	about	79	g	3, 11, 45, 49, 61, 65, 71, 81
8	1	down	81	g	3, 7, 27, 33, 43, 45, 75, 83
7	1	curve	81	g	9, 11, 15, 33, 45, 75, 89
7	1	like	73	g	11, 15, 17, 23, 45, 81, 83
7	1	that	75	g	11, 15, 33, 57, 79, 81, 85
7	1	then	79	g	9, 11, 23, 33, 45, 83, 87
7	1	up	79	g	11, 23, 49, 61, 65, 67, 89
7	1	you're	49	g	43, 57, 65, 71, 81, 83, 91
6	1	heading	71	g	11, 43, 45, 57, 69, 81
6	1	no	65	g	13, 21, 37, 41, 59, 77
6	1	side	83	g	7, 27, 33, 75, 81, 89
5	1	inches	49	g	3, 11, 45, 49, 51
5	1	past	51	g	15, 17, 57, 61, 65
5	1	want	87	g	3, 11, 23, 67, 89
4	1	at	75	g	7, 47, 61, 81
4	1	creek	43	g	23, 55, 61, 65
4	1	do	63	g	23, 39, 77, 85
4	1	fort	11	g	79, 81, 83, 89
4	1	go	79	g	3, 9, 43, 81
4	1	going	61	g	23, 61, 65, 83
4	1	okay	59	g	3, 23, 45, 61
4	1	over	59	g	25, 43, 65, 83
4	1	round	81	g	9, 23, 55, 89
4	1	yeah	49	g	5, 23, 25, 53
3	1	curving	39	g	23, 55, 61
3	1	head	43	g	33, 61, 75
3	1	it	41	g	51, 89, 91
3	1	now	33	g	55, 69, 87
3	1	well	23	g	43, 49, 65
3	1	where	23	g	65, 67, 87
3	1	your	51	g	31, 65, 81
2	1	away	11	g	71, 81
2	1	bit	53	g	17, 69
2	1	canoes	3	g	35, 37
2	1	coming	41	g	43, 83
2	1	ehm	19	g	61, 79
2	1	got	19	g	19, 37
2	1	i	17	g	3, 19
2	1	in	73	g	9, 81
2	1	inch	23	g	49, 71
2	1	is	43	g	23, 65
2	1	line	65	g	17, 81
2	1	on	71	g	11, 81
2	1	so	19	g	67, 85
2	1	straight	11	g	7, 17
2	1	that's	25	g	67, 91
2	1	two	3	g	49, 51
2	1	under	3	g	81, 83
2	1	way	71	g	11, 81

