Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	to the left of the	100	32	1	g	69, 100
4	4	4	you're going to go	35	127	1	M	18, 35, 94, 144
3	1	4	the left of the	69	35	1	M	66, 69, 100
3	3	4	you want to go	116	72	2	g	45, 67, 116
2	2	4	got a gold mine	138	12	1	g	127, 138
2	2	4	it's to the right	135	22	1	M	114, 135
2	2	4	round the left-hand side	107	24	1	M	84, 107
2	2	4	side of the page	109	46	1	M	64, 109
2	2	4	to the right of	114	112	1	g	3, 114
2	2	4	to the sort of	100	56	1	g	45, 100
9	9	3	do you have	106	121	5	g	1, 3, 57, 59, 71, 106, 113, 119, 121
7	4	3	you're going to	33	127	1	M	18, 33, 35, 87, 94, 109, 144
5	5	3	i've got a	67	148	1	M	4, 67, 138, 146, 151
5	2	3	to the right	94	133	2	g	3, 23, 94, 114, 135
5	3	3	you want to	116	117	3	g	37, 45, 67, 116, 153
4	2	3	of the page	64	97	2	g	13, 27, 64, 109
4	1	3	the left of	66	36	1	g	65, 66, 69, 100
3	3	3	right okay right	85	97	1	M	38, 85, 134
3	3	3	right round the	86	70	1	g	85, 86, 154
3	1	3	side of the	109	46	2	M	64, 100, 109
3	1	3	the left-hand side	107	44	2	M	64, 84, 107
3	1	3	the sort of	100	64	2	g	37, 45, 100
3	3	3	top of the	82	60	1	g	27, 82, 86
2	1	3	a gold mine	138	12	1	g	127, 138
2	2	3	about an inch	144	76	1	g	69, 144
2	2	3	about two inches	151	38	1	M	114, 151
2	2	3	along to the	100	78	1	g	23, 100
2	2	3	and then you	144	96	1	g	49, 144
2	2	3	going to come	84	50	1	g	35, 84
2	2	3	need to go	155	38	1	M	118, 155
2	2	3	no i've got	117	114	1	M	4, 117
2	2	3	right and then	29	12	1	M	18, 29
2	2	3	right you've got	78	32	1	g	47, 78
2	2	3	the manned fort	101	8	1	M	94, 101
2	2	3	the white water	85	4	1	M	82, 85
14	7	2	of the	64	107	6	g	3, 13, 27, 35, 45, 49, 64, 66, 69, 82, 86, 94, 100, 109
11	2	2	to go	78	138	1	M	18, 35, 45, 67, 78, 82, 94, 116, 118, 144, 155
10	7	2	and then	23	138	1	M	18, 23, 29, 39, 49, 100, 105, 109, 144, 155
10	1	2	do you	106	121	6	g	1, 3, 45, 57, 59, 71, 106, 113, 119, 121
10	8	2	right okay	85	110	5	M	26, 38, 40, 44, 54, 85, 89, 110, 134, 135
10	2	2	to the	109	153	4	g	3, 23, 45, 69, 94, 100, 109, 114, 135, 155
8	8	2	go up	27	138	1	M	18, 27, 64, 82, 109, 118, 144, 155
8	2	2	i've got	63	148	1	M	4, 63, 67, 117, 128, 138, 146, 151
8	1	2	you're going	37	127	1	M	18, 33, 35, 37, 87, 94, 109, 144
7	1	2	got a	76	148	1	M	4, 67, 76, 127, 138, 146, 151
7	5	2	manned fort	103	21	1	M	94, 101, 103, 104, 105, 106, 114
7	2	2	round the	85	73	2	M	82, 84, 85, 86, 107, 118, 154
7	3	2	the page	64	97	3	g	13, 25, 27, 64, 91, 102, 109
6	6	2	above the	66	92	2	g	47, 49, 66, 79, 137, 138
6	4	2	sort of	100	120	2	g	37, 45, 100, 109, 116, 156
6	4	2	you've got	47	117	1	M	32, 47, 65, 78, 127, 148
5	2	2	okay right	85	112	2	M	38, 40, 85, 134, 149
5	3	2	right and	18	82	1	g	13, 18, 29, 64, 94
5	2	2	side of	109	55	3	M	64, 84, 100, 109, 118
5	3	2	white water	82	15	3	g	71, 73, 81, 82, 85
4	4	2	below the	84	130	2	g	1, 21, 84, 130
4	4	2	go down	105	55	2	M	62, 94, 105, 116
4	2	2	gold mine	127	23	2	M	116, 118, 127, 138
4	1	2	left-hand side	107	44	3	M	64, 84, 100, 107
4	4	2	like a	156	124	3	g	33, 37, 89, 156
4	4	2	on the	118	54	1	g	91, 118, 142, 144
4	1	2	the left-hand	142	79	2	M	64, 84, 107, 142
4	2	2	the white	86	19	1	M	82, 85, 86, 100
4	2	2	two inches	89	90	1	M	62, 89, 114, 151
3	3	2	a wagon	4	4	1	g	3, 4, 6
3	1	2	an inch	144	144	2	g	1, 69, 144
3	3	2	as well	32	116	1	g	23, 32, 138
3	3	2	at the	116	126	1	g	35, 116, 160
3	3	2	go straight	144	122	2	g	23, 139, 144
3	3	2	in the	50	6	2	g	45, 49, 50
3	3	2	slightly to	94	21	1	g	79, 94, 99
3	3	2	so you're	116	27	1	g	109, 116, 135
3	3	2	straight down	89	78	1	M	62, 89, 139
3	1	2	the manned	103	10	1	M	94, 101, 103
3	3	2	the top	87	6	2	M	82, 86, 87
3	1	2	then you	145	97	1	g	49, 144, 145
3	3	2	well go	62	78	1	g	23, 62, 100
3	3	2	yeah okay	20	44	1	g	9, 20, 52
3	3	2	you got	95	122	1	M	6, 95, 127
2	2	2	a swamp	76	2	1	g	75, 76
2	2	2	about halfway	102	78	1	g	25, 102
2	1	2	along to	100	78	1	g	23, 100
2	2	2	directly below	130	2	1	g	129, 130
2	2	2	down the	102	58	1	g	45, 102
2	2	2	from that	116	26	1	g	91, 116
2	2	2	going right	154	118	1	g	37, 154
2	2	2	just like	156	76	1	g	81, 156
2	2	2	just to	4	2	1	g	3, 4
2	2	2	of it	118	54	1	g	65, 118
2	2	2	right-hand side	139	22	1	M	118, 139
2	2	2	so it's	156	48	1	g	109, 156
2	2	2	straight up	144	36	1	g	109, 144
2	2	2	that so	153	38	1	M	116, 153
2	2	2	the rocks	84	18	1	g	67, 84
2	2	2	the way	78	34	1	g	45, 78
2	2	2	to my	23	20	1	M	4, 23
2	2	2	up to	100	74	1	g	27, 100
2	2	2	well i've	76	10	1	g	67, 76
2	2	2	with the	149	34	1	M	116, 149
2	2	2	you go	144	96	1	g	49, 144
59	41	1	right	10	164	3	g	1, 3, 5, 10, 13, 17, 18, 22, 23, 24, 26, 29, 30, 34, 35, 37, 38, 40, 41, 44, 47, 54, 56, 62, 64, 67, 78, 79, 81, 84, 85, 86, 88, 89, 90, 92, 94, 99, 100, 103, 108, 110, 112, 113, 114, 116, 118, 125, 126, 132, 134, 135, 137, 147, 149, 154, 160, 162, 164
54	22	1	the	32	160	8	g	1, 3, 5, 13, 21, 23, 25, 27, 32, 33, 35, 37, 39, 45, 47, 49, 50, 57, 64, 65, 66, 67, 69, 78, 79, 82, 84, 85, 86, 87, 91, 94, 100, 101, 102, 103, 107, 109, 114, 116, 118, 123, 128, 130, 135, 137, 138, 139, 142, 144, 149, 154, 155, 160
37	11	1	to	5	153	1	g	3, 4, 5, 13, 18, 23, 25, 27, 29, 32, 33, 35, 37, 45, 65, 67, 69, 75, 77, 78, 79, 81, 82, 84, 87, 89, 94, 99, 100, 109, 114, 116, 118, 135, 144, 153, 155
32	29	1	yeah	3	162	1	M	2, 3, 9, 15, 19, 20, 21, 28, 33, 39, 42, 43, 49, 52, 53, 57, 58, 63, 73, 79, 98, 99, 111, 114, 124, 128, 130, 136, 141, 145, 150, 163
32	14	1	you	7	157	2	g	1, 3, 6, 7, 21, 37, 45, 49, 57, 59, 67, 71, 73, 79, 87, 89, 95, 106, 109, 113, 116, 118, 119, 121, 127, 139, 141, 144, 145, 149, 153, 157
27	17	1	and	35	143	1	g	13, 18, 23, 29, 35, 37, 39, 41, 45, 49, 59, 64, 73, 81, 82, 84, 94, 97, 100, 103, 105, 109, 118, 123, 139, 144, 155
26	13	1	a	4	156	2	g	1, 3, 4, 6, 7, 13, 33, 37, 59, 67, 73, 75, 76, 77, 79, 89, 94, 113, 119, 121, 127, 138, 139, 146, 151, 156
23	4	1	go	33	138	1	M	18, 23, 27, 33, 35, 45, 49, 62, 64, 67, 78, 82, 94, 100, 103, 105, 107, 109, 116, 118, 139, 144, 155
23	21	1	no	25	155	3	M	4, 6, 8, 25, 60, 69, 79, 80, 81, 93, 99, 101, 105, 115, 117, 120, 121, 122, 123, 138, 144, 152, 158
22	1	1	of	64	154	8	g	3, 13, 27, 35, 37, 45, 47, 49, 64, 65, 66, 69, 82, 84, 86, 94, 100, 109, 114, 116, 118, 156
22	8	1	okay	16	151	1	g	9, 16, 20, 21, 26, 36, 38, 40, 44, 46, 52, 54, 70, 85, 89, 110, 123, 134, 135, 139, 149, 159
19	12	1	down	62	145	5	g	11, 37, 45, 49, 57, 62, 67, 78, 81, 89, 91, 94, 102, 103, 105, 116, 139, 145, 155
16	14	1	like	156	124	15	g	33, 35, 37, 39, 49, 65, 69, 79, 81, 89, 91, 109, 139, 145, 149, 156
15	7	1	you're	18	134	1	g	11, 18, 33, 35, 37, 47, 87, 94, 109, 116, 118, 125, 135, 139, 144
14	5	1	have	6	145	2	g	1, 3, 6, 7, 57, 59, 71, 73, 79, 106, 113, 119, 121, 145
14	7	1	well	32	116	2	g	23, 31, 32, 62, 67, 76, 77, 81, 94, 99, 100, 116, 118, 138
14	14	1	your	76	103	7	g	11, 13, 21, 23, 29, 57, 73, 76, 81, 89, 103, 105, 109, 113
13	13	1	stone	100	73	9	g	59, 67, 73, 77, 79, 87, 95, 97, 99, 100, 103, 106, 131
13	2	1	then	27	138	1	M	18, 23, 27, 29, 39, 49, 100, 105, 109, 135, 144, 145, 155
12	8	1	below	84	130	4	g	1, 21, 39, 57, 84, 89, 109, 113, 114, 127, 129, 130
12	7	1	so	109	129	3	M	32, 82, 84, 109, 116, 118, 135, 148, 153, 154, 156, 160
12	9	1	that	116	95	4	g	63, 87, 89, 91, 116, 118, 123, 125, 127, 139, 153, 157
12	4	1	up	18	143	1	g	13, 18, 27, 64, 82, 84, 100, 109, 118, 125, 144, 155
11	4	1	going	37	137	1	M	18, 33, 35, 37, 45, 84, 87, 94, 109, 144, 154
10	1	1	i've	82	148	1	M	4, 63, 67, 76, 82, 117, 128, 138, 146, 151
9	3	1	above	73	109	2	g	47, 49, 66, 73, 79, 83, 137, 138, 155
9	7	1	it's	6	156	1	g	1, 6, 37, 66, 102, 109, 114, 135, 156
8	3	1	straight	62	132	3	g	13, 23, 43, 62, 89, 109, 139, 144
7	3	1	about	102	127	3	g	25, 57, 69, 102, 114, 144, 151
7	5	1	in	50	47	3	g	45, 47, 49, 50, 67, 87, 91
7	5	1	it	118	91	4	g	65, 89, 103, 109, 118, 129, 155
7	3	1	left	65	97	1	M	4, 65, 66, 69, 75, 77, 100
7	3	1	mine	116	138	3	g	1, 3, 21, 116, 118, 127, 138
7	1	1	page	64	97	3	g	13, 25, 27, 64, 91, 102, 109
7	7	1	uh-huh	61	136	2	M	12, 48, 61, 68, 74, 96, 147
7	1	1	you've	139	117	1	M	32, 47, 65, 78, 127, 139, 148
6	2	1	inches	62	127	2	g	25, 57, 62, 89, 114, 151
6	2	1	on	139	59	1	g	91, 118, 139, 142, 144, 149
5	2	1	as	37	116	1	g	23, 32, 37, 49, 138
5	2	1	at	116	148	3	g	13, 35, 89, 116, 160
5	3	1	from	116	73	3	g	67, 87, 91, 116, 139
5	5	1	hideout	128	40	4	g	89, 109, 113, 123, 128
5	1	1	just	6	154	1	g	3, 4, 6, 81, 156
5	3	1	my	81	128	1	M	4, 23, 81, 114, 131
5	5	1	noose	138	32	2	g	113, 137, 138, 139, 144
5	1	1	two	69	90	1	M	62, 69, 89, 114, 151
5	5	1	under	104	53	1	g	103, 104, 105, 106, 155
4	2	1	along	100	139	2	g	13, 23, 100, 151
4	4	1	but	144	114	3	g	31, 87, 89, 144
4	4	1	not	76	76	1	g	69, 76, 89, 144
4	2	1	rocks	84	28	3	g	57, 67, 69, 84
4	1	1	slightly	116	38	1	g	79, 94, 99, 116
3	3	1	again	29	127	1	M	18, 29, 144
3	1	1	come	89	55	1	g	35, 84, 89
3	1	1	directly	129	65	1	M	66, 129, 130
3	3	1	ehm	123	118	2	M	6, 102, 123
3	3	1	mmhmm	143	72	2	M	72, 104, 143
3	3	1	start	66	82	1	g	49, 66, 130
3	3	1	there	67	62	2	M	6, 10, 67
2	2	1	'cause	87	22	1	M	66, 87
2	2	1	all	78	32	1	g	47, 78
2	2	1	anything	145	140	1	M	6, 145
2	1	1	swamp	76	2	1	g	75, 76

