Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	the midpoint of the rift valley	11	g	35, 45
2	6	you don't have a stone creek	7	g	73, 79
2	5	if you know what i	105	g	37, 141
2	5	midpoint of the rift valley	11	g	35, 45
2	5	under your manned fort and	3	g	103, 105
2	5	you know what i mean	97	g	45, 141
6	4	do you have a	121	g	1, 3, 59, 113, 119, 121
3	4	have a stone creek	21	g	59, 73, 79
3	4	of the rift valley	15	g	35, 45, 49
3	4	you don't have a	73	g	7, 73, 79
2	4	above the rift valley	3	g	47, 49
2	4	below the diamond mine	21	g	1, 21
2	4	below your outlaws' hideout	25	g	89, 113
2	4	into the rift valley	11	g	39, 49
2	4	slightly to its right	21	g	79, 99
2	4	the rift valley you	5	g	45, 49
2	4	the sort of midpoint	9	g	37, 45
2	4	you want to go	23	g	45, 67
8	3	do you have	121	g	1, 3, 57, 59, 71, 113, 119, 121
7	3	the rift valley	35	g	33, 35, 39, 45, 47, 49, 67
4	3	a stone creek	21	g	59, 67, 73, 79
4	3	you don't have	139	g	7, 73, 79, 145
4	3	you want to	117	g	37, 45, 67, 153
4	3	you're going to	77	g	33, 35, 87, 109
3	3	of the page	97	g	13, 27, 109
3	3	the diamond mine	21	g	1, 3, 21
3	3	to its right	95	g	5, 79, 99
3	3	to the right	133	g	3, 23, 135
3	3	your outlaws' hideout	25	g	89, 109, 113
2	3	about four inches	33	g	25, 57
2	3	and you're going	3	g	35, 37
2	3	i've got a	85	g	67, 151
2	3	in the midpoint	5	g	45, 49
2	3	the left of	5	g	65, 69
2	3	the outlaws' hideout	15	g	109, 123
2	3	the saloon bar	7	g	149, 155
2	3	through the midpoint	21	g	37, 57
2	3	to its left	3	g	75, 77
2	3	to your right	17	g	13, 29
2	3	up towards the	97	g	13, 109
10	2	rift valley	61	g	7, 33, 35, 39, 45, 47, 49, 51, 57, 67
9	2	do you	121	g	1, 3, 45, 57, 59, 71, 113, 119, 121
8	2	of the	107	g	3, 13, 27, 35, 45, 49, 69, 109
7	2	and then	133	g	23, 29, 39, 49, 105, 109, 155
7	2	stone creek	45	g	59, 67, 73, 79, 87, 95, 103
7	2	the rift	35	g	33, 35, 39, 45, 47, 49, 67
7	2	to the	153	g	3, 23, 45, 69, 109, 135, 155
5	2	a stone	21	g	59, 67, 73, 77, 79
5	2	the page	97	g	13, 25, 27, 91, 109
5	2	to its	95	g	5, 75, 77, 79, 99
5	2	you don't	139	g	7, 73, 79, 87, 145
4	2	above the	91	g	47, 49, 79, 137
4	2	i've got	89	g	63, 67, 117, 151
4	2	through the	37	g	33, 37, 57, 69
4	2	to go	121	g	35, 45, 67, 155
4	2	white water	15	g	71, 73, 81, 85
4	2	you know	113	g	37, 45, 141, 149
3	2	and you	29	g	45, 49, 73
3	2	and you're	105	g	35, 37, 139
3	2	below your	57	g	57, 89, 113
3	2	go up	129	g	27, 109, 155
3	2	got a	85	g	67, 127, 151
3	2	i mean	97	g	45, 69, 141
3	2	into the	13	g	37, 39, 49
3	2	like a	57	g	33, 37, 89
3	2	like the	33	g	33, 49, 65
3	2	manned fort	5	g	101, 103, 105
3	2	right okay	51	g	85, 89, 135
3	2	right through	7	g	35, 37, 41
3	2	saloon bar	35	g	121, 149, 155
3	2	sort of	73	g	37, 45, 109
3	2	stone slabs	35	g	97, 99, 131
3	2	to your	69	g	13, 29, 81
3	2	you've got	81	g	47, 65, 127
3	2	your right	17	g	13, 23, 29
2	2	a a	75	g	3, 77
2	2	an inch	69	g	1, 69
2	2	be okay	103	g	21, 123
2	2	below it	21	g	109, 129
2	2	below that	39	g	89, 127
2	2	down to	9	g	81, 89
2	2	from the	21	g	67, 87
2	2	further down	13	g	91, 103
2	2	go go	51	g	105, 155
2	2	go straight	117	g	23, 139
2	2	got nothing	53	g	65, 117
2	2	is that	19	g	139, 157
2	2	it's like	73	g	37, 109
2	2	like on	11	g	139, 149
2	2	line down	79	g	11, 89
2	2	mean like	21	g	69, 89
2	2	mine you	107	g	21, 127
2	2	no well	19	g	81, 99
2	2	okay right	65	g	85, 149
2	2	right and	17	g	13, 29
2	2	right down	15	g	67, 81
2	2	right you	71	g	79, 149
2	2	round the	23	g	85, 107
2	2	so you're	27	g	109, 135
2	2	straight along	11	g	13, 23
2	2	straight down	51	g	89, 139
2	2	take it	15	g	89, 103
2	2	the line	61	g	49, 109
2	2	the manned	3	g	101, 103
2	2	the noose	3	g	137, 139
2	2	the rapids	7	g	79, 85
2	2	the the	77	g	3, 79
2	2	then go	5	g	23, 27
2	2	then you	97	g	49, 145
2	2	to be	51	g	37, 87
2	2	to like	31	g	35, 65
2	2	two inches	63	g	89, 151
2	2	under the	53	g	103, 155
2	2	up towards	97	g	13, 109
2	2	which is	59	g	23, 81
2	2	you got	33	g	95, 127
2	2	your line	71	g	11, 81
33	1	the	155	g	1, 3, 5, 13, 21, 23, 25, 27, 33, 35, 37, 39, 45, 47, 49, 57, 65, 67, 69, 79, 85, 87, 91, 101, 103, 107, 109, 123, 135, 137, 139, 149, 155
27	1	you	157	g	1, 3, 7, 21, 37, 45, 49, 57, 59, 67, 71, 73, 79, 87, 89, 95, 109, 113, 119, 121, 127, 139, 141, 145, 149, 153, 157
25	1	to	153	g	3, 5, 13, 23, 25, 27, 29, 33, 35, 37, 45, 65, 67, 69, 75, 77, 79, 81, 87, 89, 99, 109, 135, 153, 155
24	1	right	149	g	1, 3, 5, 13, 17, 23, 29, 35, 37, 41, 47, 67, 79, 81, 85, 89, 99, 103, 113, 125, 135, 137, 147, 149
19	1	a	151	g	1, 3, 7, 13, 33, 37, 59, 67, 73, 75, 77, 79, 89, 113, 119, 121, 127, 139, 151
19	1	and	143	g	13, 23, 29, 35, 37, 39, 41, 45, 49, 59, 73, 81, 97, 103, 105, 109, 123, 139, 155
19	1	yeah	161	g	3, 9, 15, 19, 21, 33, 39, 43, 49, 53, 57, 63, 73, 79, 99, 111, 141, 145, 163
