Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	6	about an inch and a half	52	123	1	g	45, 52, 167
2	2	6	from the left-hand side of the	181	66	1	M	116, 181
2	2	6	level with the top of the	114	74	1	g	41, 114
2	2	6	to the left-hand side of the	136	92	1	g	45, 136
5	1	5	the left-hand side of the	204	160	1	g	45, 116, 136, 181, 204
3	3	5	bottom left-hand corner of the	156	108	2	g	49, 87, 156
4	2	4	the top of the	114	151	2	g	23, 41, 114, 173
3	3	4	and you're going to	173	62	2	M	112, 152, 173
3	3	4	you're going to come	153	42	2	M	112, 152, 153
2	2	4	from where you are	136	10	1	g	127, 136
19	16	3	you're going to	112	199	9	g	3, 19, 23, 37, 45, 61, 75, 87, 93, 112, 115, 129, 152, 153, 165, 173, 179, 195, 201
10	10	3	to the left	62	175	2	g	15, 23, 62, 79, 103, 117, 142, 157, 179, 189
8	8	3	going to go	62	153	2	g	21, 37, 62, 75, 93, 115, 129, 173
5	5	3	and then back	184	182	4	g	3, 15, 69, 79, 184
5	2	3	corner of the	156	108	4	g	49, 87, 89, 109, 156
5	5	3	down to the	62	112	1	g	45, 62, 93, 123, 156
5	5	3	of the page	115	156	2	M	26, 112, 115, 117, 181
5	1	3	the top of	114	151	3	g	23, 41, 69, 114, 173
4	1	3	about an inch	52	147	2	g	21, 45, 52, 167
4	4	3	going to curve	22	193	1	g	3, 22, 87, 195
4	4	3	of the concealed	75	40	1	M	70, 75, 103, 109
3	3	3	along to the	142	122	2	g	21, 37, 142
3	3	3	at the bottom	146	98	2	g	49, 109, 146
3	3	3	oh right okay	90	128	1	g	59, 90, 186
3	3	3	the pebbled shore	184	46	2	g	139, 173, 184
3	3	3	up to the	136	114	2	g	23, 107, 136
3	3	3	you should be	41	150	1	M	36, 41, 185
3	3	3	you're about an	45	148	1	M	26, 45, 173
2	2	3	and then you	69	44	1	M	26, 69
2	2	3	and then you're	78	42	1	g	37, 78
2	2	3	curve round the	204	118	1	g	87, 204
2	2	3	going to keep	112	68	1	g	45, 112
2	2	3	right okay right	118	28	1	g	91, 118
2	2	3	until you're about	181	66	1	M	116, 181
25	8	2	to the	62	187	8	g	3, 15, 19, 21, 23, 37, 45, 61, 62, 65, 69, 75, 79, 87, 93, 103, 107, 117, 123, 136, 142, 156, 157, 179, 189
23	3	2	going to	22	199	4	g	3, 5, 19, 21, 22, 23, 37, 45, 61, 62, 75, 87, 93, 112, 115, 129, 152, 153, 165, 173, 179, 195, 201
22	2	2	of the	26	182	1	g	23, 26, 41, 45, 49, 70, 75, 87, 89, 103, 109, 112, 114, 115, 116, 117, 136, 146, 156, 173, 181, 204
22	17	2	right okay	38	184	1	g	19, 38, 40, 46, 59, 66, 76, 80, 83, 90, 91, 103, 105, 113, 118, 120, 148, 179, 186, 188, 195, 202
20	2	2	you're going	112	199	10	g	3, 19, 23, 37, 45, 61, 65, 75, 87, 93, 112, 115, 129, 152, 153, 165, 173, 179, 195, 201
13	5	2	and then	33	182	2	g	3, 15, 26, 33, 37, 52, 56, 69, 78, 79, 87, 159, 184
12	2	2	the left	69	175	2	g	15, 23, 62, 69, 79, 103, 115, 117, 142, 157, 179, 189
10	7	2	at the	43	144	1	M	36, 43, 44, 49, 96, 109, 127, 146, 167, 179
10	2	2	to go	104	164	2	g	21, 37, 62, 75, 93, 104, 115, 129, 173, 184
9	9	2	so you're	70	161	3	g	17, 19, 45, 70, 83, 129, 153, 161, 177
9	5	2	the concealed	70	56	2	g	57, 59, 70, 75, 87, 103, 107, 109, 112
8	8	2	got the	152	177	6	g	19, 57, 85, 91, 137, 139, 152, 195
8	3	2	you're about	26	165	1	g	17, 26, 43, 45, 116, 173, 177, 181
7	7	2	right so	74	161	1	g	41, 74, 83, 109, 129, 153, 201
7	2	2	the top	44	151	2	g	23, 41, 44, 69, 75, 114, 173
6	4	2	from the	26	181	1	g	21, 26, 45, 116, 181, 201
6	1	2	side of	78	160	1	g	45, 78, 116, 136, 181, 204
6	1	2	the page	115	156	3	M	26, 112, 114, 115, 117, 181
5	5	2	a straight	136	132	4	g	5, 19, 37, 115, 136
5	5	2	about a	178	169	1	g	33, 178, 181, 185, 201
5	5	2	go straight	52	109	2	g	21, 37, 52, 93, 129
5	5	2	in a	70	99	2	g	19, 37, 70, 115, 117
4	2	2	curve round	204	118	3	g	87, 195, 201, 204
4	4	2	of it	87	120	2	M	70, 78, 87, 189
4	1	2	oh right	100	128	1	g	59, 90, 100, 186
4	4	2	sort of	79	126	1	M	36, 79, 156, 161
4	1	2	the bottom	146	98	3	g	49, 87, 109, 146
4	2	2	until you're	114	133	1	g	49, 114, 116, 181
4	4	2	you've got	152	92	3	g	61, 99, 143, 152
3	1	2	and you're	173	62	2	M	112, 152, 173
3	3	2	go down	62	58	1	g	49, 62, 106
3	3	2	going down	74	103	1	g	65, 74, 167
3	1	2	okay right	118	34	2	g	85, 91, 118
3	3	2	right and	152	150	2	g	3, 69, 152
3	3	2	right ehm	100	120	1	g	85, 100, 204
3	1	2	then you're	78	56	2	g	23, 37, 78
3	1	2	with the	70	74	1	g	41, 70, 114
3	3	2	you're just	78	48	1	g	65, 78, 112
2	2	2	about three	116	114	1	g	3, 116
2	2	2	away from	165	140	1	M	26, 165
2	2	2	it's just	142	130	1	g	13, 142
2	2	2	just below	142	142	1	g	1, 142
2	2	2	just ehm	201	18	1	M	184, 201
2	2	2	on your	152	12	1	g	141, 152
2	1	2	round the	204	118	1	g	87, 204
2	2	2	the bay	156	28	1	g	129, 156
2	2	2	there and	201	18	1	M	184, 201
2	2	2	to your	56	12	1	g	45, 56
2	2	2	well you're	195	12	1	M	184, 195
2	2	2	you're at	114	66	1	g	49, 114
82	54	1	right	3	203	1	M	2, 3, 16, 18, 19, 21, 23, 24, 29, 31, 34, 37, 38, 40, 41, 44, 45, 46, 48, 50, 54, 56, 57, 59, 61, 64, 65, 66, 69, 72, 74, 75, 76, 79, 80, 82, 83, 84, 85, 87, 90, 91, 93, 94, 100, 102, 103, 105, 106, 109, 113, 115, 117, 118, 120, 121, 123, 129, 135, 137, 145, 148, 151, 152, 153, 155, 163, 165, 170, 172, 174, 177, 179, 186, 188, 192, 195, 200, 201, 202, 203, 204
67	15	1	the	10	204	2	g	1, 3, 10, 15, 19, 21, 23, 26, 29, 33, 36, 37, 39, 41, 43, 44, 45, 49, 57, 59, 61, 62, 63, 65, 69, 70, 75, 78, 79, 85, 87, 89, 91, 93, 96, 103, 105, 107, 109, 112, 114, 115, 116, 117, 123, 127, 129, 136, 137, 139, 142, 146, 152, 156, 157, 161, 165, 167, 173, 179, 181, 184, 189, 195, 197, 201, 204
44	21	1	okay	14	200	1	g	3, 14, 17, 19, 28, 33, 38, 39, 40, 46, 55, 59, 61, 63, 66, 68, 76, 78, 80, 83, 85, 90, 91, 103, 105, 108, 113, 115, 118, 120, 123, 131, 144, 148, 167, 173, 177, 179, 181, 186, 188, 193, 195, 202
41	5	1	to	22	199	6	g	3, 5, 15, 17, 19, 21, 22, 23, 37, 45, 56, 61, 62, 65, 69, 75, 79, 87, 93, 103, 104, 107, 112, 115, 117, 123, 129, 136, 142, 152, 153, 156, 157, 158, 165, 173, 179, 184, 189, 195, 201
35	30	1	you	26	193	4	g	3, 9, 11, 19, 26, 29, 33, 36, 41, 43, 49, 57, 61, 69, 83, 85, 87, 91, 101, 103, 104, 105, 114, 121, 125, 127, 133, 136, 137, 139, 145, 177, 181, 185, 195
33	6	1	you're	26	199	4	g	3, 17, 19, 23, 26, 37, 43, 45, 49, 61, 65, 70, 75, 78, 83, 87, 93, 112, 114, 115, 116, 129, 152, 153, 161, 165, 173, 177, 179, 181, 184, 195, 201
31	4	1	of	61	182	1	g	23, 26, 36, 41, 45, 49, 61, 69, 70, 75, 78, 79, 87, 89, 103, 109, 112, 114, 115, 116, 117, 136, 146, 156, 161, 173, 181, 185, 189, 197, 204
27	3	1	going	78	199	4	g	3, 5, 19, 21, 22, 23, 37, 45, 61, 62, 65, 74, 75, 78, 87, 93, 112, 115, 129, 152, 153, 165, 167, 173, 179, 195, 201
26	8	1	and	36	202	2	g	3, 15, 26, 33, 36, 37, 45, 52, 56, 69, 78, 79, 87, 107, 112, 129, 142, 152, 153, 159, 167, 173, 184, 197, 201, 204
26	26	1	uh-huh	92	199	12	g	1, 11, 13, 15, 23, 27, 29, 33, 35, 39, 67, 81, 92, 95, 101, 107, 119, 134, 145, 154, 169, 171, 185, 187, 191, 199
22	9	1	go	52	166	7	g	19, 21, 23, 33, 37, 39, 49, 52, 62, 69, 75, 93, 104, 105, 106, 107, 115, 121, 129, 171, 173, 184
22	11	1	so	22	199	4	g	3, 5, 17, 19, 22, 39, 41, 45, 49, 61, 70, 74, 83, 101, 109, 129, 136, 153, 161, 167, 177, 201
21	8	1	a	52	197	6	g	5, 13, 19, 33, 37, 45, 52, 70, 99, 101, 115, 117, 121, 136, 167, 173, 178, 181, 185, 189, 201
21	8	1	then	26	182	4	g	3, 15, 17, 23, 26, 33, 37, 52, 56, 62, 69, 78, 79, 83, 87, 107, 129, 133, 159, 177, 184
19	5	1	about	26	199	3	g	3, 17, 21, 26, 33, 41, 43, 45, 52, 114, 116, 121, 167, 173, 177, 178, 181, 185, 201
19	11	1	down	63	160	2	g	45, 49, 62, 63, 65, 74, 93, 106, 123, 125, 129, 153, 156, 159, 165, 167, 179, 184, 204
17	17	1	mmhmm	25	167	4	M	0, 4, 6, 22, 25, 51, 77, 110, 111, 116, 119, 124, 128, 138, 147, 149, 166
15	11	1	ehm	86	184	6	g	21, 41, 49, 59, 83, 85, 86, 100, 125, 142, 171, 176, 184, 201, 204
15	4	1	left	62	187	3	g	3, 15, 23, 62, 69, 79, 103, 115, 117, 142, 157, 159, 175, 179, 189
14	8	1	just	78	201	5	g	1, 9, 11, 13, 65, 78, 106, 107, 112, 114, 136, 142, 184, 201
13	4	1	got	19	188	1	M	8, 19, 57, 61, 85, 91, 99, 125, 137, 139, 143, 152, 195
13	6	1	straight	87	155	4	g	5, 19, 21, 37, 52, 87, 93, 114, 115, 125, 129, 136, 159
12	6	1	curve	22	202	3	g	3, 5, 13, 22, 61, 69, 87, 129, 153, 195, 201, 204
11	7	1	it	70	159	1	g	31, 70, 78, 87, 97, 117, 141, 165, 178, 185, 189
11	9	1	up	23	163	1	M	22, 23, 41, 52, 78, 107, 112, 114, 136, 152, 184
10	1	1	concealed	70	56	3	g	57, 59, 69, 70, 75, 87, 103, 107, 109, 112
10	2	1	from	125	181	1	g	21, 26, 45, 116, 125, 127, 136, 165, 181, 201
10	10	1	no	86	177	6	g	7, 9, 53, 71, 73, 75, 86, 89, 176, 183
10	6	1	oh	90	164	2	g	23, 59, 90, 97, 99, 100, 143, 145, 150, 186
10	10	1	what	10	199	2	g	3, 5, 10, 47, 61, 69, 87, 104, 165, 201
9	7	1	along	142	153	7	g	21, 37, 69, 75, 87, 115, 117, 142, 173
9	9	1	line	70	197	5	g	5, 19, 37, 45, 61, 70, 115, 136, 201
9	9	1	now	114	122	1	g	83, 114, 123, 136, 145, 161, 165, 177, 204
8	8	1	i	14	146	1	g	5, 14, 45, 47, 61, 117, 144, 150
8	8	1	not	8	181	1	g	5, 8, 43, 45, 53, 117, 165, 185
8	4	1	your	114	157	1	g	45, 56, 114, 141, 152, 185, 193, 201
7	1	1	an	125	153	1	g	21, 26, 45, 52, 125, 167, 173
7	5	1	bay	156	111	5	g	91, 93, 123, 125, 129, 156, 201
7	7	1	eh	30	188	2	g	17, 23, 30, 93, 167, 175, 204
7	7	1	i'm	45	157	2	M	22, 44, 45, 62, 74, 146, 178
7	2	1	in	70	111	3	g	19, 37, 43, 70, 115, 117, 129
7	1	1	side	152	160	1	g	45, 78, 116, 136, 152, 181, 204
7	5	1	where	136	103	2	g	83, 127, 136, 141, 145, 177, 185
6	6	1	above	178	156	5	g	23, 33, 59, 161, 173, 178
6	4	1	are	136	103	2	g	83, 127, 136, 145, 177, 185
6	1	1	back	184	182	5	g	3, 15, 69, 79, 107, 184
6	1	1	bottom	146	108	4	g	49, 87, 89, 109, 146, 156
