Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	the left-hand side of the	89	88	1	M	2, 89
4	2	3	side of the	75	88	2	M	2, 6, 75, 89
3	1	3	the left-hand side	33	88	1	M	2, 33, 89
2	2	3	the flat rocks	68	12	1	g	57, 68
2	2	3	the right-hand side	27	22	1	M	6, 27
2	2	3	under the fort	84	2	1	g	83, 84
7	3	2	of the	43	88	2	M	2, 6, 43, 68, 71, 75, 89
6	6	2	to the	61	83	2	M	2, 6, 61, 68, 69, 84
4	4	2	the diamond	9	16	1	M	2, 9, 15, 17
4	2	2	the fort	84	9	2	g	81, 83, 84, 89
4	1	2	the left-hand	43	88	1	M	2, 33, 43, 89
3	1	2	flat rocks	68	12	2	g	57, 65, 68
3	3	2	going up	58	43	1	g	23, 58, 65
3	3	2	straight down	8	62	1	g	7, 8, 68
3	1	2	under the	88	6	1	g	83, 84, 88
2	2	2	about halfway	88	8	1	g	81, 88
2	2	2	go down	84	82	1	g	3, 84
2	2	2	past that	58	2	1	g	57, 58
2	2	2	that's it	92	2	1	g	91, 92
2	2	2	to go	84	4	1	g	81, 84
32	32	1	right	6	89	1	g	1, 6, 11, 12, 16, 18, 21, 22, 23, 26, 28, 29, 33, 43, 46, 50, 52, 57, 61, 64, 65, 66, 69, 70, 72, 73, 75, 79, 81, 86, 87, 89
28	14	1	the	7	88	2	M	2, 6, 7, 9, 11, 15, 17, 23, 25, 27, 33, 39, 41, 43, 47, 49, 57, 61, 68, 69, 71, 73, 75, 81, 83, 84, 88, 89
18	18	1	you	16	87	2	g	3, 11, 16, 19, 23, 39, 41, 43, 47, 49, 57, 61, 65, 67, 77, 79, 87, 89
13	13	1	just	58	83	8	g	7, 11, 15, 17, 33, 43, 45, 57, 58, 65, 68, 85, 89
12	9	1	down	3	83	1	M	2, 3, 7, 8, 27, 33, 43, 45, 68, 75, 83, 84
12	6	1	to	11	88	2	M	2, 6, 11, 23, 49, 61, 67, 68, 69, 81, 84, 89
10	10	1	no	14	66	1	g	13, 14, 20, 21, 37, 41, 56, 59, 77, 78
10	10	1	okay	16	64	1	g	3, 16, 23, 24, 28, 30, 45, 54, 61, 66
9	7	1	about	88	86	8	g	3, 11, 45, 49, 61, 65, 71, 81, 88
9	2	1	of	23	88	2	M	2, 6, 23, 43, 55, 68, 71, 75, 89
8	2	1	side	7	88	2	M	2, 6, 7, 27, 33, 75, 81, 89
8	6	1	that	58	75	4	g	11, 15, 33, 57, 58, 79, 81, 85
8	5	1	up	58	79	3	g	11, 23, 49, 58, 61, 65, 67, 89
7	5	1	going	61	62	1	g	23, 58, 61, 65, 68, 83, 84
7	7	1	yeah	58	72	4	g	5, 23, 25, 53, 58, 74, 76
6	4	1	past	58	51	3	g	15, 17, 57, 58, 61, 65
5	1	1	fort	84	11	3	g	79, 81, 83, 84, 89
5	2	1	go	84	82	4	g	3, 9, 43, 81, 84
4	2	1	it	92	42	3	g	51, 89, 91, 92
4	4	1	so	68	19	1	g	67, 68, 84, 85
4	1	1	straight	17	62	1	g	7, 8, 17, 68
4	1	1	under	84	8	2	g	81, 83, 84, 88
3	3	1	ehm	61	78	1	M	2, 61, 79
3	3	1	on	16	71	1	g	11, 16, 81
3	1	1	that's	92	26	2	g	67, 91, 92
2	2	1	have	19	4	1	M	16, 19
2	2	1	there	49	34	1	M	16, 49
2	2	1	what	82	60	1	g	23, 82

