,Word,Count
0,",",2482
1,i,842
2,.,556
3,you,555
4,uh,453
5,and,436
6,it,429
7,the,427
8,that,404
9,know,391
10,a,345
11,to,322
12,'s,297
13,do,285
14,yeah,262
15,of,255
16,in,232
17,they,219
18,have,203
19,n't,201
20,but,194
21,well,175
22,think,165
23,-,142
24,like,139
25,we,133
26,is,127
27,huh,127
28,so,126
29,was,124
30,right,117
31,for,109
32,just,104
33,oh,89
34,be,88
35,with,75
36,if,74
37,or,73
38,not,73
39,there,71
40,are,70
41,'re,70
42,on,69
43,really,69
44,'m,68
45,about,68
46,my,68
47,what,66
48,would,65
49,um,63
50,get,58
51,them,56
52,people,54
53,mean,54
54,because,51
55,when,50
56,out,46
57,one,45
58,all,44
59,up,43
60,no,42
61,kind,42
62,had,41
63,at,40
64,good,40
65,then,40
66,now,39
67,see,38
68,can,35
69,okay,35
70,lot,35
71,this,33
72,go,33
73,going,31
74,too,30
75,he,29
76,things,28
77,she,27
78,some,27
79,more,26
80,from,26
81,year,25
82,got,24
83,here,23
84,something,23
85,how,22
86,our,21
87,time,21
88,much,20
89,'ve,20
90,been,20
91,did,20
92,two,20
93,guess,19
94,thing,19
95,yes,19
96,pay,19
97,nice,19
98,as,18
99,want,18
100,were,18
101,take,18
102,other,17
103,home,17
104,an,17
105,money,17
106,probably,16
107,where,16
108,make,15
109,sure,15
110,me,15
111,back,15
112,work,15
113,could,15
114,their,15
115,talking,14
116,care,14
117,put,14
118,even,14
119,has,14
120,years,13
121,school,13
122,dog,13
123,family,13
124,new,13
125,him,13
126,pretty,12
127,country,12
128,kids,12
129,house,12
130,little,12
131,stuff,12
132,bye,12
133,ca,12
134,your,11
135,way,11
136,true,10
137,state,10
138,four,10
139,cats,10
140,company,10
141,used,10
142,course,10
143,great,10
144,?,10
145,end,9
146,her,9
147,live,9
148,three,9
149,any,9
150,doing,9
151,anything,9
152,never,9
153,always,9
154,n,9
155,very,9
156,still,9
157,news,9
158,york,9
159,than,9
160,children,8
161,who,8
162,taxes,8
163,those,8
164,cat,8
165,read,8
166,car,8
167,into,8
168,day,8
169,use,8
170,big,8
171,own,8
172,jury,8
173,six,7
174,child,7
175,bad,7
176,feel,7
177,person,7
178,say,7
179,does,7
180,system,7
181,first,7
182,cook,7
183,down,7
184,place,7
185,said,7
186,went,7
187,last,6
188,off,6
189,give,6
190,job,6
191,c,6
192,seems,6
193,kid,6
194,room,6
195,hundred,6
196,by,6
197,whole,6
198,many,6
199,love,6
200,pet,6
201,fish,6
202,actually,6
203,benefits,6
204,different,6
205,same,6
206,long,6
207,music,6
208,crime,6
209,cans,6
210,t,6
211,remember,6
212,talk,6
213,cowboys,6
214,play,6
215,these,6
216,buy,6
217,eighty,6
218,public,6
219,college,6
220,bit,6
221,listen,6
222,enough,6
223,punishment,5
224,tax,5
225,eight,5
226,city,5
227,watch,5
228,around,5
229,every,5
230,start,5
231,summer,5
232,either,5
233,ten,5
234,football,5
235,before,5
236,fun,5
237,better,5
238,season,5
239,getting,5
240,dallas,5
241,dollars,5
242,real,5
243,texas,5
244,done,5
245,high,5
246,nursing,5
247,being,5
248,drug,4
249,once,4
250,windows,4
251,recycling,4
252,seven,4
253,gun,4
254,deterrent,4
255,area,4
256,tough,4
257,working,4
258,best,4
259,leave,4
260,penalty,4
261,weather,4
262,also,4
263,places,4
264,sports,4
265,should,4
266,'ll,4
267,through,4
268,crimes,4
269,health,4
270,paying,4
271,triangle,4
272,cars,4
273,interesting,4
274,bedrooms,4
275,friends,4
276,maybe,4
277,milk,4
278,dogs,4
279,which,4
280,whatever,4
281,over,4
282,heard,4
283,am,4
284,applied,4
285,though,4
286,pennsylvania,4
287,while,4
288,food,4
289,percentage,3
290,liked,3
291,hi,3
292,list,3
293,plea,3
294,wonderful,3
295,salad,3
296,help,3
297,arby,3
298,october,3
299,american,3
300,countries,3
301,bags,3
302,thousand,3
303,played,3
304,air,3
305,homes,3
306,suzuki,3
307,rain,3
308,thanks,3
309,cold,3
310,coming,3
311,look,3
312,government,3
313,problems,3
314,spaghetti,3
315,garden,3
316,having,3
317,both,3
318,bought,3
319,perfect,3
320,radio,3
321,married,3
322,topic,3
323,power,3
324,easy,3
325,come,3
326,raised,3
327,rome,3
328,golden,3
329,related,3
330,r,3
331,twelve,3
332,flowers,3
333,movie,3
334,everybody,3
335,favorite,3
336,consider,3
337,week,3
338,times,3
339,part,3
340,beautiful,3
341,far,3
342,credit,3
343,war,3
344,aluminum,3
345,paper,3
346,five,3
347,income,3
348,supposed,3
349,small,3
350,difference,3
351,death,3
352,winter,3
353,half,3
354,started,3
355,stick,3
356,shift,3
357,solution,3
358,life,3
359,cornstarch,3
360,ride,3
361,old,3
362,moved,3
363,walk,3
364,refrigerator,3
365,lower,3
366,grew,3
367,tickets,3
368,problem,3
369,camping,3
370,oldest,3
371,will,3
372,everything,3
373,party,3
374,m,3
375,baseball,3
376,gets,3
377,vote,3
378,hand,3
379,needs,3
380,find,3
381,wal,3
382,sales,3
383,certain,3
384,states,3
385,random,3
386,band,3
387,red,3
388,almost,3
389,mart,3
390,simply,3
391,swimming,3
392,believe,3
393,sort,2
394,computer,2
395,mail,2
396,again,2
397,enjoyed,2
398,county,2
399,lived,2
400,thirty,2
401,north,2
402,hunting,2
403,fifteen,2
404,miles,2
405,boy,2
406,dye,2
407,social,2
408,farm,2
409,smith,2
410,need,2
411,somebody,2
412,idea,2
413,plano,2
414,s,2
415,cheese,2
416,dress,2
417,depends,2
418,sometimes,2
419,cause,2
420,golf,2
421,cart,2
422,mound,2
423,revenue,2
424,businesses,2
425,education,2
426,saucepan,2
427,fondue,2
428,shooting,2
429,wanted,2
430,fan,2
431,rice,2
432,service,2
433,microwave,2
434,insurance,2
435,'d,2
436,nancy,2
437,guilty,2
438,less,2
439,appeal,2
440,anyway,2
441,reason,2
442,freedom,2
443,speech,2
444,rooms,2
445,typical,2
446,community,2
447,important,2
448,using,2
449,together,2
450,horses,2
451,wisconsin,2
452,story,2
453,reunion,2
454,close,2
455,effort,2
456,hard,2
457,river,2
458,england,2
459,spot,2
460,canada,2
461,salary,2
462,point,2
463,forced,2
464,garage,2
465,world,2
466,personally,2
467,injection,2
468,name,2
469,seasons,2
470,elway,2
471,killed,2
472,johnny,2
473,hot,2
474,spend,2
475,most,2
476,parents,2
477,smog,2
478,wordstar,2
479,learned,2
480,chicken,2
481,eat,2
482,afford,2
