Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	, uh , i	56	30	2	B	27, 29, 56
3	3	4	so , uh ,	68	40	2	B	29, 33, 68
2	2	4	, but i think	80	46	1	B	35, 80
2	2	4	, uh , if	68	38	1	B	31, 68
14	9	3	, uh ,	18	67	2	B	13, 15, 18, 21, 24, 27, 29, 31, 33, 45, 55, 56, 68, 79
3	1	3	, but i	70	46	1	B	35, 70, 80
2	2	3	, how old	14	4	1	B	11, 14
2	2	3	, i do	52	2	1	B	51, 52
2	2	3	, i just	18	2	1	B	17, 18
2	2	3	, i know	56	38	1	B	19, 56
2	2	3	, i mean	30	2	1	B	29, 30
2	2	3	, i think	28	2	1	B	27, 28
2	2	3	could do that	75	8	1	M	68, 75
2	2	3	happens , i'll	32	2	1	B	31, 32
2	2	3	i don't know	76	62	1	B	15, 76
2	2	3	i know ,	22	4	1	B	19, 22
2	2	3	i know .	56	54	1	B	3, 56
2	2	3	i think you	39	12	1	M	28, 39
2	2	3	know , it's	29	8	1	M	22, 29
15	2	2	, uh	18	67	2	B	13, 15, 18, 21, 24, 27, 29, 31, 33, 35, 45, 55, 56, 68, 79
14	2	2	uh ,	18	67	2	B	13, 15, 18, 21, 24, 27, 29, 31, 33, 45, 55, 56, 68, 79
11	2	2	, i	18	42	2	B	15, 17, 18, 19, 27, 28, 29, 30, 51, 52, 56
7	6	2	, it's	4	77	1	B	3, 4, 21, 22, 29, 61, 79
6	2	2	i know	35	54	2	B	3, 19, 22, 35, 55, 56
6	1	2	i think	27	79	1	M	2, 27, 28, 35, 39, 80
6	3	2	know ,	22	58	2	B	19, 21, 22, 29, 31, 76
6	6	2	well ,	19	64	1	M	14, 19, 28, 60, 70, 77
5	2	2	, but	35	47	1	M	34, 35, 70, 76, 80
5	3	2	i don't	36	62	1	B	15, 36, 38, 70, 76
5	2	2	so ,	68	52	4	B	17, 23, 29, 33, 68
5	5	2	you know	44	30	4	B	15, 21, 29, 31, 44
4	2	2	, if	31	41	1	M	28, 31, 53, 68
4	4	2	, they	46	28	3	B	19, 35, 41, 46
4	2	2	but i	70	46	2	B	35, 37, 70, 80
4	4	2	of them	26	17	2	B	15, 19, 26, 31
4	4	2	them .	42	25	2	B	19, 41, 42, 43
4	2	2	think you	39	43	2	M	28, 36, 39, 70
4	4	2	yeah ,	11	24	1	M	4, 11, 12, 27
4	4	2	yeah .	26	59	1	B	9, 26, 50, 67
3	3	2	, and	65	34	1	M	42, 65, 75
3	3	2	a little	79	52	2	M	28, 34, 79
3	1	2	don't know	76	62	2	B	15, 37, 76
3	3	2	have to	64	30	2	B	35, 39, 64
3	3	2	i ,	18	3	1	B	17, 18, 19
3	1	2	i just	37	21	1	B	17, 18, 37
3	3	2	in the	46	15	1	B	41, 46, 55
3	3	2	nursing homes	48	39	1	B	17, 48, 55
3	3	2	sure .	61	27	1	M	50, 61, 76
3	3	2	that ,	36	55	1	B	21, 36, 75
3	3	2	there .	72	61	1	B	15, 72, 75
3	3	2	you can	37	10	2	M	28, 36, 37
2	2	2	don't have	44	24	1	B	21, 44
2	2	2	go .	46	26	1	B	21, 46
2	2	2	home ,	42	2	1	B	41, 42
2	2	2	homes .	48	14	1	B	35, 48
2	2	2	if they	53	8	1	M	46, 53
2	2	2	many people	44	4	1	B	41, 44
2	2	2	oh .	63	50	1	M	14, 63
2	2	2	parents are	54	28	1	B	27, 54
2	2	2	say that	45	10	1	M	36, 45
2	2	2	to do	76	48	1	B	29, 76
2	2	2	to drop	42	4	1	B	39, 42
2	2	2	to talk	38	4	1	B	35, 38
2	2	2	too .	51	48	1	M	4, 51
2	2	2	we could	76	2	1	B	75, 76
2	2	2	you just	42	4	1	B	39, 42
26	6	1	i	18	79	1	M	2, 3, 15, 17, 18, 19, 22, 27, 28, 29, 30, 31, 35, 36, 37, 38, 39, 51, 52, 55, 56, 66, 70, 75, 76, 80
18	9	1	you	15	69	1	M	14, 15, 20, 21, 28, 29, 31, 36, 37, 39, 40, 42, 44, 56, 68, 70, 79, 82
16	1	1	uh	13	70	1	M	10, 13, 15, 18, 21, 24, 27, 29, 31, 33, 35, 45, 55, 56, 68, 79
15	13	1	a	21	84	2	M	0, 18, 21, 26, 28, 34, 35, 37, 39, 65, 74, 76, 79, 81, 83
14	12	1	and	42	70	7	B	13, 17, 19, 21, 29, 35, 41, 42, 45, 46, 65, 75, 79, 82
14	1	1	know	22	74	5	B	3, 15, 17, 19, 21, 22, 29, 31, 35, 37, 44, 55, 56, 76
13	10	1	the	13	63	1	M	2, 13, 19, 27, 30, 35, 41, 42, 46, 54, 55, 58, 64
13	8	1	to	38	65	5	B	15, 21, 27, 29, 35, 38, 39, 42, 43, 45, 64, 76, 79
12	12	1	i'm	61	77	8	M	0, 16, 18, 26, 30, 34, 36, 50, 61, 63, 70, 76
12	7	1	so	22	52	2	B	17, 21, 22, 23, 29, 33, 41, 53, 55, 57, 63, 68
12	8	1	that	36	59	6	B	17, 19, 21, 29, 31, 35, 36, 45, 63, 65, 68, 75
11	5	1	do	18	64	2	B	13, 15, 18, 29, 40, 44, 51, 52, 68, 75, 76
9	3	1	but	34	66	2	B	15, 27, 34, 35, 37, 50, 70, 76, 80
9	1	1	don't	68	62	2	B	15, 21, 36, 37, 38, 44, 68, 70, 76
9	2	1	it's	8	77	1	B	3, 4, 8, 21, 22, 29, 61, 65, 79
9	5	1	of	34	51	2	B	15, 19, 26, 31, 34, 35, 45, 58, 65
9	1	1	think	38	79	1	M	2, 27, 28, 35, 36, 38, 39, 70, 80
9	1	1	yeah	78	75	1	M	4, 9, 11, 12, 26, 27, 50, 67, 78
8	5	1	have	38	63	2	B	21, 35, 38, 39, 44, 64, 81, 83
8	4	1	if	28	54	1	B	15, 28, 31, 32, 46, 53, 66, 68
8	1	1	them	53	39	2	B	15, 19, 26, 31, 41, 42, 43, 53
8	6	1	they	46	54	5	B	19, 21, 35, 41, 43, 46, 53, 72
8	2	1	well	38	67	1	M	14, 19, 28, 38, 60, 70, 77, 80
7	2	1	just	19	26	1	B	17, 18, 19, 29, 37, 39, 42
6	4	1	are	27	59	2	M	14, 20, 27, 46, 54, 72
6	4	1	in	46	37	4	B	19, 31, 39, 41, 46, 55
6	6	1	it	28	50	1	B	27, 28, 35, 55, 65, 76
6	4	1	oh	14	61	1	B	3, 14, 29, 51, 61, 63
6	3	1	sure	50	58	1	B	19, 50, 61, 63, 70, 76
6	6	1	what	15	65	1	M	6, 15, 40, 55, 66, 70
5	2	1	could	68	58	2	B	19, 53, 68, 75, 76
5	5	1	for	19	34	1	M	4, 19, 29, 34, 37
5	3	1	go	46	55	3	B	21, 37, 43, 46, 75
5	5	1	good	79	24	2	M	60, 64, 79, 81, 83
5	3	1	how	35	34	1	B	11, 14, 35, 37, 44
5	5	1	one	30	51	2	B	15, 27, 30, 31, 65
4	4	1	about	17	54	1	M	2, 17, 35, 55
4	1	1	can	38	11	2	M	28, 36, 37, 38
4	4	1	from	29	60	1	M	20, 29, 75, 79
4	4	1	he	58	70	2	B	13, 27, 58, 82
4	2	1	many	44	29	2	B	17, 41, 44, 45
4	4	1	or	54	34	2	B	31, 53, 54, 64
4	3	1	people	44	24	3	B	21, 35, 41, 44
4	4	1	really	36	35	2	B	21, 35, 36, 55
4	4	1	then	68	61	2	B	15, 35, 68, 75
4	2	1	too	17	77	1	M	4, 17, 51, 80
4	4	1	when	54	34	3	B	21, 37, 41, 54
3	1	1	happens	32	18	2	B	15, 31, 32
3	3	1	he's	29	33	1	M	2, 29, 34
3	2	1	i'll	32	18	2	B	15, 31, 32
3	3	1	me	31	31	1	M	4, 31, 34
3	1	1	mean	40	12	1	B	29, 30, 40
3	3	1	my	80	68	2	B	13, 27, 80
3	1	1	old	29	19	1	B	11, 14, 29
3	1	1	say	45	10	2	M	36, 38, 45
3	3	1	something	36	22	2	B	15, 31, 36
3	3	1	they're	24	11	1	B	19, 24, 29
2	2	1	anything	32	6	1	B	27, 32
2	2	1	care	64	46	1	B	19, 64
2	2	1	covered	80	2	1	B	79, 80
2	2	1	father	74	62	1	B	13, 74
2	2	1	find	42	8	1	B	35, 42
2	2	1	get	76	22	1	B	55, 76
2	2	1	governor	58	4	1	B	55, 58
2	2	1	missouri	20	2	1	B	19, 20
2	2	1	real	54	2	1	B	53, 54
2	2	1	she	62	52	1	B	11, 62
2	2	1	she's	55	44	1	M	12, 55

