ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
2064_txt-base_DialoGPT-speaker_B_M_tsv	107.0	1343.0	132.0	0.09828741623231571	0.43186895011169024	0.24363636363636362	1.3180241569097673	1.5748175182481752	4.0
2072_txt-base_DialoGPT-speaker_B_M_tsv	85.0	795.0	97.0	0.1220125786163522	0.410062893081761	0.2785388127853881	1.550243613259898	1.6758620689655173	5.0
2107_txt-base_DialoGPT-speaker_B_M_tsv	173.0	1795.0	187.0	0.10417827298050139	0.445125348189415	0.2691292875989446	1.2996813929691067	1.4742138364779873	4.0
2120_txt-base_DialoGPT-speaker_B_M_tsv	14.0	145.0	15.0	0.10344827586206896	0.22758620689655173	0.2222222222222222	1.3134742745099715	1.5483870967741935	4.0
2149_txt-base_DialoGPT-speaker_B_M_tsv	125.0	1458.0	167.0	0.11454046639231824	0.3737997256515775	0.29411764705882354	1.489475235905192	1.6260296540362438	4.0
2157_txt-base_DialoGPT-speaker_B_M_tsv	82.0	803.0	94.0	0.11706102117061021	0.29638854296388545	0.2846153846153846	1.0400969655947196	1.3344709897610922	3.0
2187_txt-base_DialoGPT-speaker_B_M_tsv	110.0	899.0	103.0	0.11457174638487208	0.36373748609566187	0.3034188034188034	1.1319360520081396	1.3941018766756033	3.0
2220_txt-base_DialoGPT-speaker_B_M_tsv	119.0	1735.0	154.0	0.08876080691642652	0.4478386167146974	0.2485207100591716	1.378325126567912	1.5384615384615385	4.0
2231_txt-base_DialoGPT-speaker_B_M_tsv	96.0	1528.0	132.0	0.08638743455497382	0.3782722513089005	0.18888888888888888	1.3365117508509023	1.5183752417794971	4.0
2247_txt-base_DialoGPT-speaker_B_M_tsv	57.0	872.0	79.0	0.09059633027522936	0.3555045871559633	0.1806020066889632	1.2149079919549381	1.4310344827586208	5.0
2263_txt-base_DialoGPT-speaker_B_M_tsv	106.0	968.0	112.0	0.11570247933884298	0.4142561983471074	0.2976190476190476	1.1615649077169752	1.4046511627906977	4.0
2264_txt-base_DialoGPT-speaker_B_M_tsv	58.0	599.0	64.0	0.10684474123539232	0.33889816360601	0.22926829268292684	1.0459098224636905	1.3615023474178405	3.0
2279_txt-base_DialoGPT-speaker_B_M_tsv	136.0	2163.0	216.0	0.09986130374479889	0.4895977808599168	0.306282722513089	1.4869682516306377	1.6043956043956045	5.0
2287_txt-base_DialoGPT-speaker_B_M_tsv	97.0	1608.0	166.0	0.10323383084577115	0.47201492537313433	0.2417910447761194	1.663969725748075	1.7479935794542536	6.0
2296_txt-base_DialoGPT-speaker_B_M_tsv	45.0	564.0	49.0	0.08687943262411348	0.23049645390070922	0.19607843137254902	0.9618200428237149	1.2847682119205297	3.0
2314_txt-base_DialoGPT-speaker_B_M_tsv	79.0	890.0	88.0	0.09887640449438202	0.3	0.2572614107883817	1.0226757126151795	1.3176470588235294	3.0
2349_txt-base_DialoGPT-speaker_B_M_tsv	86.0	1089.0	131.0	0.12029384756657484	0.4003673094582185	0.30120481927710846	1.2467979285196074	1.4545454545454546	4.0
2353_txt-base_DialoGPT-speaker_B_M_tsv	119.0	1308.0	167.0	0.12767584097859327	0.44801223241590216	0.3150684931506849	1.4525023197768523	1.585197934595525	5.0
2427_txt-base_DialoGPT-speaker_B_M_tsv	252.0	2619.0	293.0	0.11187476135929744	0.4948453608247423	0.28888888888888886	1.5140935184246929	1.63003355704698	5.0
