,response,context,context/0,context/1,context/2,context/3
0,"That's the only way I could really,",Yeah.,"I don't know, there's, there's big bins out there, I don't know if they ever get I, I really don't know what the details are. There should be someplace where you could call and find out. As a matter of fact, I'm pretty sure there's a place you can call and find out the closest, you know, thing to you, but, I think there should be some kind of curbside service.","The recycling program here is just terrible. I mean it's hard to find places to go. I mean, Kroger does a couple things. They, I don't think they, do they do newspapers?","So what do you think about, uh, recycling programs in Atlanta, Julie?","I don't believe that we're ,"
1,"The one in Florida is so cool because they pick up everything. They pick up newspapers and, uh, you know, milk jugs and aluminum and tin cans, you know, like soup comes in and stuff.","That's the only way I could really,",Yeah.,"I don't know, there's, there's big bins out there, I don't know if they ever get I, I really don't know what the details are. There should be someplace where you could call and find out. As a matter of fact, I'm pretty sure there's a place you can call and find out the closest, you know, thing to you, but, I think there should be some kind of curbside service.","The recycling program here is just terrible. I mean it's hard to find places to go. I mean, Kroger does a couple things. They, I don't think they, do they do newspapers?","So what do you think about, uh, recycling programs in Atlanta, Julie?"
2,Uh-huh.,"The one in Florida is so cool because they pick up everything. They pick up newspapers and, uh, you know, milk jugs and aluminum and tin cans, you know, like soup comes in and stuff.","That's the only way I could really,",Yeah.,"I don't know, there's, there's big bins out there, I don't know if they ever get I, I really don't know what the details are. There should be someplace where you could call and find out. As a matter of fact, I'm pretty sure there's a place you can call and find out the closest, you know, thing to you, but, I think there should be some kind of curbside service.","The recycling program here is just terrible. I mean it's hard to find places to go. I mean, Kroger does a couple things. They, I don't think they, do they do newspapers?"
3,They pick up everything.,Uh-huh.,"The one in Florida is so cool because they pick up everything. They pick up newspapers and, uh, you know, milk jugs and aluminum and tin cans, you know, like soup comes in and stuff.","That's the only way I could really,",Yeah.,"I don't know, there's, there's big bins out there, I don't know if they ever get I, I really don't know what the details are. There should be someplace where you could call and find out. As a matter of fact, I'm pretty sure there's a place you can call and find out the closest, you know, thing to you, but, I think there should be some kind of curbside service."
4,"During the summers, like the, around where I live the, uh, homeless people I mean, they all have like shopping carts and stuff",They pick up everything.,Uh-huh.,"The one in Florida is so cool because they pick up everything. They pick up newspapers and, uh, you know, milk jugs and aluminum and tin cans, you know, like soup comes in and stuff.","That's the only way I could really,",Yeah.
5,Uh-huh.,"During the summers, like the, around where I live the, uh, homeless people I mean, they all have like shopping carts and stuff",They pick up everything.,Uh-huh.,"The one in Florida is so cool because they pick up everything. They pick up newspapers and, uh, you know, milk jugs and aluminum and tin cans, you know, like soup comes in and stuff.","That's the only way I could really,"
6,"and they're go around and collect cans and aluminum and stuff,",Uh-huh.,"During the summers, like the, around where I live the, uh, homeless people I mean, they all have like shopping carts and stuff",They pick up everything.,Uh-huh.,"The one in Florida is so cool because they pick up everything. They pick up newspapers and, uh, you know, milk jugs and aluminum and tin cans, you know, like soup comes in and stuff."
7,Uh-huh.,"and they're go around and collect cans and aluminum and stuff,",Uh-huh.,"During the summers, like the, around where I live the, uh, homeless people I mean, they all have like shopping carts and stuff",They pick up everything.,Uh-huh.
8,and so we used to just save them up and then they'd come around and we'd give them to them.,Uh-huh.,"and they're go around and collect cans and aluminum and stuff,",Uh-huh.,"During the summers, like the, around where I live the, uh, homeless people I mean, they all have like shopping carts and stuff",They pick up everything.
9,Uh-huh.,and so we used to just save them up and then they'd come around and we'd give them to them.,Uh-huh.,"and they're go around and collect cans and aluminum and stuff,",Uh-huh.,"During the summers, like the, around where I live the, uh, homeless people I mean, they all have like shopping carts and stuff"
10,"But, when, during the winter time I think they, they move south or something",Uh-huh.,and so we used to just save them up and then they'd come around and we'd give them to them.,Uh-huh.,"and they're go around and collect cans and aluminum and stuff,",Uh-huh.
11,Yeah,"But, when, during the winter time I think they, they move south or something",Uh-huh.,and so we used to just save them up and then they'd come around and we'd give them to them.,Uh-huh.,"and they're go around and collect cans and aluminum and stuff,"
12,"so, I don't do that anymore. And the, the recycling at Georgia Tech, like that, uh, outside the, uh, student center they never empty those things.",Yeah,"But, when, during the winter time I think they, they move south or something",Uh-huh.,and so we used to just save them up and then they'd come around and we'd give them to them.,Uh-huh.
13,"Uh-huh. I know it, I know it.","so, I don't do that anymore. And the, the recycling at Georgia Tech, like that, uh, outside the, uh, student center they never empty those things.",Yeah,"But, when, during the winter time I think they, they move south or something",Uh-huh.,and so we used to just save them up and then they'd come around and we'd give them to them.
14,They just overflow.,"Uh-huh. I know it, I know it.","so, I don't do that anymore. And the, the recycling at Georgia Tech, like that, uh, outside the, uh, student center they never empty those things.",Yeah,"But, when, during the winter time I think they, they move south or something",Uh-huh.
