,response,context,context/0,context/1,context/2,context/3
0,"The area I work in, it, it primarily have maybe a hundred people or so.",Uh-huh.,"And, on a, a scale, I guess it's still considered small. It just have a lot of different laboratories.",Uh-huh.,"Uh, I work for Georgia Tech. Yes sir. I work for the research facility. Uh, and it's, it's kind of small in a sense but it, it does have, about, uh, I guess, two thousand civil employees.",what sort of company do you work for? Do you work for a big or a little place?
1,Uh-huh.,"The area I work in, it, it primarily have maybe a hundred people or so.",Uh-huh.,"And, on a, a scale, I guess it's still considered small. It just have a lot of different laboratories.",Uh-huh.,"Uh, I work for Georgia Tech. Yes sir. I work for the research facility. Uh, and it's, it's kind of small in a sense but it, it does have, about, uh, I guess, two thousand civil employees."
2,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small.",Uh-huh.,"The area I work in, it, it primarily have maybe a hundred people or so.",Uh-huh.,"And, on a, a scale, I guess it's still considered small. It just have a lot of different laboratories.",Uh-huh.
3,Uh-huh.,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small.",Uh-huh.,"The area I work in, it, it primarily have maybe a hundred people or so.",Uh-huh.,"And, on a, a scale, I guess it's still considered small. It just have a lot of different laboratories."
4,What about yourself?,Uh-huh.,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small.",Uh-huh.,"The area I work in, it, it primarily have maybe a hundred people or so.",Uh-huh.
5,"Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory.",What about yourself?,Uh-huh.,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small.",Uh-huh.,"The area I work in, it, it primarily have maybe a hundred people or so."
6,"Oh, okay.","Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory.",What about yourself?,Uh-huh.,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small.",Uh-huh.
7,"Uh, yeah. We actually do some work with some people down at Georgia Tech.","Oh, okay.","Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory.",What about yourself?,Uh-huh.,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small."
8,"Oh, okay. I see.","Uh, yeah. We actually do some work with some people down at Georgia Tech.","Oh, okay.","Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory.",What about yourself?,Uh-huh.
9,"Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution.","Oh, okay. I see.","Uh, yeah. We actually do some work with some people down at Georgia Tech.","Oh, okay.","Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory.",What about yourself?
10,"Oh, okay. Right. Uh,","Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution.","Oh, okay. I see.","Uh, yeah. We actually do some work with some people down at Georgia Tech.","Oh, okay.","Huh. Well, I, I work for, uh, actually probably similar kind of place. I work for, uh, Lincoln Laboratory."
11,"Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that.","Oh, okay. Right. Uh,","Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution.","Oh, okay. I see.","Uh, yeah. We actually do some work with some people down at Georgia Tech.","Oh, okay."
12,Uh-huh. Right.,"Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that.","Oh, okay. Right. Uh,","Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution.","Oh, okay. I see.","Uh, yeah. We actually do some work with some people down at Georgia Tech."
13,"I don't know. What are your, uh, what sorts of things would you consider important?",Uh-huh. Right.,"Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that.","Oh, okay. Right. Uh,","Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution.","Oh, okay. I see."
14,Well those and probably the security aspect of it.,"I don't know. What are your, uh, what sorts of things would you consider important?",Uh-huh. Right.,"Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that.","Oh, okay. Right. Uh,","Uh, and, uh, so we're, we're part, we're actually part of M I T. So it's very much the same kind of place and, uh  the technical institution."
15,Uh-huh.,Well those and probably the security aspect of it.,"I don't know. What are your, uh, what sorts of things would you consider important?",Uh-huh. Right.,"Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that.","Oh, okay. Right. Uh,"
16,"Because a lot of time nowadays, even though you're working, uh, you're treated, and it may not be true in every place. In a lot of cases I think you're treated more like a number instead of a, a person.",Uh-huh.,Well those and probably the security aspect of it.,"I don't know. What are your, uh, what sorts of things would you consider important?",Uh-huh. Right.,"Uh, while I was sitting here waiting while they tried to find somebody for me to talk to, trying to think of what, uh, uh, what things were important, uh, besides salary and a, and a job. I guess, uh, list I had scribbled down was the people you worked with and maybe the, uh, the challenge of the work and, uh the working conditions, things like that."
17,Uh-huh.,"Because a lot of time nowadays, even though you're working, uh, you're treated, and it may not be true in every place. In a lot of cases I think you're treated more like a number instead of a, a person.",Uh-huh.,Well those and probably the security aspect of it.,"I don't know. What are your, uh, what sorts of things would you consider important?",Uh-huh. Right.
18,"Because when it come down to layoff, they don't really consider people and, and, you know, their well being as far as, you know, how they going, their next dollar going to come in. How they going to pay their bills. They just lay them off.",Uh-huh.,"Because a lot of time nowadays, even though you're working, uh, you're treated, and it may not be true in every place. In a lot of cases I think you're treated more like a number instead of a, a person.",Uh-huh.,Well those and probably the security aspect of it.,"I don't know. What are your, uh, what sorts of things would you consider important?"
19,Yeah.,"Because when it come down to layoff, they don't really consider people and, and, you know, their well being as far as, you know, how they going, their next dollar going to come in. How they going to pay their bills. They just lay them off.",Uh-huh.,"Because a lot of time nowadays, even though you're working, uh, you're treated, and it may not be true in every place. In a lot of cases I think you're treated more like a number instead of a, a person.",Uh-huh.,Well those and probably the security aspect of it.
20,"And I was reading this book one time about this guy that had, uh, I think the company still exists. What they use to do is, they used to cut the number of hours for everybody as opposed to just laying people off you know.",Yeah.,"Because when it come down to layoff, they don't really consider people and, and, you know, their well being as far as, you know, how they going, their next dollar going to come in. How they going to pay their bills. They just lay them off.",Uh-huh.,"Because a lot of time nowadays, even though you're working, uh, you're treated, and it may not be true in every place. In a lot of cases I think you're treated more like a number instead of a, a person.",Uh-huh.
21,Uh-huh.,"And I was reading this book one time about this guy that had, uh, I think the company still exists. What they use to do is, they used to cut the number of hours for everybody as opposed to just laying people off you know.",Yeah.,"Because when it come down to layoff, they don't really consider people and, and, you know, their well being as far as, you know, how they going, their next dollar going to come in. How they going to pay their bills. They just lay them off.",Uh-huh.,"Because a lot of time nowadays, even though you're working, uh, you're treated, and it may not be true in every place. In a lot of cases I think you're treated more like a number instead of a, a person."
22,"That way that, you know, one person wouldn't get one big blunt blow at one time.",Uh-huh.,"And I was reading this book one time about this guy that had, uh, I think the company still exists. What they use to do is, they used to cut the number of hours for everybody as opposed to just laying people off you know.",Yeah.,"Because when it come down to layoff, they don't really consider people and, and, you know, their well being as far as, you know, how they going, their next dollar going to come in. How they going to pay their bills. They just lay them off.",Uh-huh.
23,Uh-huh.,"That way that, you know, one person wouldn't get one big blunt blow at one time.",Uh-huh.,"And I was reading this book one time about this guy that had, uh, I think the company still exists. What they use to do is, they used to cut the number of hours for everybody as opposed to just laying people off you know.",Yeah.,"Because when it come down to layoff, they don't really consider people and, and, you know, their well being as far as, you know, how they going, their next dollar going to come in. How they going to pay their bills. They just lay them off."
24,"And, uh, you know, I think if they had programs that set up to subsidize people that do get laid off a little bit better, you know, other than you know, something like, unemployment is good but I mean the company as a whole because you as an employee, even the company is making money, they paying you a salary but you are responsible for that company growth. You're responsible also for helping that company get to the point that it's at at making profits. So there should be something in there or some kind of clause that will subsidize people if they did lose their job other than, you know, uh, neglect or something like that.",Uh-huh.,"That way that, you know, one person wouldn't get one big blunt blow at one time.",Uh-huh.,"And I was reading this book one time about this guy that had, uh, I think the company still exists. What they use to do is, they used to cut the number of hours for everybody as opposed to just laying people off you know.",Yeah.
25,Uh-huh.,"And, uh, you know, I think if they had programs that set up to subsidize people that do get laid off a little bit better, you know, other than you know, something like, unemployment is good but I mean the company as a whole because you as an employee, even the company is making money, they paying you a salary but you are responsible for that company growth. You're responsible also for helping that company get to the point that it's at at making profits. So there should be something in there or some kind of clause that will subsidize people if they did lose their job other than, you know, uh, neglect or something like that.",Uh-huh.,"That way that, you know, one person wouldn't get one big blunt blow at one time.",Uh-huh.,"And I was reading this book one time about this guy that had, uh, I think the company still exists. What they use to do is, they used to cut the number of hours for everybody as opposed to just laying people off you know."
26,"You know. Because it's not a person's fault that, you know, people not buying or businesses are, are not on the up and up all the time, you know. I don't see how one or two people, maybe more one or two, but, you know, a number of people can, can be the downfall of a company situation.",Uh-huh.,"And, uh, you know, I think if they had programs that set up to subsidize people that do get laid off a little bit better, you know, other than you know, something like, unemployment is good but I mean the company as a whole because you as an employee, even the company is making money, they paying you a salary but you are responsible for that company growth. You're responsible also for helping that company get to the point that it's at at making profits. So there should be something in there or some kind of clause that will subsidize people if they did lose their job other than, you know, uh, neglect or something like that.",Uh-huh.,"That way that, you know, one person wouldn't get one big blunt blow at one time.",Uh-huh.
27,"Now how do you mean that? I know it,","You know. Because it's not a person's fault that, you know, people not buying or businesses are, are not on the up and up all the time, you know. I don't see how one or two people, maybe more one or two, but, you know, a number of people can, can be the downfall of a company situation.",Uh-huh.,"And, uh, you know, I think if they had programs that set up to subsidize people that do get laid off a little bit better, you know, other than you know, something like, unemployment is good but I mean the company as a whole because you as an employee, even the company is making money, they paying you a salary but you are responsible for that company growth. You're responsible also for helping that company get to the point that it's at at making profits. So there should be something in there or some kind of clause that will subsidize people if they did lose their job other than, you know, uh, neglect or something like that.",Uh-huh.,"That way that, you know, one person wouldn't get one big blunt blow at one time."
28,"Well in a sense that say, how do you make a, a conclusion that you're going to lay off these ten people. Uh, for the bad times of the company.","Now how do you mean that? I know it,","You know. Because it's not a person's fault that, you know, people not buying or businesses are, are not on the up and up all the time, you know. I don't see how one or two people, maybe more one or two, but, you know, a number of people can, can be the downfall of a company situation.",Uh-huh.,"And, uh, you know, I think if they had programs that set up to subsidize people that do get laid off a little bit better, you know, other than you know, something like, unemployment is good but I mean the company as a whole because you as an employee, even the company is making money, they paying you a salary but you are responsible for that company growth. You're responsible also for helping that company get to the point that it's at at making profits. So there should be something in there or some kind of clause that will subsidize people if they did lose their job other than, you know, uh, neglect or something like that.",Uh-huh.
29,Uh-huh.,"Well in a sense that say, how do you make a, a conclusion that you're going to lay off these ten people. Uh, for the bad times of the company.","Now how do you mean that? I know it,","You know. Because it's not a person's fault that, you know, people not buying or businesses are, are not on the up and up all the time, you know. I don't see how one or two people, maybe more one or two, but, you know, a number of people can, can be the downfall of a company situation.",Uh-huh.,"And, uh, you know, I think if they had programs that set up to subsidize people that do get laid off a little bit better, you know, other than you know, something like, unemployment is good but I mean the company as a whole because you as an employee, even the company is making money, they paying you a salary but you are responsible for that company growth. You're responsible also for helping that company get to the point that it's at at making profits. So there should be something in there or some kind of clause that will subsidize people if they did lose their job other than, you know, uh, neglect or something like that."
30,"What about the, the work effort those ten people did when the company was doing well.",Uh-huh.,"Well in a sense that say, how do you make a, a conclusion that you're going to lay off these ten people. Uh, for the bad times of the company.","Now how do you mean that? I know it,","You know. Because it's not a person's fault that, you know, people not buying or businesses are, are not on the up and up all the time, you know. I don't see how one or two people, maybe more one or two, but, you know, a number of people can, can be the downfall of a company situation.",Uh-huh.
31,Uh-huh.,"What about the, the work effort those ten people did when the company was doing well.",Uh-huh.,"Well in a sense that say, how do you make a, a conclusion that you're going to lay off these ten people. Uh, for the bad times of the company.","Now how do you mean that? I know it,","You know. Because it's not a person's fault that, you know, people not buying or businesses are, are not on the up and up all the time, you know. I don't see how one or two people, maybe more one or two, but, you know, a number of people can, can be the downfall of a company situation."
32,You know. In that standpoint.,Uh-huh.,"What about the, the work effort those ten people did when the company was doing well.",Uh-huh.,"Well in a sense that say, how do you make a, a conclusion that you're going to lay off these ten people. Uh, for the bad times of the company.","Now how do you mean that? I know it,"
33,"Well, you, you think it's better than to, to try to spread the, the effort equally among all the employees of the company or,",You know. In that standpoint.,Uh-huh.,"What about the, the work effort those ten people did when the company was doing well.",Uh-huh.,"Well in a sense that say, how do you make a, a conclusion that you're going to lay off these ten people. Uh, for the bad times of the company."
