,response,context,context/0,context/1,context/2,context/3
0,Uh-huh. Uh-huh.,"and I sort of, I see perspectives on all sides. Um, and I've have no hope for solutions. But, uh, I do keep myself somewhat abreast of the issue. I have worked with, uh, uh, a little bit with refugees from,  Southeast Asia, uh, who've come over. Uh, you know, to escape the genocide programs that are over there. And seen, you know, heard about some of the problems that they've had. And I'm also fairly sensitive to the issues about how open should the borders be. Because I, in general, like a smaller rather than a larger population, to the land area.",Huh.,"Well, I think it's a very, very complicated,","Hello I was, I was thinking about our topic for the night Um, immigration problems. We have immigration problems and what do, do you think about it?",Hello.
1,"And, uh, I'm in California,  which has a lot of immigration. Probably more than any where else in the country, though I'm not sure if that's the case.",Uh-huh. Uh-huh.,"and I sort of, I see perspectives on all sides. Um, and I've have no hope for solutions. But, uh, I do keep myself somewhat abreast of the issue. I have worked with, uh, uh, a little bit with refugees from,  Southeast Asia, uh, who've come over. Uh, you know, to escape the genocide programs that are over there. And seen, you know, heard about some of the problems that they've had. And I'm also fairly sensitive to the issues about how open should the borders be. Because I, in general, like a smaller rather than a larger population, to the land area.",Huh.,"Well, I think it's a very, very complicated,","Hello I was, I was thinking about our topic for the night Um, immigration problems. We have immigration problems and what do, do you think about it?"
2,"Where are you? See, Well, we've got a lot too. I'm in Texas.","And, uh, I'm in California,  which has a lot of immigration. Probably more than any where else in the country, though I'm not sure if that's the case.",Uh-huh. Uh-huh.,"and I sort of, I see perspectives on all sides. Um, and I've have no hope for solutions. But, uh, I do keep myself somewhat abreast of the issue. I have worked with, uh, uh, a little bit with refugees from,  Southeast Asia, uh, who've come over. Uh, you know, to escape the genocide programs that are over there. And seen, you know, heard about some of the problems that they've had. And I'm also fairly sensitive to the issues about how open should the borders be. Because I, in general, like a smaller rather than a larger population, to the land area.",Huh.,"Well, I think it's a very, very complicated,"
3,"Uh-huh, yeah.","Where are you? See, Well, we've got a lot too. I'm in Texas.","And, uh, I'm in California,  which has a lot of immigration. Probably more than any where else in the country, though I'm not sure if that's the case.",Uh-huh. Uh-huh.,"and I sort of, I see perspectives on all sides. Um, and I've have no hope for solutions. But, uh, I do keep myself somewhat abreast of the issue. I have worked with, uh, uh, a little bit with refugees from,  Southeast Asia, uh, who've come over. Uh, you know, to escape the genocide programs that are over there. And seen, you know, heard about some of the problems that they've had. And I'm also fairly sensitive to the issues about how open should the borders be. Because I, in general, like a smaller rather than a larger population, to the land area.",Huh.
4,"In Garland, right outside of Dallas.","Uh-huh, yeah.","Where are you? See, Well, we've got a lot too. I'm in Texas.","And, uh, I'm in California,  which has a lot of immigration. Probably more than any where else in the country, though I'm not sure if that's the case.",Uh-huh. Uh-huh.,"and I sort of, I see perspectives on all sides. Um, and I've have no hope for solutions. But, uh, I do keep myself somewhat abreast of the issue. I have worked with, uh, uh, a little bit with refugees from,  Southeast Asia, uh, who've come over. Uh, you know, to escape the genocide programs that are over there. And seen, you know, heard about some of the problems that they've had. And I'm also fairly sensitive to the issues about how open should the borders be. Because I, in general, like a smaller rather than a larger population, to the land area."
5,"Uh-huh, uh-huh.","In Garland, right outside of Dallas.","Uh-huh, yeah.","Where are you? See, Well, we've got a lot too. I'm in Texas.","And, uh, I'm in California,  which has a lot of immigration. Probably more than any where else in the country, though I'm not sure if that's the case.",Uh-huh. Uh-huh.
6,"So, we're getting a large oh, gosh, I don't know, I think there's like twenty-six different languages now, that are spoken in I, the I S D. Dallas Innercity School District.","Uh-huh, uh-huh.","In Garland, right outside of Dallas.","Uh-huh, yeah.","Where are you? See, Well, we've got a lot too. I'm in Texas.","And, uh, I'm in California,  which has a lot of immigration. Probably more than any where else in the country, though I'm not sure if that's the case."
7,"Uh-huh, uh-huh.","So, we're getting a large oh, gosh, I don't know, I think there's like twenty-six different languages now, that are spoken in I, the I S D. Dallas Innercity School District.","Uh-huh, uh-huh.","In Garland, right outside of Dallas.","Uh-huh, yeah.","Where are you? See, Well, we've got a lot too. I'm in Texas."
8,"Cambodians, uh, Asians, Vietnamese. We, we're getting a lot of, uh, Mexican Americans, you know, we've had,  those for a long time.","Uh-huh, uh-huh.","So, we're getting a large oh, gosh, I don't know, I think there's like twenty-six different languages now, that are spoken in I, the I S D. Dallas Innercity School District.","Uh-huh, uh-huh.","In Garland, right outside of Dallas.","Uh-huh, yeah."
9,"Yeah. Sure, well, Texas,  used to be part of Mexico, or most of it","Cambodians, uh, Asians, Vietnamese. We, we're getting a lot of, uh, Mexican Americans, you know, we've had,  those for a long time.","Uh-huh, uh-huh.","So, we're getting a large oh, gosh, I don't know, I think there's like twenty-six different languages now, that are spoken in I, the I S D. Dallas Innercity School District.","Uh-huh, uh-huh.","In Garland, right outside of Dallas."
