,response,context,context/0,context/1,context/2,context/3
0,Have I?,Have you?,Do you?,"Okay, wow","No, I do not.","Okay, uh, do you work outside the home?"
1,"Yes, uh-huh.",Have I?,Have you?,Do you?,"Okay, wow","No, I do not."
2,"Uh, no, not actually","Yes, uh-huh.",Have I?,Have you?,Do you?,"Okay, wow"
3,"Okay, well, yes I do.","Uh, no, not actually","Yes, uh-huh.",Have I?,Have you?,Do you?
4,Okay.,"Okay, well, yes I do.","Uh, no, not actually","Yes, uh-huh.",Have I?,Have you?
5,"In fact, I am at work right now. Uh, and so let me take the lead, uh, Angela. Uh, I think what is really important, uh, of course, salary is very important, because that's why you are working for your, for the money, but, job satisfaction to me is also, uh, very important in having a job. And, uh, one of the things that, uh, she asked us to discuss was benefits. Uh, I'm assuming that you are married and have a husband that supports you.",Okay.,"Okay, well, yes I do.","Uh, no, not actually","Yes, uh-huh.",Have I?
6,Right.,"In fact, I am at work right now. Uh, and so let me take the lead, uh, Angela. Uh, I think what is really important, uh, of course, salary is very important, because that's why you are working for your, for the money, but, job satisfaction to me is also, uh, very important in having a job. And, uh, one of the things that, uh, she asked us to discuss was benefits. Uh, I'm assuming that you are married and have a husband that supports you.",Okay.,"Okay, well, yes I do.","Uh, no, not actually","Yes, uh-huh."
7,"Okay. And so we could, we could talk about, uh, that path, you know, how important you think his benefits are. And, and, and, uh, how important you think they are and if, what would you like to see increased in his benefits.",Right.,"In fact, I am at work right now. Uh, and so let me take the lead, uh, Angela. Uh, I think what is really important, uh, of course, salary is very important, because that's why you are working for your, for the money, but, job satisfaction to me is also, uh, very important in having a job. And, uh, one of the things that, uh, she asked us to discuss was benefits. Uh, I'm assuming that you are married and have a husband that supports you.",Okay.,"Okay, well, yes I do.","Uh, no, not actually"
8,Okay.,"Okay. And so we could, we could talk about, uh, that path, you know, how important you think his benefits are. And, and, and, uh, how important you think they are and if, what would you like to see increased in his benefits.",Right.,"In fact, I am at work right now. Uh, and so let me take the lead, uh, Angela. Uh, I think what is really important, uh, of course, salary is very important, because that's why you are working for your, for the money, but, job satisfaction to me is also, uh, very important in having a job. And, uh, one of the things that, uh, she asked us to discuss was benefits. Uh, I'm assuming that you are married and have a husband that supports you.",Okay.,"Okay, well, yes I do."
9,"Like, uh, perhaps, uh, he has, uh, the benefit of having eyeglasses for the family, uh, uh, and how much coverage, uh, it provides and also, your hospital coverage, and, uh, um, probably dental. How important you think that would be.",Okay.,"Okay. And so we could, we could talk about, uh, that path, you know, how important you think his benefits are. And, and, and, uh, how important you think they are and if, what would you like to see increased in his benefits.",Right.,"In fact, I am at work right now. Uh, and so let me take the lead, uh, Angela. Uh, I think what is really important, uh, of course, salary is very important, because that's why you are working for your, for the money, but, job satisfaction to me is also, uh, very important in having a job. And, uh, one of the things that, uh, she asked us to discuss was benefits. Uh, I'm assuming that you are married and have a husband that supports you.",Okay.
10,"Right. I, I think that job wise benefits are just as important as salary is.","Like, uh, perhaps, uh, he has, uh, the benefit of having eyeglasses for the family, uh, uh, and how much coverage, uh, it provides and also, your hospital coverage, and, uh, um, probably dental. How important you think that would be.",Okay.,"Okay. And so we could, we could talk about, uh, that path, you know, how important you think his benefits are. And, and, and, uh, how important you think they are and if, what would you like to see increased in his benefits.",Right.,"In fact, I am at work right now. Uh, and so let me take the lead, uh, Angela. Uh, I think what is really important, uh, of course, salary is very important, because that's why you are working for your, for the money, but, job satisfaction to me is also, uh, very important in having a job. And, uh, one of the things that, uh, she asked us to discuss was benefits. Uh, I'm assuming that you are married and have a husband that supports you."
11,"Because they, of course, if you did not have them, you would be pulling from your salary, of course.","Right. I, I think that job wise benefits are just as important as salary is.","Like, uh, perhaps, uh, he has, uh, the benefit of having eyeglasses for the family, uh, uh, and how much coverage, uh, it provides and also, your hospital coverage, and, uh, um, probably dental. How important you think that would be.",Okay.,"Okay. And so we could, we could talk about, uh, that path, you know, how important you think his benefits are. And, and, and, uh, how important you think they are and if, what would you like to see increased in his benefits.",Right.
12,"Exactly,","Because they, of course, if you did not have them, you would be pulling from your salary, of course.","Right. I, I think that job wise benefits are just as important as salary is.","Like, uh, perhaps, uh, he has, uh, the benefit of having eyeglasses for the family, uh, uh, and how much coverage, uh, it provides and also, your hospital coverage, and, uh, um, probably dental. How important you think that would be.",Okay.,"Okay. And so we could, we could talk about, uh, that path, you know, how important you think his benefits are. And, and, and, uh, how important you think they are and if, what would you like to see increased in his benefits."
13,"Right,","Exactly,","Because they, of course, if you did not have them, you would be pulling from your salary, of course.","Right. I, I think that job wise benefits are just as important as salary is.","Like, uh, perhaps, uh, he has, uh, the benefit of having eyeglasses for the family, uh, uh, and how much coverage, uh, it provides and also, your hospital coverage, and, uh, um, probably dental. How important you think that would be.",Okay.
14,exactly.,"Right,","Exactly,","Because they, of course, if you did not have them, you would be pulling from your salary, of course.","Right. I, I think that job wise benefits are just as important as salary is.","Like, uh, perhaps, uh, he has, uh, the benefit of having eyeglasses for the family, uh, uh, and how much coverage, uh, it provides and also, your hospital coverage, and, uh, um, probably dental. How important you think that would be."
15,right.,exactly.,"Right,","Exactly,","Because they, of course, if you did not have them, you would be pulling from your salary, of course.","Right. I, I think that job wise benefits are just as important as salary is."
16,"Especially when you have a family, with children, and you are always going to the doctor for,",right.,exactly.,"Right,","Exactly,","Because they, of course, if you did not have them, you would be pulling from your salary, of course."
17,And they always have surprises for you.,"Especially when you have a family, with children, and you are always going to the doctor for,",right.,exactly.,"Right,","Exactly,"
18,"Exactly,",And they always have surprises for you.,"Especially when you have a family, with children, and you are always going to the doctor for,",right.,exactly.,"Right,"
19,"With children,","Exactly,",And they always have surprises for you.,"Especially when you have a family, with children, and you are always going to the doctor for,",right.,exactly.
20,they always do.,"With children,","Exactly,",And they always have surprises for you.,"Especially when you have a family, with children, and you are always going to the doctor for,",right.
21,"You know, and so, it's, it is, uh, we could not do without the benefit package from, from any company that we worked for, whether they be a conglomerate or just a small, uh, uh, business.",they always do.,"With children,","Exactly,",And they always have surprises for you.,"Especially when you have a family, with children, and you are always going to the doctor for,"
22,"Yeah, I think any, any, even if your insurance policy is not the greatest.","You know, and so, it's, it is, uh, we could not do without the benefit package from, from any company that we worked for, whether they be a conglomerate or just a small, uh, uh, business.",they always do.,"With children,","Exactly,",And they always have surprises for you.
23,You would still have something.,"Yeah, I think any, any, even if your insurance policy is not the greatest.","You know, and so, it's, it is, uh, we could not do without the benefit package from, from any company that we worked for, whether they be a conglomerate or just a small, uh, uh, business.",they always do.,"With children,","Exactly,"
24,Exactly. You you would not be pulling it out of your account all of the time just by yourself.,You would still have something.,"Yeah, I think any, any, even if your insurance policy is not the greatest.","You know, and so, it's, it is, uh, we could not do without the benefit package from, from any company that we worked for, whether they be a conglomerate or just a small, uh, uh, business.",they always do.,"With children,"
