,response,context,context/0,context/1,context/2,context/3
0,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her.",Uh-huh.,"Uh, my husband has a grandmother that lives with his mother",Yeah.,"well, about nursing homes, and, and older people.","What is it about, nursing homes?"
1,Right.,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her.",Uh-huh.,"Uh, my husband has a grandmother that lives with his mother",Yeah.,"well, about nursing homes, and, and older people."
2,"And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day.",Right.,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her.",Uh-huh.,"Uh, my husband has a grandmother that lives with his mother",Yeah.
3,"Oh, it's very difficult I know.","And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day.",Right.,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her.",Uh-huh.,"Uh, my husband has a grandmother that lives with his mother"
4,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything.","Oh, it's very difficult I know.","And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day.",Right.,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her.",Uh-huh.
5,Uh-huh. Uh-huh.,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything.","Oh, it's very difficult I know.","And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day.",Right.,"and they're just really close here. And his mother has bad health too and so I go over sometimes in the day when he's at work and I, um, help with her and bathe her and feed her."
6,"And so she asks the same questions over and over again. Which is not you know, unrealistic.",Uh-huh. Uh-huh.,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything.","Oh, it's very difficult I know.","And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day.",Right.
7,Right.,"And so she asks the same questions over and over again. Which is not you know, unrealistic.",Uh-huh. Uh-huh.,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything.","Oh, it's very difficult I know.","And, uh, and I, that's hard to be a caretaker I really believe. It's really difficult to be a caretaker twenty-four hours a day."
8,"Um, and so you just have to try and be patient and answer them again or just answer another question.",Right.,"And so she asks the same questions over and over again. Which is not you know, unrealistic.",Uh-huh. Uh-huh.,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything.","Oh, it's very difficult I know."
9,Yeah.,"Um, and so you just have to try and be patient and answer them again or just answer another question.",Right.,"And so she asks the same questions over and over again. Which is not you know, unrealistic.",Uh-huh. Uh-huh.,"Uh, she has Alzheimer's and does not remember, uh, a lot if anything."
10,"Uh, I, uh, some nights his mother calls me and says can your family, and just bring the kids in the family and just come over and, and visit grandma because she gets very disoriented.",Yeah.,"Um, and so you just have to try and be patient and answer them again or just answer another question.",Right.,"And so she asks the same questions over and over again. Which is not you know, unrealistic.",Uh-huh. Uh-huh.
11,"Yeah, how old is she?","Uh, I, uh, some nights his mother calls me and says can your family, and just bring the kids in the family and just come over and, and visit grandma because she gets very disoriented.",Yeah.,"Um, and so you just have to try and be patient and answer them again or just answer another question.",Right.,"And so she asks the same questions over and over again. Which is not you know, unrealistic."
12,She's ninety-two.,"Yeah, how old is she?","Uh, I, uh, some nights his mother calls me and says can your family, and just bring the kids in the family and just come over and, and visit grandma because she gets very disoriented.",Yeah.,"Um, and so you just have to try and be patient and answer them again or just answer another question.",Right.
13,"Uh, my, see my father is ninety-two and still, uh, he and mother still live at the house and drive and and do the whole thing,",She's ninety-two.,"Yeah, how old is she?","Uh, I, uh, some nights his mother calls me and says can your family, and just bring the kids in the family and just come over and, and visit grandma because she gets very disoriented.",Yeah.,"Um, and so you just have to try and be patient and answer them again or just answer another question."
14,"Oh, I think that's wonderful.","Uh, my, see my father is ninety-two and still, uh, he and mother still live at the house and drive and and do the whole thing,",She's ninety-two.,"Yeah, how old is she?","Uh, I, uh, some nights his mother calls me and says can your family, and just bring the kids in the family and just come over and, and visit grandma because she gets very disoriented.",Yeah.
15,"but you know if something would, uh, whenever something happens to one of them then, I don't know what I'll do up there.","Oh, I think that's wonderful.","Uh, my, see my father is ninety-two and still, uh, he and mother still live at the house and drive and and do the whole thing,",She's ninety-two.,"Yeah, how old is she?","Uh, I, uh, some nights his mother calls me and says can your family, and just bring the kids in the family and just come over and, and visit grandma because she gets very disoriented."
16,"Well, Uh-huh.","but you know if something would, uh, whenever something happens to one of them then, I don't know what I'll do up there.","Oh, I think that's wonderful.","Uh, my, see my father is ninety-two and still, uh, he and mother still live at the house and drive and and do the whole thing,",She's ninety-two.,"Yeah, how old is she?"
17,"I, I just know that too many horror stories about nursing homes and so,","Well, Uh-huh.","but you know if something would, uh, whenever something happens to one of them then, I don't know what I'll do up there.","Oh, I think that's wonderful.","Uh, my, see my father is ninety-two and still, uh, he and mother still live at the house and drive and and do the whole thing,",She's ninety-two.
18,Yeah. I was just going to say.,"I, I just know that too many horror stories about nursing homes and so,","Well, Uh-huh.","but you know if something would, uh, whenever something happens to one of them then, I don't know what I'll do up there.","Oh, I think that's wonderful.","Uh, my, see my father is ninety-two and still, uh, he and mother still live at the house and drive and and do the whole thing,"
19,"They're in Missouri and I could, I, I know, I know stories for sure that they just, they, they just, well, they can't take the proper care of them. Most of them.",Yeah. I was just going to say.,"I, I just know that too many horror stories about nursing homes and so,","Well, Uh-huh.","but you know if something would, uh, whenever something happens to one of them then, I don't know what I'll do up there.","Oh, I think that's wonderful."
20,"Yeah. Um,","They're in Missouri and I could, I, I know, I know stories for sure that they just, they, they just, well, they can't take the proper care of them. Most of them.",Yeah. I was just going to say.,"I, I just know that too many horror stories about nursing homes and so,","Well, Uh-huh.","but you know if something would, uh, whenever something happens to one of them then, I don't know what I'll do up there."
21,"And, uh, it's, it's tragic that, you know, when people live so long that they, uh, don't have a really don't have a place to go.","Yeah. Um,","They're in Missouri and I could, I, I know, I know stories for sure that they just, they, they just, well, they can't take the proper care of them. Most of them.",Yeah. I was just going to say.,"I, I just know that too many horror stories about nursing homes and so,","Well, Uh-huh."
22,Yes.,"And, uh, it's, it's tragic that, you know, when people live so long that they, uh, don't have a really don't have a place to go.","Yeah. Um,","They're in Missouri and I could, I, I know, I know stories for sure that they just, they, they just, well, they can't take the proper care of them. Most of them.",Yeah. I was just going to say.,"I, I just know that too many horror stories about nursing homes and so,"
23,"So,",Yes.,"And, uh, it's, it's tragic that, you know, when people live so long that they, uh, don't have a really don't have a place to go.","Yeah. Um,","They're in Missouri and I could, I, I know, I know stories for sure that they just, they, they just, well, they can't take the proper care of them. Most of them.",Yeah. I was just going to say.
