,response,context,context/0,context/1,context/2,context/3
0,"Oh, you like the rain, do you?","Well, I don't know about you, but I was really enjoying the cool snap last couple of weeks, and I'm ready for it to come back.",Uh-huh.,"Yeah, this is probably unusual topic to give two of us in the same city.",Basically about the same as what you've probably had.,"Okay, how's the weather been in Plano?"
1,"Well, not the rain so much as the cool, the other mornings when it was like sixty-five when we woke up and sixty-six, and today I know when I got up that the temperature said more like, close, seventy-nine or eighty","Oh, you like the rain, do you?","Well, I don't know about you, but I was really enjoying the cool snap last couple of weeks, and I'm ready for it to come back.",Uh-huh.,"Yeah, this is probably unusual topic to give two of us in the same city.",Basically about the same as what you've probably had.
2,Uh-huh.,"Well, not the rain so much as the cool, the other mornings when it was like sixty-five when we woke up and sixty-six, and today I know when I got up that the temperature said more like, close, seventy-nine or eighty","Oh, you like the rain, do you?","Well, I don't know about you, but I was really enjoying the cool snap last couple of weeks, and I'm ready for it to come back.",Uh-huh.,"Yeah, this is probably unusual topic to give two of us in the same city."
3,so I'm kind of ready for the pumpkin weather.,Uh-huh.,"Well, not the rain so much as the cool, the other mornings when it was like sixty-five when we woke up and sixty-six, and today I know when I got up that the temperature said more like, close, seventy-nine or eighty","Oh, you like the rain, do you?","Well, I don't know about you, but I was really enjoying the cool snap last couple of weeks, and I'm ready for it to come back.",Uh-huh.
4,"Oh, are you? I don't care for that as much.",so I'm kind of ready for the pumpkin weather.,Uh-huh.,"Well, not the rain so much as the cool, the other mornings when it was like sixty-five when we woke up and sixty-six, and today I know when I got up that the temperature said more like, close, seventy-nine or eighty","Oh, you like the rain, do you?","Well, I don't know about you, but I was really enjoying the cool snap last couple of weeks, and I'm ready for it to come back."
5,You don't,"Oh, are you? I don't care for that as much.",so I'm kind of ready for the pumpkin weather.,Uh-huh.,"Well, not the rain so much as the cool, the other mornings when it was like sixty-five when we woke up and sixty-six, and today I know when I got up that the temperature said more like, close, seventy-nine or eighty","Oh, you like the rain, do you?"
6,No.,You don't,"Oh, are you? I don't care for that as much.",so I'm kind of ready for the pumpkin weather.,Uh-huh.,"Well, not the rain so much as the cool, the other mornings when it was like sixty-five when we woke up and sixty-six, and today I know when I got up that the temperature said more like, close, seventy-nine or eighty"
7,are you a summer person?,No.,You don't,"Oh, are you? I don't care for that as much.",so I'm kind of ready for the pumpkin weather.,Uh-huh.
8,I'm a summer person,are you a summer person?,No.,You don't,"Oh, are you? I don't care for that as much.",so I'm kind of ready for the pumpkin weather.
9,Are you?,I'm a summer person,are you a summer person?,No.,You don't,"Oh, are you? I don't care for that as much."
10,I like the heat.,Are you?,I'm a summer person,are you a summer person?,No.,You don't
11,"Well, I have a friend who's the same way, and anything below sixty, she's just not happy but I, I think what I would miss is the change of seasons and all because I know in Plano we really don't have as many seasons as, uh, my husband's from Nebraska, and they have more of the four seasons.",I like the heat.,Are you?,I'm a summer person,are you a summer person?,No.
12,"Yeah, and I'm from Utah, so, I, I like, the four seasons","Well, I have a friend who's the same way, and anything below sixty, she's just not happy but I, I think what I would miss is the change of seasons and all because I know in Plano we really don't have as many seasons as, uh, my husband's from Nebraska, and they have more of the four seasons.",I like the heat.,Are you?,I'm a summer person,are you a summer person?
13,"Oh, you're used to that, too.","Yeah, and I'm from Utah, so, I, I like, the four seasons","Well, I have a friend who's the same way, and anything below sixty, she's just not happy but I, I think what I would miss is the change of seasons and all because I know in Plano we really don't have as many seasons as, uh, my husband's from Nebraska, and they have more of the four seasons.",I like the heat.,Are you?,I'm a summer person
14,I just don't like the cold.,"Oh, you're used to that, too.","Yeah, and I'm from Utah, so, I, I like, the four seasons","Well, I have a friend who's the same way, and anything below sixty, she's just not happy but I, I think what I would miss is the change of seasons and all because I know in Plano we really don't have as many seasons as, uh, my husband's from Nebraska, and they have more of the four seasons.",I like the heat.,Are you?
15,"You don't like the cold. Well, I usually like it about sweater weather, and the problem here in Plano is it doesn't last very long.",I just don't like the cold.,"Oh, you're used to that, too.","Yeah, and I'm from Utah, so, I, I like, the four seasons","Well, I have a friend who's the same way, and anything below sixty, she's just not happy but I, I think what I would miss is the change of seasons and all because I know in Plano we really don't have as many seasons as, uh, my husband's from Nebraska, and they have more of the four seasons.",I like the heat.
16,Uh-huh.,"You don't like the cold. Well, I usually like it about sweater weather, and the problem here in Plano is it doesn't last very long.",I just don't like the cold.,"Oh, you're used to that, too.","Yeah, and I'm from Utah, so, I, I like, the four seasons","Well, I have a friend who's the same way, and anything below sixty, she's just not happy but I, I think what I would miss is the change of seasons and all because I know in Plano we really don't have as many seasons as, uh, my husband's from Nebraska, and they have more of the four seasons."
17,"It goes from hot, and then you get a couple of weeks of that Indian Summer, and then it's cold",Uh-huh.,"You don't like the cold. Well, I usually like it about sweater weather, and the problem here in Plano is it doesn't last very long.",I just don't like the cold.,"Oh, you're used to that, too.","Yeah, and I'm from Utah, so, I, I like, the four seasons"
18,Yeah.,"It goes from hot, and then you get a couple of weeks of that Indian Summer, and then it's cold",Uh-huh.,"You don't like the cold. Well, I usually like it about sweater weather, and the problem here in Plano is it doesn't last very long.",I just don't like the cold.,"Oh, you're used to that, too."
19,and I wish it were several months of that.,Yeah.,"It goes from hot, and then you get a couple of weeks of that Indian Summer, and then it's cold",Uh-huh.,"You don't like the cold. Well, I usually like it about sweater weather, and the problem here in Plano is it doesn't last very long.",I just don't like the cold.
20,"The thing, the other thing is the, I don't like the rain either.",and I wish it were several months of that.,Yeah.,"It goes from hot, and then you get a couple of weeks of that Indian Summer, and then it's cold",Uh-huh.,"You don't like the cold. Well, I usually like it about sweater weather, and the problem here in Plano is it doesn't last very long."
21,"Well, I don't either unless it's like, uh, some of my favorite's like a Friday night when it rains and you really didn't have anywhere to go, and it's sleeping time. But if you have to get up and get out in it, I don't like it either","The thing, the other thing is the, I don't like the rain either.",and I wish it were several months of that.,Yeah.,"It goes from hot, and then you get a couple of weeks of that Indian Summer, and then it's cold",Uh-huh.
22,"Well, we have several children that are in sports, and so it always makes their games be postponed forever and ever and ever on, on, and on.","Well, I don't either unless it's like, uh, some of my favorite's like a Friday night when it rains and you really didn't have anywhere to go, and it's sleeping time. But if you have to get up and get out in it, I don't like it either","The thing, the other thing is the, I don't like the rain either.",and I wish it were several months of that.,Yeah.,"It goes from hot, and then you get a couple of weeks of that Indian Summer, and then it's cold"
23,"Oh, yeah. Well, sure it does. That kind of schedule, you really need a lot more sunshine.","Well, we have several children that are in sports, and so it always makes their games be postponed forever and ever and ever on, on, and on.","Well, I don't either unless it's like, uh, some of my favorite's like a Friday night when it rains and you really didn't have anywhere to go, and it's sleeping time. But if you have to get up and get out in it, I don't like it either","The thing, the other thing is the, I don't like the rain either.",and I wish it were several months of that.,Yeah.
24,"I like it better, I think.","Oh, yeah. Well, sure it does. That kind of schedule, you really need a lot more sunshine.","Well, we have several children that are in sports, and so it always makes their games be postponed forever and ever and ever on, on, and on.","Well, I don't either unless it's like, uh, some of my favorite's like a Friday night when it rains and you really didn't have anywhere to go, and it's sleeping time. But if you have to get up and get out in it, I don't like it either","The thing, the other thing is the, I don't like the rain either.",and I wish it were several months of that.
25,"And also the evenings are going to be getting, uh, darker sooner as it gets cooler.","I like it better, I think.","Oh, yeah. Well, sure it does. That kind of schedule, you really need a lot more sunshine.","Well, we have several children that are in sports, and so it always makes their games be postponed forever and ever and ever on, on, and on.","Well, I don't either unless it's like, uh, some of my favorite's like a Friday night when it rains and you really didn't have anywhere to go, and it's sleeping time. But if you have to get up and get out in it, I don't like it either","The thing, the other thing is the, I don't like the rain either."
26,Uh-huh. Yeah.,"And also the evenings are going to be getting, uh, darker sooner as it gets cooler.","I like it better, I think.","Oh, yeah. Well, sure it does. That kind of schedule, you really need a lot more sunshine.","Well, we have several children that are in sports, and so it always makes their games be postponed forever and ever and ever on, on, and on.","Well, I don't either unless it's like, uh, some of my favorite's like a Friday night when it rains and you really didn't have anywhere to go, and it's sleeping time. But if you have to get up and get out in it, I don't like it either"
27,"But I did a walk last night, and it seemed like it was a little bit hot still. Sometimes when you work up a sweat you need it to be a little bit cooler.",Uh-huh. Yeah.,"And also the evenings are going to be getting, uh, darker sooner as it gets cooler.","I like it better, I think.","Oh, yeah. Well, sure it does. That kind of schedule, you really need a lot more sunshine.","Well, we have several children that are in sports, and so it always makes their games be postponed forever and ever and ever on, on, and on."
28,"The thing about when it gets hot here is, I don't like the humidity, that part I don't care about.","But I did a walk last night, and it seemed like it was a little bit hot still. Sometimes when you work up a sweat you need it to be a little bit cooler.",Uh-huh. Yeah.,"And also the evenings are going to be getting, uh, darker sooner as it gets cooler.","I like it better, I think.","Oh, yeah. Well, sure it does. That kind of schedule, you really need a lot more sunshine."
