,response,context,context/0,context/1,context/2,context/3
0,Yes. Yes.,Oh,but I had to replace it with something that the kids could carry.,Oh.,"Yes, I've had, I have had a number of them in my lifetime and I've, I am a Golden retriever fan,","Okay, do you have any pets?"
1,Instead of being carried,Yes. Yes.,Oh,but I had to replace it with something that the kids could carry.,Oh.,"Yes, I've had, I have had a number of them in my lifetime and I've, I am a Golden retriever fan,"
2,"Yes, well, they were, they really wanted something teeny tiny, and I, uh, really wanted that retriever's disposition. Uh, the ultimate to tolerant, trainable disposition,",Instead of being carried,Yes. Yes.,Oh,but I had to replace it with something that the kids could carry.,Oh.
3,Yeah. Really.,"Yes, well, they were, they really wanted something teeny tiny, and I, uh, really wanted that retriever's disposition. Uh, the ultimate to tolerant, trainable disposition,",Instead of being carried,Yes. Yes.,Oh,but I had to replace it with something that the kids could carry.
4,so I called four or five dog trainers because I don't like the little dogs.,Yeah. Really.,"Yes, well, they were, they really wanted something teeny tiny, and I, uh, really wanted that retriever's disposition. Uh, the ultimate to tolerant, trainable disposition,",Instead of being carried,Yes. Yes.,Oh
5,Uh-huh.,so I called four or five dog trainers because I don't like the little dogs.,Yeah. Really.,"Yes, well, they were, they really wanted something teeny tiny, and I, uh, really wanted that retriever's disposition. Uh, the ultimate to tolerant, trainable disposition,",Instead of being carried,Yes. Yes.
6,"And, and I asked them, you know, these are the ages of the kids, what do I get. And they all said, Golden Retriever and I said okay, put it under twenty pounds. And the only thing that they could come up with was a Bichon Frize which is a,",Uh-huh.,so I called four or five dog trainers because I don't like the little dogs.,Yeah. Really.,"Yes, well, they were, they really wanted something teeny tiny, and I, uh, really wanted that retriever's disposition. Uh, the ultimate to tolerant, trainable disposition,",Instead of being carried
7,Huh.,"And, and I asked them, you know, these are the ages of the kids, what do I get. And they all said, Golden Retriever and I said okay, put it under twenty pounds. And the only thing that they could come up with was a Bichon Frize which is a,",Uh-huh.,so I called four or five dog trainers because I don't like the little dogs.,Yeah. Really.,"Yes, well, they were, they really wanted something teeny tiny, and I, uh, really wanted that retriever's disposition. Uh, the ultimate to tolerant, trainable disposition,"
8,Do you know what that is?,Huh.,"And, and I asked them, you know, these are the ages of the kids, what do I get. And they all said, Golden Retriever and I said okay, put it under twenty pounds. And the only thing that they could come up with was a Bichon Frize which is a,",Uh-huh.,so I called four or five dog trainers because I don't like the little dogs.,Yeah. Really.
9,"Yes, I've seen those. They're cute.",Do you know what that is?,Huh.,"And, and I asked them, you know, these are the ages of the kids, what do I get. And they all said, Golden Retriever and I said okay, put it under twenty pounds. And the only thing that they could come up with was a Bichon Frize which is a,",Uh-huh.,so I called four or five dog trainers because I don't like the little dogs.
10,"They're cute. They look like an air headed let me tell you. They're calm, they're not yuppie , they're trainable, they're, uh, very personable in a different way that a Golden Retriever is. They're not dignified like a retriever can be.","Yes, I've seen those. They're cute.",Do you know what that is?,Huh.,"And, and I asked them, you know, these are the ages of the kids, what do I get. And they all said, Golden Retriever and I said okay, put it under twenty pounds. And the only thing that they could come up with was a Bichon Frize which is a,",Uh-huh.
11,Uh-huh.,"They're cute. They look like an air headed let me tell you. They're calm, they're not yuppie , they're trainable, they're, uh, very personable in a different way that a Golden Retriever is. They're not dignified like a retriever can be.","Yes, I've seen those. They're cute.",Do you know what that is?,Huh.,"And, and I asked them, you know, these are the ages of the kids, what do I get. And they all said, Golden Retriever and I said okay, put it under twenty pounds. And the only thing that they could come up with was a Bichon Frize which is a,"
12,Yeah. So how old is your retriever?,Uh-huh.,"They're cute. They look like an air headed let me tell you. They're calm, they're not yuppie , they're trainable, they're, uh, very personable in a different way that a Golden Retriever is. They're not dignified like a retriever can be.","Yes, I've seen those. They're cute.",Do you know what that is?,Huh.
13,"Oh, she's about four. She's not completely pure. We got her from the, uh, Humane Society when she was a puppy. She looks like a she looks just like a Golden Retriever, but she's a little bit smaller. She's like fifty-five pounds.",Yeah. So how old is your retriever?,Uh-huh.,"They're cute. They look like an air headed let me tell you. They're calm, they're not yuppie , they're trainable, they're, uh, very personable in a different way that a Golden Retriever is. They're not dignified like a retriever can be.","Yes, I've seen those. They're cute.",Do you know what that is?
14,"Well, actually, you know, that's the breed standard for females. What you,","Oh, she's about four. She's not completely pure. We got her from the, uh, Humane Society when she was a puppy. She looks like a she looks just like a Golden Retriever, but she's a little bit smaller. She's like fifty-five pounds.",Yeah. So how old is your retriever?,Uh-huh.,"They're cute. They look like an air headed let me tell you. They're calm, they're not yuppie , they're trainable, they're, uh, very personable in a different way that a Golden Retriever is. They're not dignified like a retriever can be.","Yes, I've seen those. They're cute."
15,Is it?,"Well, actually, you know, that's the breed standard for females. What you,","Oh, she's about four. She's not completely pure. We got her from the, uh, Humane Society when she was a puppy. She looks like a she looks just like a Golden Retriever, but she's a little bit smaller. She's like fifty-five pounds.",Yeah. So how old is your retriever?,Uh-huh.,"They're cute. They look like an air headed let me tell you. They're calm, they're not yuppie , they're trainable, they're, uh, very personable in a different way that a Golden Retriever is. They're not dignified like a retriever can be."
16,"yeah, what you see shown and bred now as Golden Retrievers, this, you know, plus eighty to a hundred pound range.",Is it?,"Well, actually, you know, that's the breed standard for females. What you,","Oh, she's about four. She's not completely pure. We got her from the, uh, Humane Society when she was a puppy. She looks like a she looks just like a Golden Retriever, but she's a little bit smaller. She's like fifty-five pounds.",Yeah. So how old is your retriever?,Uh-huh.
17,Uh-huh.,"yeah, what you see shown and bred now as Golden Retrievers, this, you know, plus eighty to a hundred pound range.",Is it?,"Well, actually, you know, that's the breed standard for females. What you,","Oh, she's about four. She's not completely pure. We got her from the, uh, Humane Society when she was a puppy. She looks like a she looks just like a Golden Retriever, but she's a little bit smaller. She's like fifty-five pounds.",Yeah. So how old is your retriever?
18,That is not breed standard.,Uh-huh.,"yeah, what you see shown and bred now as Golden Retrievers, this, you know, plus eighty to a hundred pound range.",Is it?,"Well, actually, you know, that's the breed standard for females. What you,","Oh, she's about four. She's not completely pure. We got her from the, uh, Humane Society when she was a puppy. She looks like a she looks just like a Golden Retriever, but she's a little bit smaller. She's like fifty-five pounds."
19,Huh.,That is not breed standard.,Uh-huh.,"yeah, what you see shown and bred now as Golden Retrievers, this, you know, plus eighty to a hundred pound range.",Is it?,"Well, actually, you know, that's the breed standard for females. What you,"
20,"Fifty-five is the minimum but they usually run about sixty to sixty-five. And the ones that are shown, they are inside that weight allowance.",Huh.,That is not breed standard.,Uh-huh.,"yeah, what you see shown and bred now as Golden Retrievers, this, you know, plus eighty to a hundred pound range.",Is it?
21,Uh-huh.,"Fifty-five is the minimum but they usually run about sixty to sixty-five. And the ones that are shown, they are inside that weight allowance.",Huh.,That is not breed standard.,Uh-huh.,"yeah, what you see shown and bred now as Golden Retrievers, this, you know, plus eighty to a hundred pound range."
22,"You cannot show your retriever if it's, you know, a hundred plus pounds.",Uh-huh.,"Fifty-five is the minimum but they usually run about sixty to sixty-five. And the ones that are shown, they are inside that weight allowance.",Huh.,That is not breed standard.,Uh-huh.
23,"Oh, huh.","You cannot show your retriever if it's, you know, a hundred plus pounds.",Uh-huh.,"Fifty-five is the minimum but they usually run about sixty to sixty-five. And the ones that are shown, they are inside that weight allowance.",Huh.,That is not breed standard.
24,"So don't say she's small, just say she's perfect.","Oh, huh.","You cannot show your retriever if it's, you know, a hundred plus pounds.",Uh-huh.,"Fifty-five is the minimum but they usually run about sixty to sixty-five. And the ones that are shown, they are inside that weight allowance.",Huh.
25,"Yeah. She's perfect. Well, she's got a brown nose instead of black too.","So don't say she's small, just say she's perfect.","Oh, huh.","You cannot show your retriever if it's, you know, a hundred plus pounds.",Uh-huh.,"Fifty-five is the minimum but they usually run about sixty to sixty-five. And the ones that are shown, they are inside that weight allowance."
26,Uh-huh.,"Yeah. She's perfect. Well, she's got a brown nose instead of black too.","So don't say she's small, just say she's perfect.","Oh, huh.","You cannot show your retriever if it's, you know, a hundred plus pounds.",Uh-huh.
27,"Which makes her, I guess, unshowable, even if she had papers which she doesn't",Uh-huh.,"Yeah. She's perfect. Well, she's got a brown nose instead of black too.","So don't say she's small, just say she's perfect.","Oh, huh.","You cannot show your retriever if it's, you know, a hundred plus pounds."
28,Yep.,"Which makes her, I guess, unshowable, even if she had papers which she doesn't",Uh-huh.,"Yeah. She's perfect. Well, she's got a brown nose instead of black too.","So don't say she's small, just say she's perfect.","Oh, huh."
29,"but, but we love her anyway. She's just a lot of company to us. We didn't, we haven't had any kids and we're expecting a baby this summer, but up until then, she's been our substitute kid and she was a lot of fun.",Yep.,"Which makes her, I guess, unshowable, even if she had papers which she doesn't",Uh-huh.,"Yeah. She's perfect. Well, she's got a brown nose instead of black too.","So don't say she's small, just say she's perfect."
30,"Well, they are, they are the ultimate dog to have around kids so long as your kid is not scared of a big dog, because I had a retriever, actually I had a retriever Irish Setter cross. Which is a really nice animal","but, but we love her anyway. She's just a lot of company to us. We didn't, we haven't had any kids and we're expecting a baby this summer, but up until then, she's been our substitute kid and she was a lot of fun.",Yep.,"Which makes her, I guess, unshowable, even if she had papers which she doesn't",Uh-huh.,"Yeah. She's perfect. Well, she's got a brown nose instead of black too."
31,Right. Oh.,"Well, they are, they are the ultimate dog to have around kids so long as your kid is not scared of a big dog, because I had a retriever, actually I had a retriever Irish Setter cross. Which is a really nice animal","but, but we love her anyway. She's just a lot of company to us. We didn't, we haven't had any kids and we're expecting a baby this summer, but up until then, she's been our substitute kid and she was a lot of fun.",Yep.,"Which makes her, I guess, unshowable, even if she had papers which she doesn't",Uh-huh.
32,and fortunately it was just like a retriever and then I've had a retriever.,Right. Oh.,"Well, they are, they are the ultimate dog to have around kids so long as your kid is not scared of a big dog, because I had a retriever, actually I had a retriever Irish Setter cross. Which is a really nice animal","but, but we love her anyway. She's just a lot of company to us. We didn't, we haven't had any kids and we're expecting a baby this summer, but up until then, she's been our substitute kid and she was a lot of fun.",Yep.,"Which makes her, I guess, unshowable, even if she had papers which she doesn't"
33,I bet it had a pretty coat too.,and fortunately it was just like a retriever and then I've had a retriever.,Right. Oh.,"Well, they are, they are the ultimate dog to have around kids so long as your kid is not scared of a big dog, because I had a retriever, actually I had a retriever Irish Setter cross. Which is a really nice animal","but, but we love her anyway. She's just a lot of company to us. We didn't, we haven't had any kids and we're expecting a baby this summer, but up until then, she's been our substitute kid and she was a lot of fun.",Yep.
34,"It was gorgeous. It was just gorgeous. I mean just gorgeous. Um, and they both, you know, both the half breed and the pure breed had the, uh, what I consider the, the, the perfect disposition. But you know what, you know what scares me about Golden Retrievers? Since they've become so popular you get what I call backyard breeders. Which is probably where yours came from. People that don't know what they're doing, and they breed them, you know, for a certain characteristic. And in the retrievers it happens to be they like them big, for somehow big is perceived as the better. And when you start doing that you really tamper with, you know, the, all the, the years of, uh, culling litters and, and, uh, you tamper with what the dog innately is.",I bet it had a pretty coat too.,and fortunately it was just like a retriever and then I've had a retriever.,Right. Oh.,"Well, they are, they are the ultimate dog to have around kids so long as your kid is not scared of a big dog, because I had a retriever, actually I had a retriever Irish Setter cross. Which is a really nice animal","but, but we love her anyway. She's just a lot of company to us. We didn't, we haven't had any kids and we're expecting a baby this summer, but up until then, she's been our substitute kid and she was a lot of fun."
35,Yeah.,"It was gorgeous. It was just gorgeous. I mean just gorgeous. Um, and they both, you know, both the half breed and the pure breed had the, uh, what I consider the, the, the perfect disposition. But you know what, you know what scares me about Golden Retrievers? Since they've become so popular you get what I call backyard breeders. Which is probably where yours came from. People that don't know what they're doing, and they breed them, you know, for a certain characteristic. And in the retrievers it happens to be they like them big, for somehow big is perceived as the better. And when you start doing that you really tamper with, you know, the, all the, the years of, uh, culling litters and, and, uh, you tamper with what the dog innately is.",I bet it had a pretty coat too.,and fortunately it was just like a retriever and then I've had a retriever.,Right. Oh.,"Well, they are, they are the ultimate dog to have around kids so long as your kid is not scared of a big dog, because I had a retriever, actually I had a retriever Irish Setter cross. Which is a really nice animal"
