,response,context,context/0,context/1,context/2,context/3
0,Well both of mine are boys. They're eight and eleven,"So what, what, how do you spend the time with your children?","Well, no, would they, no.","so, uh, uh, children wouldn't be very convenient for me right now.","Oh, uh-huh.","Okay, well personally, I don't have any children. I'm twenty-two and I'm doing my Master's at N C State"
1,"Um. Okay, and did,",Well both of mine are boys. They're eight and eleven,"So what, what, how do you spend the time with your children?","Well, no, would they, no.","so, uh, uh, children wouldn't be very convenient for me right now.","Oh, uh-huh."
2,and they're into sports,"Um. Okay, and did,",Well both of mine are boys. They're eight and eleven,"So what, what, how do you spend the time with your children?","Well, no, would they, no.","so, uh, uh, children wouldn't be very convenient for me right now."
3,Yeah.,and they're into sports,"Um. Okay, and did,",Well both of mine are boys. They're eight and eleven,"So what, what, how do you spend the time with your children?","Well, no, would they, no."
4,"I mean, as a matter of fact, that's what we're doing tonight",Yeah.,and they're into sports,"Um. Okay, and did,",Well both of mine are boys. They're eight and eleven,"So what, what, how do you spend the time with your children?"
5,"What, what are you doing?","I mean, as a matter of fact, that's what we're doing tonight",Yeah.,and they're into sports,"Um. Okay, and did,",Well both of mine are boys. They're eight and eleven
6,Baseball has started.,"What, what are you doing?","I mean, as a matter of fact, that's what we're doing tonight",Yeah.,and they're into sports,"Um. Okay, and did,"
7,"Oh, okay. Do, do they play like, uh, like does the eight year old play baseball?",Baseball has started.,"What, what are you doing?","I mean, as a matter of fact, that's what we're doing tonight",Yeah.,and they're into sports
8,"Oh, oh, yes, we start here at, uh, five.","Oh, okay. Do, do they play like, uh, like does the eight year old play baseball?",Baseball has started.,"What, what are you doing?","I mean, as a matter of fact, that's what we're doing tonight",Yeah.
9,"Okay, and, and in, in his league do they have like a pitcher, or do they have a standing ball or a machine, or what?","Oh, oh, yes, we start here at, uh, five.","Oh, okay. Do, do they play like, uh, like does the eight year old play baseball?",Baseball has started.,"What, what are you doing?","I mean, as a matter of fact, that's what we're doing tonight"
10,"Up until, it's coach pitch, until you get nine which my little boy will be nine in May.","Okay, and, and in, in his league do they have like a pitcher, or do they have a standing ball or a machine, or what?","Oh, oh, yes, we start here at, uh, five.","Oh, okay. Do, do they play like, uh, like does the eight year old play baseball?",Baseball has started.,"What, what are you doing?"
11,Okay.,"Up until, it's coach pitch, until you get nine which my little boy will be nine in May.","Okay, and, and in, in his league do they have like a pitcher, or do they have a standing ball or a machine, or what?","Oh, oh, yes, we start here at, uh, five.","Oh, okay. Do, do they play like, uh, like does the eight year old play baseball?",Baseball has started.
12,"So he's going to be with, uh, regular pitching",Okay.,"Up until, it's coach pitch, until you get nine which my little boy will be nine in May.","Okay, and, and in, in his league do they have like a pitcher, or do they have a standing ball or a machine, or what?","Oh, oh, yes, we start here at, uh, five.","Oh, okay. Do, do they play like, uh, like does the eight year old play baseball?"
13,"Oh, okay.","So he's going to be with, uh, regular pitching",Okay.,"Up until, it's coach pitch, until you get nine which my little boy will be nine in May.","Okay, and, and in, in his league do they have like a pitcher, or do they have a standing ball or a machine, or what?","Oh, oh, yes, we start here at, uh, five."
14,"and my eleven year old, of course, you know, is pitching.","Oh, okay.","So he's going to be with, uh, regular pitching",Okay.,"Up until, it's coach pitch, until you get nine which my little boy will be nine in May.","Okay, and, and in, in his league do they have like a pitcher, or do they have a standing ball or a machine, or what?"
15,"Yeah. I, I used to play soccer when I was that age up in New York,","and my eleven year old, of course, you know, is pitching.","Oh, okay.","So he's going to be with, uh, regular pitching",Okay.,"Up until, it's coach pitch, until you get nine which my little boy will be nine in May."
16,Uh-huh.,"Yeah. I, I used to play soccer when I was that age up in New York,","and my eleven year old, of course, you know, is pitching.","Oh, okay.","So he's going to be with, uh, regular pitching",Okay.
17,so.,Uh-huh.,"Yeah. I, I used to play soccer when I was that age up in New York,","and my eleven year old, of course, you know, is pitching.","Oh, okay.","So he's going to be with, uh, regular pitching"
18,"But yes, we're into baseball, and it seems like soon as that over with we get into basketball. We even have peewee basketball here. So there's always something.",so.,Uh-huh.,"Yeah. I, I used to play soccer when I was that age up in New York,","and my eleven year old, of course, you know, is pitching.","Oh, okay."
19,"Yeah, and how about, how about like on the weekends. Do you do sports or do you go out?","But yes, we're into baseball, and it seems like soon as that over with we get into basketball. We even have peewee basketball here. So there's always something.",so.,Uh-huh.,"Yeah. I, I used to play soccer when I was that age up in New York,","and my eleven year old, of course, you know, is pitching."
20,Both. If we're not doing sports we go somewhere.,"Yeah, and how about, how about like on the weekends. Do you do sports or do you go out?","But yes, we're into baseball, and it seems like soon as that over with we get into basketball. We even have peewee basketball here. So there's always something.",so.,Uh-huh.,"Yeah. I, I used to play soccer when I was that age up in New York,"
21,"Do you go, how about like for, uh, do you go for long vacations, like a week or something when they have school off?",Both. If we're not doing sports we go somewhere.,"Yeah, and how about, how about like on the weekends. Do you do sports or do you go out?","But yes, we're into baseball, and it seems like soon as that over with we get into basketball. We even have peewee basketball here. So there's always something.",so.,Uh-huh.
22,"Oh, yeah, yeah, yeah.","Do you go, how about like for, uh, do you go for long vacations, like a week or something when they have school off?",Both. If we're not doing sports we go somewhere.,"Yeah, and how about, how about like on the weekends. Do you do sports or do you go out?","But yes, we're into baseball, and it seems like soon as that over with we get into basketball. We even have peewee basketball here. So there's always something.",so.
23,"In the summer or like in the Easter time, like around now?","Oh, yeah, yeah, yeah.","Do you go, how about like for, uh, do you go for long vacations, like a week or something when they have school off?",Both. If we're not doing sports we go somewhere.,"Yeah, and how about, how about like on the weekends. Do you do sports or do you go out?","But yes, we're into baseball, and it seems like soon as that over with we get into basketball. We even have peewee basketball here. So there's always something."
24,"No, usually in the summer time.","In the summer or like in the Easter time, like around now?","Oh, yeah, yeah, yeah.","Do you go, how about like for, uh, do you go for long vacations, like a week or something when they have school off?",Both. If we're not doing sports we go somewhere.,"Yeah, and how about, how about like on the weekends. Do you do sports or do you go out?"
25,And where do you go?,"No, usually in the summer time.","In the summer or like in the Easter time, like around now?","Oh, yeah, yeah, yeah.","Do you go, how about like for, uh, do you go for long vacations, like a week or something when they have school off?",Both. If we're not doing sports we go somewhere.
26,"Different places every year. We,",And where do you go?,"No, usually in the summer time.","In the summer or like in the Easter time, like around now?","Oh, yeah, yeah, yeah.","Do you go, how about like for, uh, do you go for long vacations, like a week or something when they have school off?"
27,"Have, have you been out of the country?","Different places every year. We,",And where do you go?,"No, usually in the summer time.","In the summer or like in the Easter time, like around now?","Oh, yeah, yeah, yeah."
28,No,"Have, have you been out of the country?","Different places every year. We,",And where do you go?,"No, usually in the summer time.","In the summer or like in the Easter time, like around now?"
29,"Oh, okay, well, first, they always say, get to know your country first before you leave, I mean  I, I lived in places, like",No,"Have, have you been out of the country?","Different places every year. We,",And where do you go?,"No, usually in the summer time."
30,Uh-huh.,"Oh, okay, well, first, they always say, get to know your country first before you leave, I mean  I, I lived in places, like",No,"Have, have you been out of the country?","Different places every year. We,",And where do you go?
31,"when I lived in Washington, uh, Washington, D C, I never went to the Washington Memorial, and then when I went back to visit, I went to the Washington Memorial.",Uh-huh.,"Oh, okay, well, first, they always say, get to know your country first before you leave, I mean  I, I lived in places, like",No,"Have, have you been out of the country?","Different places every year. We,"
