,response,context,context/0,context/1,context/2,context/3
0,Oh.,"Well, I just found out that my car like an old was thirty months old, and it doesn't seem like it's that old.",Have you recently bought a new car Catherine?,Okay,Yes.,Are you ready to start?
1,Seems like I just bought it.,Oh.,"Well, I just found out that my car like an old was thirty months old, and it doesn't seem like it's that old.",Have you recently bought a new car Catherine?,Okay,Yes.
2,"Oh, wow.",Seems like I just bought it.,Oh.,"Well, I just found out that my car like an old was thirty months old, and it doesn't seem like it's that old.",Have you recently bought a new car Catherine?,Okay
3,"It's an eighty-nine and I bought it, uh, in, uh, eighty-eight so, yeah.","Oh, wow.",Seems like I just bought it.,Oh.,"Well, I just found out that my car like an old was thirty months old, and it doesn't seem like it's that old.",Have you recently bought a new car Catherine?
4,"Well, I really, the last car we got was a, was a used car. I really don't prefer buying a new car. I like to let somebody else pay for that","It's an eighty-nine and I bought it, uh, in, uh, eighty-eight so, yeah.","Oh, wow.",Seems like I just bought it.,Oh.,"Well, I just found out that my car like an old was thirty months old, and it doesn't seem like it's that old."
5,"I know, I really will do that the next time, I buy it too.","Well, I really, the last car we got was a, was a used car. I really don't prefer buying a new car. I like to let somebody else pay for that","It's an eighty-nine and I bought it, uh, in, uh, eighty-eight so, yeah.","Oh, wow.",Seems like I just bought it.,Oh.
6,"But, uh mine was a year old,","I know, I really will do that the next time, I buy it too.","Well, I really, the last car we got was a, was a used car. I really don't prefer buying a new car. I like to let somebody else pay for that","It's an eighty-nine and I bought it, uh, in, uh, eighty-eight so, yeah.","Oh, wow.",Seems like I just bought it.
7,Uh-huh.,"But, uh mine was a year old,","I know, I really will do that the next time, I buy it too.","Well, I really, the last car we got was a, was a used car. I really don't prefer buying a new car. I like to let somebody else pay for that","It's an eighty-nine and I bought it, uh, in, uh, eighty-eight so, yeah.","Oh, wow."
8,"and we bought it for very functional purposes,",Uh-huh.,"But, uh mine was a year old,","I know, I really will do that the next time, I buy it too.","Well, I really, the last car we got was a, was a used car. I really don't prefer buying a new car. I like to let somebody else pay for that","It's an eighty-nine and I bought it, uh, in, uh, eighty-eight so, yeah."
9,Uh-huh.,"and we bought it for very functional purposes,",Uh-huh.,"But, uh mine was a year old,","I know, I really will do that the next time, I buy it too.","Well, I really, the last car we got was a, was a used car. I really don't prefer buying a new car. I like to let somebody else pay for that"
10,"and that was we bought a station wagon. We wanted an economical car to operate,",Uh-huh.,"and we bought it for very functional purposes,",Uh-huh.,"But, uh mine was a year old,","I know, I really will do that the next time, I buy it too."
11,Uh-huh.,"and that was we bought a station wagon. We wanted an economical car to operate,",Uh-huh.,"and we bought it for very functional purposes,",Uh-huh.,"But, uh mine was a year old,"
12,"but we wanted one that could carry a lot of equipment. So, we chose a Nissan Stanza wagon.",Uh-huh.,"and that was we bought a station wagon. We wanted an economical car to operate,",Uh-huh.,"and we bought it for very functional purposes,",Uh-huh.
13,Uh-huh.,"but we wanted one that could carry a lot of equipment. So, we chose a Nissan Stanza wagon.",Uh-huh.,"and that was we bought a station wagon. We wanted an economical car to operate,",Uh-huh.,"and we bought it for very functional purposes,"
14,"And I've never been sorry,",Uh-huh.,"but we wanted one that could carry a lot of equipment. So, we chose a Nissan Stanza wagon.",Uh-huh.,"and that was we bought a station wagon. We wanted an economical car to operate,",Uh-huh.
15,"Oh, that's wonderful.","And I've never been sorry,",Uh-huh.,"but we wanted one that could carry a lot of equipment. So, we chose a Nissan Stanza wagon.",Uh-huh.,"and that was we bought a station wagon. We wanted an economical car to operate,"
16,"however the need for that kind of car has changed now,","Oh, that's wonderful.","And I've never been sorry,",Uh-huh.,"but we wanted one that could carry a lot of equipment. So, we chose a Nissan Stanza wagon.",Uh-huh.
17,"Uh-huh. Oh, okay.","however the need for that kind of car has changed now,","Oh, that's wonderful.","And I've never been sorry,",Uh-huh.,"but we wanted one that could carry a lot of equipment. So, we chose a Nissan Stanza wagon."
18,"and, uh, while it is still good, and it's quite serviceable, and I'll drive it until it no longer is reliable.","Uh-huh. Oh, okay.","however the need for that kind of car has changed now,","Oh, that's wonderful.","And I've never been sorry,",Uh-huh.
