,response,context,context/0,context/1,context/2,context/3
0,Uh-huh.,"Yeah. I am too a little bit, I mean, I, I don't want to be around people who are really on drugs and that sort of thing,","Um, I would never, I would never have a problem with anyone testing me, but I can understand why people would object. So, I guess, uh, I guess, uh, I'm kind of mixed on it, still at this point.",Yeah.,"Um, personally, I don't have a problem with it, uh, I think, uh, as far as, uh, protecting fellow employees, protecting their reputation of the company and the quality of work that the people do, um, it's justified. On the other hand, um, I do agree that it's, it's a, it's an invasion of privacy as far as a person's involvement outside of work.","Okay. Well, how do you feel about, uh, drug testing?"
1,"and, and, you know, obviously they're probably not going to be doing a good job and so forth, but I don't really like having to do it. It,",Uh-huh.,"Yeah. I am too a little bit, I mean, I, I don't want to be around people who are really on drugs and that sort of thing,","Um, I would never, I would never have a problem with anyone testing me, but I can understand why people would object. So, I guess, uh, I guess, uh, I'm kind of mixed on it, still at this point.",Yeah.,"Um, personally, I don't have a problem with it, uh, I think, uh, as far as, uh, protecting fellow employees, protecting their reputation of the company and the quality of work that the people do, um, it's justified. On the other hand, um, I do agree that it's, it's a, it's an invasion of privacy as far as a person's involvement outside of work."
2,That's right.,"and, and, you know, obviously they're probably not going to be doing a good job and so forth, but I don't really like having to do it. It,",Uh-huh.,"Yeah. I am too a little bit, I mean, I, I don't want to be around people who are really on drugs and that sort of thing,","Um, I would never, I would never have a problem with anyone testing me, but I can understand why people would object. So, I guess, uh, I guess, uh, I'm kind of mixed on it, still at this point.",Yeah.
3,"And I don't like the idea of it, it's, it's, makes too much of a big brother type of thing.",That's right.,"and, and, you know, obviously they're probably not going to be doing a good job and so forth, but I don't really like having to do it. It,",Uh-huh.,"Yeah. I am too a little bit, I mean, I, I don't want to be around people who are really on drugs and that sort of thing,","Um, I would never, I would never have a problem with anyone testing me, but I can understand why people would object. So, I guess, uh, I guess, uh, I'm kind of mixed on it, still at this point."
4,"That's absolutely right. It, it, uh, I guess it all comes down to, uh, you know, a, a definition of, uh, how much out, outside activities affect your work and, uh, uh, granted, you know, that, any, any kind of drug use on, on company property and whatnot, is, is definitely not acceptable.","And I don't like the idea of it, it's, it's, makes too much of a big brother type of thing.",That's right.,"and, and, you know, obviously they're probably not going to be doing a good job and so forth, but I don't really like having to do it. It,",Uh-huh.,"Yeah. I am too a little bit, I mean, I, I don't want to be around people who are really on drugs and that sort of thing,"
5,Yeah.,"That's absolutely right. It, it, uh, I guess it all comes down to, uh, you know, a, a definition of, uh, how much out, outside activities affect your work and, uh, uh, granted, you know, that, any, any kind of drug use on, on company property and whatnot, is, is definitely not acceptable.","And I don't like the idea of it, it's, it's, makes too much of a big brother type of thing.",That's right.,"and, and, you know, obviously they're probably not going to be doing a good job and so forth, but I don't really like having to do it. It,",Uh-huh.
6,"Uh, uh, I don't think anybody would ever argue that. Or, uh, any, any after affects carrying over into the workday",Yeah.,"That's absolutely right. It, it, uh, I guess it all comes down to, uh, you know, a, a definition of, uh, how much out, outside activities affect your work and, uh, uh, granted, you know, that, any, any kind of drug use on, on company property and whatnot, is, is definitely not acceptable.","And I don't like the idea of it, it's, it's, makes too much of a big brother type of thing.",That's right.,"and, and, you know, obviously they're probably not going to be doing a good job and so forth, but I don't really like having to do it. It,"
7,Huh-uh.,"Uh, uh, I don't think anybody would ever argue that. Or, uh, any, any after affects carrying over into the workday",Yeah.,"That's absolutely right. It, it, uh, I guess it all comes down to, uh, you know, a, a definition of, uh, how much out, outside activities affect your work and, uh, uh, granted, you know, that, any, any kind of drug use on, on company property and whatnot, is, is definitely not acceptable.","And I don't like the idea of it, it's, it's, makes too much of a big brother type of thing.",That's right.
8,"but, um, you know, I don't, I'm not particularly concerned with what people do, um, after they leave for the day especially if I don't, if I don't, uh, see any results of it the next day.",Huh-uh.,"Uh, uh, I don't think anybody would ever argue that. Or, uh, any, any after affects carrying over into the workday",Yeah.,"That's absolutely right. It, it, uh, I guess it all comes down to, uh, you know, a, a definition of, uh, how much out, outside activities affect your work and, uh, uh, granted, you know, that, any, any kind of drug use on, on company property and whatnot, is, is definitely not acceptable.","And I don't like the idea of it, it's, it's, makes too much of a big brother type of thing."
9,"Yeah, yeah, I think so too. But, you know, it's one of those things.","but, um, you know, I don't, I'm not particularly concerned with what people do, um, after they leave for the day especially if I don't, if I don't, uh, see any results of it the next day.",Huh-uh.,"Uh, uh, I don't think anybody would ever argue that. Or, uh, any, any after affects carrying over into the workday",Yeah.,"That's absolutely right. It, it, uh, I guess it all comes down to, uh, you know, a, a definition of, uh, how much out, outside activities affect your work and, uh, uh, granted, you know, that, any, any kind of drug use on, on company property and whatnot, is, is definitely not acceptable."
