,response,context,context/0,context/1,context/2,context/3
0,"Oh, yeah?","Uh, I've got an Omega and I've got a, uh, generic three eighty, or four eighty-six machine.",What do you have,"My, my, just a couple.","Well, I, uh, couple of them, I, at the moment, use an A S T two eighty-six and I got a leading edge and I got a American one and had a I B M one, but","Hi, well, I guess, which one have you got right now? Or,"
1,"Yeah, it's very, very generic.","Oh, yeah?","Uh, I've got an Omega and I've got a, uh, generic three eighty, or four eighty-six machine.",What do you have,"My, my, just a couple.","Well, I, uh, couple of them, I, at the moment, use an A S T two eighty-six and I got a leading edge and I got a American one and had a I B M one, but"
2,"What did you do, put it together?","Yeah, it's very, very generic.","Oh, yeah?","Uh, I've got an Omega and I've got a, uh, generic three eighty, or four eighty-six machine.",What do you have,"My, my, just a couple."
3,"Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine","What did you do, put it together?","Yeah, it's very, very generic.","Oh, yeah?","Uh, I've got an Omega and I've got a, uh, generic three eighty, or four eighty-six machine.",What do you have
4,"Well, that's, Yeah.","Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine","What did you do, put it together?","Yeah, it's very, very generic.","Oh, yeah?","Uh, I've got an Omega and I've got a, uh, generic three eighty, or four eighty-six machine."
5,That's all I got to say for it.,"Well, that's, Yeah.","Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine","What did you do, put it together?","Yeah, it's very, very generic.","Oh, yeah?"
6,Yeah. What do you use it for?,That's all I got to say for it.,"Well, that's, Yeah.","Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine","What did you do, put it together?","Yeah, it's very, very generic."
7,Huh?,Yeah. What do you use it for?,That's all I got to say for it.,"Well, that's, Yeah.","Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine","What did you do, put it together?"
8,What do you use it for?,Huh?,Yeah. What do you use it for?,That's all I got to say for it.,"Well, that's, Yeah.","Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine"
9,"Uh, work, uh, I'm a contract programmer.",What do you use it for?,Huh?,Yeah. What do you use it for?,That's all I got to say for it.,"Well, that's, Yeah."
